item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
يبدم,nonword,,,,,,,,,4,,,,,,
كهجر,nonword,,,,,,,,,4,,,,,,
هجرة,word,1.85,0.46,3.27,هِجْرَةُ,NOUN-FS + NSUFF,هجرة,8.0,0.07,4,0.0,12.0,0.0,0.0,1.0,other_7k_frequent
نرضر,nonword,,,,,,,,,4,,,,,,
استساها,nonword,,,,,,,,,7,,,,,,
ضغينة,word,8.12,0.96,3.91,ضَغينَةً,NOUN-FS + NSUFF,ضغينة,4.0,0.04,5,0.0,0.0,0.0,0.0,0.0,other_7k_frequent
اشتكى,word,1.45,0.39,3.17,اشْتَكَى,V,اشتكى,5.0,0.05,5,0.0,3.0,0.0,0.0,1.0,other_7k_frequent
ولهر,nonword,,,,,,,,,4,,,,,,
مكلي,nonword,,,,,,,,,4,,,,,,
تطلعب,nonword,,,,,,,,,5,,,,,,
المقاوضين,nonword,,,,,,,,,9,,,,,,
تدوس,word,1.1,0.33,3.05,تَدوسُ,NOUN-MS,داس,7.0,0.06,4,0.0,8.0,0.0,0.0,1.0,other_7k_frequent
غصق,nonword,,,,,,,,,3,,,,,,
ضوم,nonword,,,,,,,,,3,,,,,,
دهز,nonword,,,,,,,,,3,,,,,,
تتعطل,word,2.02,0.49,3.31,تَتَعَطَّلُ,V,تعطل,3.0,0.03,5,1.0,3.0,0.0,0.0,1.0,other_7k_frequent
غيار,word,2.23,0.51,3.35,غيارِ,NOUN-MS,غيار,2.0,0.02,4,0.0,14.0,2.0,1.0,1.11,other_7k_frequent
اختناق,word,0.72,0.24,2.86,اِخْتِناقَ,NOUN-MS,اختناق,3.0,0.03,6,1.0,3.0,0.0,0.0,1.0,most_5k_frequent
سهاب,nonword,,,,,,,,,4,,,,,,
سأخبر,word,17.27,1.27,4.24,سَأُخْبِرُ,FUT_PART + V,خاف,17.0,0.14,5,0.0,9.0,0.0,4.0,1.0,other_7k_frequent
قوية,word,93.94,1.98,4.98,قَويَّةٌ,ADJ-FS + NSUFF,قوي,20.0,0.17,4,0.0,10.0,0.0,5.0,1.0,other_7k_frequent
شاضر,nonword,,,,,,,,,4,,,,,,
بالتسان,nonword,,,,,,,,,7,,,,,,
يرتعل,nonword,,,,,,,,,5,,,,,,
قماش,word,6.45,0.88,3.81,قُماشِ,NOUN-MS,قماش,5.0,0.05,4,0.0,2.0,0.0,1.0,1.0,other_7k_frequent
نصرا,word,1.56,0.41,3.2,نَصْرًا,NOUN-MS + CASE,نصر,7.0,0.06,4,0.0,17.0,1.0,2.0,1.0,other_7k_frequent
التصرات,nonword,,,,,,,,,7,,,,,,
لاسلكي,word,3.22,0.63,3.51,لاسِلْكيٌّ,ADJ-MS,لاسلكي,5.0,0.05,6,1.0,0.0,0.0,2.0,1.0,other_7k_frequent
ألماسة,word,0.59,0.21,2.78,ألماسةْ,NOUN-FP + NSUFF,ألماس,5.0,0.05,6,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
مشروعه,word,1.21,0.35,3.09,مَشْروعُهُ,NOUN-MS + PRON,مشروع,20.0,0.17,6,0.0,5.0,0.0,1.0,1.0,other_7k_frequent
مفرات,nonword,,,,,,,,,5,,,,,,
استعرفة,nonword,,,,,,,,,7,,,,,,
آخط,nonword,,,,,,,,,3,,,,,,
الباعية,nonword,,,,,,,,,7,,,,,,
سائمين,nonword,,,,,,,,,6,,,,,,
المغامر,word,1.0,0.31,3.0,المُغامِرِ,DET + NOUN-MS,مغامر,2.0,0.02,7,1.0,1.0,0.0,1.0,1.0,other_7k_frequent
مخاوفها,word,0.49,0.18,2.7,مَخاوِفَها,NOUN-FP + PRON,مخافة,10.0,0.09,7,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
متشرة,nonword,,,,,,,,,5,,,,,,
مدمر,word,4.47,0.74,3.66,مُدَمِّرٌ,NOUN-MS,مدمر,5.0,0.05,4,1.0,13.0,0.0,2.0,1.0,other_7k_frequent
صفع,word,1.7,0.44,3.24,صَفَعَ,NOUN-MS,صفع,10.0,0.09,3,0.0,14.0,0.0,6.0,1.0,other_7k_frequent
حسانعة,nonword,,,,,,,,,6,,,,,,
ضاط,nonword,,,,,,,,,3,,,,,,
ساقم,nonword,,,,,,,,,4,,,,,,
عددهم,word,9.56,1.03,3.99,عَدَدُهُمْ,NOUN-MS + PRON,عدد,19.0,0.16,5,1.0,4.0,0.0,0.0,1.0,other_7k_frequent
معصح,nonword,,,,,,,,,4,,,,,,
هدفين,word,0.99,0.3,3.0,هَدَفَيْنِ,NOUN-FS + NSUFF,هدف,31.0,0.26,5,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
متشائما,word,0.64,0.22,2.81,مُتَشائِمًا,ADJ-MS + CASE,متشائم,3.0,0.03,7,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
وتعجبل,nonword,,,,,,,,,6,,,,,,
عينا,word,3.44,0.65,3.54,عَيْنًا,NOUN-MS + CASE,عين,76.0,0.62,4,0.0,30.0,2.0,15.0,1.0,other_7k_frequent
معارتهم,nonword,,,,,,,,,7,,,,,,
أعماقها,word,0.8,0.26,2.91,أَعْماقِها,NOUN-FP + PRON,عمق,17.0,0.14,7,1.0,3.0,0.0,0.0,1.0,other_7k_frequent
هتح,nonword,,,,,,,,,3,,,,,,
المواصفات,word,4.06,0.71,3.61,المواصَفاتُ,DET + NOUN-FP + NSUFF,مواصفة,3.0,0.03,9,1.0,2.0,0.0,0.0,1.0,most_5k_frequent
قهوة,word,47.52,1.69,4.68,قَهْوَةٍ,NOUN-FS + NSUFF,قهوة,12.0,0.1,4,0.0,5.0,0.0,2.0,1.0,other_7k_frequent
مجراء,nonword,,,,,,,,,5,,,,,,
ربحها,word,0.47,0.17,2.68,رِبْحَها,NOUN-MS + PRON,ربح,28.0,0.23,5,0.0,5.0,0.0,1.0,1.0,other_7k_frequent
البسيط,word,5.44,0.81,3.74,البَسيطُ,DET + ADJ-MS,بسيط,9.0,0.08,6,0.0,2.0,0.0,1.0,1.0,other_7k_frequent
خرواجة,nonword,,,,,,,,,6,,,,,,
خائف,word,63.97,1.82,4.81,خائِفٌ,ADJ-MS,خائف,14.0,0.12,4,0.0,6.0,0.0,4.0,1.0,other_7k_frequent
نبقط,nonword,,,,,,,,,4,,,,,,
زواجهما,word,2.46,0.54,3.4,زَواجُهُما,NOUN-MS + PRON,زواج,23.0,0.19,7,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
بنسجل,nonword,,,,,,,,,5,,,,,,
نشدأ,nonword,,,,,,,,,4,,,,,,
حزبه,word,0.84,0.27,2.93,حِزْبُهُ,NOUN-MS + PRON,حزب,15.0,0.13,4,0.0,4.0,0.0,0.0,1.0,other_7k_frequent
صداقته,word,0.52,0.19,2.72,صَداقَتِهِ,NOUN-FS + NSUFF + PRON,صداقة,12.0,0.1,6,0.0,3.0,0.0,0.0,1.0,other_7k_frequent
الهلاص,nonword,,,,,,,,,6,,,,,,
مسار,word,23.26,1.39,4.37,مَسارُ,NOUN-MS,مسار,16.0,0.14,4,0.0,14.0,1.0,11.0,1.0,other_7k_frequent
أحيلة,nonword,,,,,,,,,5,,,,,,
يجب,word,2366.5,3.38,6.38,يَجِبُ,V,وجب,9.0,0.08,3,0.0,21.0,1.0,13.0,1.0,other_7k_frequent
يعجابط,nonword,,,,,,,,,6,,,,,,
ظمط,nonword,,,,,,,,,3,,,,,,
تحفة,word,4.98,0.78,3.7,تُحْفَةٌ,NOUN-FS + NSUFF,تحفة,5.0,0.05,4,0.0,4.0,0.0,0.0,1.0,other_7k_frequent
نظائك,nonword,,,,,,,,,5,,,,,,
براهد,nonword,,,,,,,,,5,,,,,,
شهرين,word,26.76,1.45,4.43,شَهْرَيْنِ,NOUN-FS + NSUFF,شهر,24.0,0.2,5,0.0,5.0,0.0,2.0,1.0,other_7k_frequent
الألفوظ,nonword,,,,,,,,,7,,,,,,
سقوط,word,12.18,1.12,4.09,سُقوطُ,NOUN-MS,سقوط,12.0,0.1,4,0.0,0.0,0.0,7.0,1.0,other_7k_frequent
ضماعت,nonword,,,,,,,,,5,,,,,,
اللاستندية,nonword,,,,,,,,,10,,,,,,
خلل,word,10.89,1.08,4.04,خَلَلٌ,NOUN-MS,خلل,4.0,0.04,3,1.0,23.0,0.0,5.0,1.0,other_7k_frequent
سخي,word,2.69,0.57,3.43,سَخيّْ,NOUN-MS,سخي,5.0,0.05,3,0.0,15.0,0.0,3.0,1.0,other_7k_frequent
يحاولان,word,2.95,0.6,3.47,يُحاوِلانِ,V,حاول,54.0,0.44,7,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
الكهربائية,word,15.28,1.22,4.19,الكَهْرَبائيَّةُ,DET + ADJ-FS + NSUFF,كهربائي,4.0,0.04,10,1.0,0.0,0.0,0.0,1.0,most_5k_frequent
هاتفا,word,7.28,0.92,3.87,هاتِفًا,NOUN-MS + CASE,هاتف,33.0,0.27,5,1.0,6.0,0.0,3.0,1.0,other_7k_frequent
يمنح,word,5.9,0.84,3.78,يَمْنَحُ,V,منح,65.0,0.53,4,0.0,12.0,0.0,3.0,1.0,other_7k_frequent
صدل,nonword,,,,,,,,,3,,,,,,
تنتظرون,word,3.73,0.68,3.58,تَنْتَظِرونَ,V + PRON,انتظر,81.0,0.66,7,1.0,4.0,0.0,1.0,1.0,other_7k_frequent
حكم,word,32.28,1.53,4.51,حُكْمُ,NOUN-MS,حكم,45.0,0.37,3,0.0,13.0,0.0,21.0,1.0,other_7k_frequent
فتاع,nonword,,,,,,,,,4,,,,,,
لقرح,nonword,,,,,,,,,4,,,,,,
عائلة,word,164.53,2.22,5.22,عائِلَةٌ,NOUN-FP + NSUFF,عائلة,52.0,0.43,5,0.0,15.0,0.0,5.0,1.0,other_7k_frequent
خصم,word,8.55,0.99,3.94,خَصْمٌ,NOUN-MS,خصم,15.0,0.13,3,0.0,13.0,0.0,7.0,1.0,other_7k_frequent
كشكون,nonword,,,,,,,,,5,,,,,,
نسدى,nonword,,,,,,,,,4,,,,,,
مبنى,word,38.63,1.6,4.59,مَبْنَى,NOUN-MS,مبنى,11.0,0.09,4,0.0,6.0,0.0,3.0,1.0,other_7k_frequent
ساطة,nonword,,,,,,,,,4,,,,,,
قذر,word,19.96,1.33,4.31,قَذِرٌ,ADJ-MS,قذر,14.0,0.12,3,0.0,15.0,0.0,5.0,1.0,other_7k_frequent
سمدي,nonword,,,,,,,,,4,,,,,,
خلت,word,13.56,1.17,4.14,خَلَتْ,V + PRON,خلا,8.0,0.07,3,0.0,30.0,0.0,13.0,1.0,other_7k_frequent
تتمزق,word,1.31,0.37,3.12,تَتَمَزَّقُ,V,تتمزق,1.0,0.01,5,1.0,5.0,0.0,0.0,1.0,other_7k_frequent
