item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
تحرك,word,77.35,1.9,4.89,تَحَرُّكٌ,NOUN-MS,تحرك,45.0,0.37,4,0.0,26.0,0.0,14.0,1.0,most_5k_frequent
طال,word,6.93,0.9,3.85,طالَ,V,طال,11.0,0.09,3,0.0,25.0,0.0,9.0,1.0,other_7k_frequent
مرافق,word,4.35,0.73,3.64,مَرافِقُ,NOUN-FP,مرفق,12.0,0.1,5,0.0,6.0,0.0,4.0,1.0,other_7k_frequent
ديحن,nonword,,,,,,,,,4,,,,,,
تلامع,nonword,,,,,,,,,5,,,,,,
زحث,nonword,,,,,,,,,3,,,,,,
نجاحهم,word,0.55,0.2,2.75,نَجاحِهِمْ,NOUN-MS + PRON,نجاح,16.0,0.14,6,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
نسبته,word,0.45,0.17,2.66,نِسْبَتُهُ,NOUN-FS + NSUFF + PRON,نسبة,9.0,0.08,5,0.0,4.0,0.0,0.0,1.0,other_7k_frequent
البياتها,nonword,,,,,,,,,8,,,,,,
مختانق,nonword,,,,,,,,,6,,,,,,
اختصاص,word,2.16,0.5,3.34,اخْتِصاصَ,NOUN-MS,اختصاص,5.0,0.05,6,1.0,2.0,0.0,3.0,1.0,most_5k_frequent
قدخل,nonword,,,,,,,,,4,,,,,,
دراؤلي,nonword,,,,,,,,,6,,,,,,
وعقوم,nonword,,,,,,,,,5,,,,,,
بصرية,word,1.8,0.45,3.26,بَصَريَّةٌ,ADJ-FS + NSUFF,بصري,4.0,0.04,5,0.0,8.0,1.0,0.0,1.09,other_7k_frequent
الضاءكم,nonword,,,,,,,,,7,,,,,,
اقتواء,nonword,,,,,,,,,6,,,,,,
يذكرتهم,nonword,,,,,,,,,7,,,,,,
مقسمع,nonword,,,,,,,,,5,,,,,,
يدوح,nonword,,,,,,,,,4,,,,,,
خبيلة,nonword,,,,,,,,,5,,,,,,
القبلية,word,0.85,0.27,2.93,القَبَليَّةُ,DET + ADJ-FS + NSUFF,قبلي,3.0,0.03,7,1.0,1.0,2.0,0.0,1.4,other_7k_frequent
