item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
رحم,word,3.47,0.66,3.55,رَحِمَ,NOUN-MS,رحم,12.0,0.1,3,0.0,15.0,2.0,8.0,1.0,other_7k_frequent
فضليل,nonword,,,,,,,,,5,,,,,,
كوني,word,92.46,1.98,4.97,كوِني,NOUN-MS,كان,129.0,1.05,4,0.0,42.0,1.0,15.0,1.0,other_7k_frequent
سكلك,nonword,,,,,,,,,4,,,,,,
يحتجف,nonword,,,,,,,,,5,,,,,,
متشابطة,nonword,,,,,,,,,7,,,,,,
الإناث,word,8.59,0.99,3.94,الإِناثِ,DET + NOUN-FP,إناث,4.0,0.04,6,1.0,2.0,0.0,1.0,1.0,most_5k_frequent
وثاليك,nonword,,,,,,,,,6,,,,,,
منحم,nonword,,,,,,,,,4,,,,,,
المرعال,nonword,,,,,,,,,7,,,,,,
لؤتى,nonword,,,,,,,,,4,,,,,,
اختريئة,nonword,,,,,,,,,7,,,,,,
تعبيت,nonword,,,,,,,,,5,,,,,,
عميقة,word,11.93,1.12,4.08,عَميقَةٌ,ADJ-FS + NSUFF,عميق,7.0,0.06,5,0.0,5.0,0.0,1.0,1.0,other_7k_frequent
الجثث,word,27.47,1.46,4.44,الجُثَثُ,DET + NOUN-FP,جثة,21.0,0.18,5,1.0,2.0,0.0,2.0,1.0,other_7k_frequent
مقامرة,word,2.4,0.54,3.39,مُقامَرَةُ,NOUN-FS + NSUFF,مقامرة,4.0,0.04,6,1.0,3.0,0.0,0.0,1.0,other_7k_frequent
الدفعة,word,4.91,0.78,3.7,الدُّفْعَةُ,DET + NOUN-FS + NSUFF,دفعة,8.0,0.07,6,0.0,1.0,0.0,1.0,1.0,most_5k_frequent
شكلك,word,4.1,0.71,3.62,شَكْلُكَ,NOUN-MS + PRON,شكل,38.0,0.31,4,1.0,12.0,0.0,0.0,1.0,other_7k_frequent
ملحق,word,1.87,0.46,3.28,مُلْحَقٌ,NOUN-MS,ملحق,3.0,0.03,4,0.0,13.0,0.0,1.0,1.0,other_7k_frequent
