item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
السمع,word,7.68,0.94,3.89,السَّمْعُ,DET + NOUN-MS,سمع,96.0,0.79,5,0.0,11.0,0.0,3.0,1.0,most_5k_frequent
الخوذة,word,3.94,0.7,3.6,الخوذَةُ,DET + NOUN-FS + NSUFF,خوذة,5.0,0.05,6,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
وشدير,nonword,,,,,,,,,5,,,,,,
ضنز,nonword,,,,,,,,,3,,,,,,
بمقاسوبة,nonword,,,,,,,,,8,,,,,,
يرتجف,word,2.58,0.56,3.42,يَرْتَجِفُ,V,ارتجف,5.0,0.05,5,0.0,3.0,0.0,0.0,1.0,other_7k_frequent
تستخدم,word,57.76,1.77,4.77,تُسْتَخْدَمُ,V,استخدم,72.0,0.59,6,1.0,5.0,0.0,5.0,1.0,most_5k_frequent
ضعفوز,nonword,,,,,,,,,5,,,,,,
يقطعنف,nonword,,,,,,,,,6,,,,,,
الكأس,word,14.61,1.2,4.17,الكَأْسُ,DET + NOUN-MS,كأس,14.0,0.12,5,0.0,6.0,0.0,1.0,1.0,most_5k_frequent
أشوان,nonword,,,,,,,,,5,,,,,,
السعدول,nonword,,,,,,,,,7,,,,,,
مصرع,word,0.49,0.18,2.7,مَصْرَعُ,NOUN-MS,مصرع,5.0,0.05,4,0.0,7.0,1.0,3.0,1.08,other_7k_frequent
ثورة,word,10.31,1.06,4.02,ثَوْرَةٌ,NOUN-FS + NSUFF,ثورة,7.0,0.06,4,0.0,11.0,1.0,2.0,1.07,most_5k_frequent
حليارب,nonword,,,,,,,,,6,,,,,,
يريد,word,339.07,2.54,5.54,يُريدُ,V,أراد,121.0,0.99,4,1.0,24.0,1.0,6.0,1.0,other_7k_frequent
استوائية,word,1.01,0.31,3.01,اسْتِوائيَّةُ,ADJ-FS + NSUFF,استوائي,4.0,0.04,8,1.0,0.0,0.0,0.0,1.0,other_7k_frequent
خس,word,0.75,0.25,2.88,خَسّْ,NOUN-MS,خس,2.0,0.02,2,0.0,22.0,0.0,3.0,1.0,other_7k_frequent
عادود,nonword,,,,,,,,,5,,,,,,
يمر,word,44.49,1.66,4.65,يَمُرُّ,V,مر,34.0,0.28,3,0.0,29.0,1.0,13.0,1.0,other_7k_frequent
الحجز,word,16.62,1.25,4.23,الحَجْزُ,DET + NOUN-MS,حجز,20.0,0.17,5,0.0,9.0,0.0,2.0,1.0,most_5k_frequent
عذ,nonword,,,,,,,,,2,,,,,,
تأعان,nonword,,,,,,,,,5,,,,,,
ماشية,word,2.37,0.53,3.38,ماشيَةٌ,NOUN-FS + NSUFF,ماشية,4.0,0.04,5,0.0,10.0,0.0,1.0,1.0,other_7k_frequent
مغسولة,word,0.54,0.19,2.74,مَغْسولَةٌ,NOUN-FP + NSUFF,مغسول,2.0,0.02,6,0.0,0.0,0.0,0.0,1.0,other_7k_frequent
بطاقتي,word,9.44,1.02,3.98,بِطاقَتُي,NOUN-FS + NSUFF + PRON,بطاقة,18.0,0.15,6,0.0,2.0,0.0,2.0,1.0,other_7k_frequent
الشاب,word,78.75,1.91,4.9,الشّابُّ,DET + NOUN-MS,شاب,34.0,0.28,5,1.0,16.0,0.0,8.0,1.0,most_5k_frequent
قدمها,word,5.19,0.8,3.72,قَدَّمَها,V + PRON,قدم,89.0,0.73,5,0.0,8.0,1.0,8.0,1.0,other_7k_frequent
غسالة,word,3.65,0.67,3.57,غُسالَةَ,NOUN-FS + NSUFF,غسالة,2.0,0.02,5,0.0,3.0,0.0,0.0,1.0,other_7k_frequent
عبد,word,35.64,1.57,4.56,عَبْدُ,NOUN-MS,عبد,14.0,0.12,3,0.0,17.0,1.0,14.0,1.0,other_7k_frequent
محاكمة,word,22.0,1.37,4.35,مُحاكَمَةُ,NOUN-FS + NSUFF,محاكمة,13.0,0.11,6,1.0,2.0,0.0,2.0,1.0,other_7k_frequent
انفقت,word,0.69,0.23,2.84,انْفَقتٌ,V + PRON,انفق,1.0,0.01,5,0.0,3.0,0.0,0.0,1.0,other_7k_frequent
نلقصف,nonword,,,,,,,,,5,,,,,,
ودية,word,5.7,0.83,3.76,وِدّيَّةٌ,ADJ-FS + NSUFF,ودي,7.0,0.06,4,0.0,10.0,0.0,2.0,1.0,other_7k_frequent
إخواضلة,nonword,,,,,,,,,7,,,,,,
المقطورات,word,1.23,0.35,3.09,المقطوراتْ,DET + NOUN-FP + NSUFF,مقطور,7.0,0.06,9,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
الاتحاد,word,29.98,1.5,4.48,الِاتِّحادُ,DET + NOUN-MS,اتحاد,9.0,0.08,7,1.0,3.0,0.0,3.0,1.0,most_5k_frequent
المعذرة,word,131.1,2.13,5.12,المَعْذِرَةُ,DET + NOUN-FS + NSUFF,معذرة,2.0,0.02,7,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
نزلاء,word,1.24,0.36,3.1,نُزَلاءِ,NOUN-MP,نزيل,3.0,0.03,5,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
تداعيد,nonword,,,,,,,,,6,,,,,,
دخصد,nonword,,,,,,,,,4,,,,,,
يفرغب,nonword,,,,,,,,,5,,,,,,
قرائق,nonword,,,,,,,,,5,,,,,,
اعتباحة,nonword,,,,,,,,,7,,,,,,
جوصر,nonword,,,,,,,,,4,,,,,,
المزيفة,word,8.51,0.98,3.93,المُزَيَّفَةُ,DET + ADJ-MP + NSUFF,مزيف,10.0,0.09,7,0.0,3.0,0.0,0.0,1.0,other_7k_frequent
أحقوا,nonword,,,,,,,,,5,,,,,,
الشتربة,nonword,,,,,,,,,7,,,,,,
ترتجت,nonword,,,,,,,,,5,,,,,,
التصديق,word,11.48,1.1,4.06,التَّصْديقِ,DET + NOUN-MS,تصديق,10.0,0.09,7,0.0,5.0,0.0,1.0,1.0,other_7k_frequent
تدابير,word,3.09,0.62,3.49,تَدابيرُ,NOUN-FP,تدبير,6.0,0.05,6,0.0,1.0,0.0,0.0,1.0,most_5k_frequent
عروجته,nonword,,,,,,,,,6,,,,,,
سنتوجه,word,1.96,0.48,3.3,سَنَتَوَجَّهُ,FUT_PART + V,توجه,25.0,0.21,6,0.0,4.0,0.0,0.0,1.0,other_7k_frequent
الحوائد,nonword,,,,,,,,,7,,,,,,
استغلاعة,nonword,,,,,,,,,8,,,,,,
سلاحي,word,7.05,0.91,3.85,سِلاحَيْ,NOUN-MS + PRON,سلاح,34.0,0.28,5,0.0,7.0,0.0,0.0,1.0,other_7k_frequent
يحدثي,nonword,,,,,,,,,5,,,,,,
مقطع,word,13.11,1.15,4.12,مَقْطَعٌ,NOUN-MS,مقطع,10.0,0.09,4,0.0,10.0,0.0,7.0,1.0,other_7k_frequent
تخلام,nonword,,,,,,,,,5,,,,,,
نصيط,nonword,,,,,,,,,4,,,,,,
أقبهك,nonword,,,,,,,,,5,,,,,,
الإدانات,word,0.42,0.16,2.63,الإِداناتُ,DET + NOUN-FS + NSUFF,إدانة,13.0,0.11,8,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
يصبنة,nonword,,,,,,,,,5,,,,,,
جعلقه,nonword,,,,,,,,,5,,,,,,
دراميا,word,1.36,0.38,3.14,دِراميًّا,ADJ-MS + CASE,درامي,5.0,0.05,6,1.0,3.0,0.0,0.0,1.0,other_7k_frequent
الكلاحين,nonword,,,,,,,,,8,,,,,,
يصرون,word,0.92,0.29,2.97,يُصِرّونَ,V + PRON,أصر,9.0,0.08,5,0.0,6.0,0.0,3.0,1.0,other_7k_frequent
خلاقة,word,0.58,0.2,2.77,خَلّاقَةٌ,NOUN-FS + NSUFF,خلاق,2.0,0.02,5,0.0,4.0,0.0,0.0,1.0,other_7k_frequent
أقسام,word,2.89,0.59,3.47,أَقْسامٌ,NOUN-FP,قسم,20.0,0.17,5,0.0,5.0,0.0,0.0,1.0,most_5k_frequent
تقنوعة,nonword,,,,,,,,,6,,,,,,
نرجعور,nonword,,,,,,,,,6,,,,,,
أسفر,word,1.65,0.43,3.22,أَسْفَرَ,V,أسفر,4.0,0.04,4,0.0,17.0,1.0,2.0,1.0,most_5k_frequent
اللبس,word,1.12,0.33,3.05,اللُّبْسُ,DET + NOUN-MS,لبس,18.0,0.15,5,1.0,5.0,0.0,2.0,1.0,other_7k_frequent
تأسك,nonword,,,,,,,,,4,,,,,,
وضلكه,nonword,,,,,,,,,5,,,,,,
الواقعية,word,6.25,0.87,3.8,الواقِعيَّةُ,DET + NOUN-FS + NSUFF,واقعية,3.0,0.03,8,1.0,0.0,0.0,0.0,1.0,most_5k_frequent
حاسم,word,3.43,0.65,3.54,حاسِمٌ,ADJ-MS,حاسم,5.0,0.05,4,0.0,10.0,1.0,2.0,1.06,other_7k_frequent
الخاتها,nonword,,,,,,,,,7,,,,,,
متمنيا,word,0.85,0.27,2.93,مُتَمَنّيًا,NOUN-MS + CASE,متمني,1.0,0.01,6,1.0,0.0,0.0,0.0,0.0,other_7k_frequent
ثاقبة,word,1.77,0.45,3.25,ثّاقِبَةُ,NOUN-FS + NSUFF,ثاقب,2.0,0.02,5,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
مقتناه,nonword,,,,,,,,,6,,,,,,
ماعة,nonword,,,,,,,,,4,,,,,,
مفهوما,word,2.15,0.5,3.34,مَفْهومًا,NOUN-MS + CASE,مفهوم,8.0,0.07,6,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
بكرض,nonword,,,,,,,,,4,,,,,,
صاعيها,nonword,,,,,,,,,6,,,,,,
المجتملين,nonword,,,,,,,,,9,,,,,,
تعرفهم,word,4.36,0.73,3.64,تَعْرِفُهُمْ,V + PRON,عرف,135.0,1.1,6,0.0,8.0,0.0,1.0,1.0,other_7k_frequent
الحمون,nonword,,,,,,,,,6,,,,,,
وسائط,word,0.64,0.22,2.81,وَسائِطُ,NOUN-FP,وسيط,10.0,0.09,5,0.0,3.0,0.0,0.0,1.0,other_7k_frequent
حمح,nonword,,,,,,,,,3,,,,,,
الطهو,word,4.75,0.76,3.68,الطَّهْوِ,DET + NOUN-MS,طهو,4.0,0.04,5,0.0,5.0,0.0,1.0,1.0,other_7k_frequent
مقاتلين,word,1.54,0.41,3.19,مُقاتِلينَ,NOUN-MP + NSUFF,مقاتل,12.0,0.1,7,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
بميعام,nonword,,,,,,,,,6,,,,,,
المعدات,word,18.57,1.3,4.27,المُعَدّاتُ,DET + NOUN-FP + NSUFF,معدة,17.0,0.14,7,1.0,1.0,0.0,3.0,1.0,most_5k_frequent
السلها,nonword,,,,,,,,,6,,,,,,
الدور,word,25.62,1.43,4.41,الدَّوْرُ,DET + NOUN-MS,دور,24.0,0.2,5,0.0,18.0,0.0,8.0,1.0,most_5k_frequent
راغفر,nonword,,,,,,,,,5,,,,,,
يتفنا,nonword,,,,,,,,,5,,,,,,
قيحل,nonword,,,,,,,,,4,,,,,,
شتاحة,nonword,,,,,,,,,5,,,,,,
