item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
العظام,word,23.34,1.39,4.37,العِظامُ,DET + NOUN-MP,عظمة,22.0,0.18,6,1.0,4.0,0.0,2.0,1.0,most_5k_frequent
المرجو,word,0.41,0.15,2.62,المَرْجوُّ,DET + ADJ-MS,مرجو,2.0,0.02,6,0.0,3.0,1.0,1.0,1.17,other_7k_frequent
فكراء,nonword,,,,,,,,,5,,,,,,
شيخ,word,4.04,0.71,3.61,شَيْخُ,NOUN-MS,شيخ,5.0,0.05,3,0.0,17.0,0.0,7.0,1.0,other_7k_frequent
ظفر,word,1.7,0.44,3.24,ظَفِرْ,NOUN-MS,ظفر,9.0,0.08,3,0.0,13.0,1.0,1.0,1.06,other_7k_frequent
رساما,word,1.06,0.32,3.03,رَسّامًا,NOUN-MS + CASE,رسام,5.0,0.05,5,1.0,3.0,0.0,0.0,1.0,other_7k_frequent
محافظة,word,2.71,0.57,3.44,مُحافَظَةُ,NOUN-FS + NSUFF,محافظة,4.0,0.04,6,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
تنوع,word,1.44,0.39,3.16,تَنَوُّعُ,NOUN-MS,تنوع,3.0,0.03,4,0.0,10.0,0.0,3.0,1.0,most_5k_frequent
يرى,word,65.09,1.83,4.82,يَرَى,V,رأى,152.0,1.24,3,0.0,15.0,0.0,13.0,1.0,other_7k_frequent
الصقوع,nonword,,,,,,,,,6,,,,,,
الاثاث,word,0.73,0.24,2.87,الِاثاثُ,DET + NOUN-MS,اثاث,1.0,0.01,6,1.0,1.0,0.0,0.0,1.0,most_5k_frequent
الإغراءات,word,0.47,0.17,2.68,الإِغْراءاتُ,DET + NOUN-FP + NSUFF,إغراء,6.0,0.05,9,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
ضون,nonword,,,,,,,,,3,,,,,,
متحف,word,12.14,1.12,4.09,مَتْحَفُ,NOUN-MS,متحف,8.0,0.07,4,0.0,2.0,0.0,4.0,1.0,other_7k_frequent
فزع,word,2.44,0.54,3.39,فَزِعَ,NOUN-MS,فزع,14.0,0.12,3,0.0,5.0,0.0,7.0,1.0,other_7k_frequent
سيظة,nonword,,,,,,,,,4,,,,,,
تصوازن,nonword,,,,,,,,,6,,,,,,
بياني,word,1.53,0.41,3.19,بَيانيٌّ,NOUN-FS + NSUFF,بيان,18.0,0.15,5,1.0,6.0,0.0,3.0,1.0,other_7k_frequent
يبيع,word,15.39,1.22,4.19,يَبيعُ,V,باع,38.0,0.31,4,1.0,15.0,0.0,4.0,1.0,other_7k_frequent
