item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
المرتدة,word,0.58,0.2,2.77,المُرْتَدَّةُ,DET + NOUN-FP + NSUFF,مرتد,7.0,0.06,7,0.0,3.0,0.0,0.0,1.0,other_7k_frequent
روى,word,1.75,0.44,3.25,رَوَى,V,روى,18.0,0.15,3,0.0,31.0,0.0,5.0,1.0,other_7k_frequent
الوطنية,word,23.37,1.39,4.37,الوَطَنيَّةُ,DET + ADJ-FS + NSUFF,وطنية,2.0,0.02,7,0.0,2.0,0.0,0.0,1.0,most_5k_frequent
مكع,nonword,,,,,,,,,3,,,,,,
الحقائب,word,11.99,1.12,4.08,الحَقائِبِ,DET + NOUN-FP,حقيبة,25.0,0.21,7,1.0,1.0,0.0,1.0,1.0,other_7k_frequent
قنائه,nonword,,,,,,,,,5,,,,,,
وحيمام,nonword,,,,,,,,,6,,,,,,
متقلب,word,3.51,0.66,3.55,مُتَقَلِّبٌ,ADJ-MS,متقلب,5.0,0.05,5,0.0,5.0,0.0,2.0,1.0,other_7k_frequent
دين,word,39.26,1.61,4.6,دينَ,NOUN-MS,دين,28.0,0.23,3,0.0,37.0,0.0,28.0,1.0,other_7k_frequent
أجورف,nonword,,,,,,,,,5,,,,,,
موضعي,word,0.96,0.3,2.99,مَوْضِعيّ,NOUN-MS,موضع,8.0,0.07,5,0.0,5.0,0.0,1.0,1.0,other_7k_frequent
الدفاع,word,63.79,1.82,4.81,الدِّفاعِ,DET + NOUN-MS,دفاع,13.0,0.11,6,1.0,2.0,1.0,3.0,1.14,most_5k_frequent
ذاكرة,word,13.79,1.17,4.14,ذاكِرَةُ,NOUN-FS + NSUFF,ذاكرة,13.0,0.11,5,0.0,3.0,0.0,1.0,1.0,other_7k_frequent
الكسل,word,1.53,0.41,3.19,الكَسَلُ,DET + NOUN-MS,كسل,2.0,0.02,5,1.0,10.0,0.0,1.0,1.0,most_5k_frequent
دعير,nonword,,,,,,,,,4,,,,,,
غصى,nonword,,,,,,,,,3,,,,,,
نصاب,word,2.39,0.54,3.38,نِصابٌ,NOUN-MS,نصاب,4.0,0.04,4,0.0,7.0,0.0,1.0,1.0,other_7k_frequent
الارك,nonword,,,,,,,,,5,,,,,,
كاركه,nonword,,,,,,,,,5,,,,,,
مراجع,word,1.31,0.37,3.12,مَراجِعَ,NOUN-FP,مرجع,5.0,0.05,5,0.0,6.0,0.0,1.0,1.0,other_7k_frequent
التوقفين,nonword,,,,,,,,,8,,,,,,
الانحطاط,word,0.73,0.24,2.87,الِانْحِطاطِ,DET + NOUN-MP,انحطاط,1.0,0.01,8,1.0,0.0,0.0,0.0,0.0,other_7k_frequent
العليدها,nonword,,,,,,,,,8,,,,,,
رمر,nonword,,,,,,,,,3,,,,,,
هارته,nonword,,,,,,,,,5,,,,,,
تحريب,nonword,,,,,,,,,5,,,,,,
شوكة,word,4.96,0.78,3.7,شَوْكَةٌ,NOUN-FS + NSUFF,شوكة,4.0,0.04,4,0.0,7.0,0.0,2.0,1.0,other_7k_frequent
ثلاجة,word,4.04,0.71,3.61,ثَلّاجَةٌ,NOUN-FS + NSUFF,ثلاجة,7.0,0.06,5,0.0,2.0,0.0,0.0,1.0,most_5k_frequent
استراتيجية,word,7.94,0.96,3.9,اسْتِراتيجيَّةٌ,NOUN-FS + NSUFF,إستراتيجية,5.0,0.05,10,1.0,1.0,0.0,0.0,1.0,most_5k_frequent
تأنح,nonword,,,,,,,,,4,,,,,,
الجامع,word,1.06,0.32,3.03,الجامِعُ,DET + NOUN-MS,جامع,4.0,0.04,6,1.0,3.0,1.0,2.0,1.14,most_5k_frequent
عزغ,nonword,,,,,,,,,3,,,,,,
رمتفد,nonword,,,,,,,,,5,,,,,,
ترتأت,nonword,,,,,,,,,5,,,,,,
الحبة,word,2.92,0.6,3.47,الحَبَّةَ,DET + NOUN-FS + NSUFF,حب,51.0,0.42,5,0.0,15.0,0.0,9.0,1.0,other_7k_frequent
لحاسيط,nonword,,,,,,,,,6,,,,,,
صدول,nonword,,,,,,,,,4,,,,,,
تطارده,word,1.17,0.34,3.07,تُطارِدُهُ,NOUN-MS + PRON,طارد,28.0,0.23,6,0.0,4.0,0.0,1.0,1.0,other_7k_frequent
يعرض,word,15.47,1.22,4.19,يَعْرِضُ,V,عرض,67.0,0.55,4,0.0,15.0,0.0,8.0,1.0,other_7k_frequent
مظلوجون,nonword,,,,,,,,,7,,,,,,
تكيب,nonword,,,,,,,,,4,,,,,,
يتسون,nonword,,,,,,,,,5,,,,,,
موتاهم,word,0.48,0.18,2.69,مَوْتاهُمْ,NOUN-MS + PRON,ميت,21.0,0.18,6,1.0,0.0,0.0,0.0,1.0,other_7k_frequent
موأس,nonword,,,,,,,,,4,,,,,,
عود,word,4.38,0.74,3.65,عودَ,NOUN-MS,عود,11.0,0.09,3,0.0,28.0,2.0,17.0,1.0,other_7k_frequent
مثنك,nonword,,,,,,,,,4,,,,,,
تقولد,nonword,,,,,,,,,5,,,,,,
وحرع,nonword,,,,,,,,,4,,,,,,
إحسور,nonword,,,,,,,,,5,,,,,,
عيحب,nonword,,,,,,,,,4,,,,,,
أزمتع,nonword,,,,,,,,,5,,,,,,
بتسقا,nonword,,,,,,,,,5,,,,,,
علاقات,word,17.26,1.27,4.24,عَلاقاتٌ,NOUN-FP + NSUFF,علاقة,35.0,0.29,6,1.0,2.0,0.0,5.0,1.0,other_7k_frequent
دخليم,nonword,,,,,,,,,5,,,,,,
إقبال,word,1.82,0.46,3.27,إِقْبالٌ,NOUN-MS,إقبال,2.0,0.02,5,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
أسموسة,nonword,,,,,,,,,6,,,,,,
إنسانا,word,7.14,0.92,3.86,إِنْسانًا,NOUN-MS + CASE,إنسان,17.0,0.14,6,1.0,2.0,0.0,1.0,1.0,other_7k_frequent
يقدروا,word,0.78,0.26,2.9,يَقْدِروا,V + PRON,قدر,40.0,0.33,6,0.0,4.0,0.0,0.0,1.0,other_7k_frequent
الملوثات,word,1.21,0.35,3.09,المُلَوِّثاتُ,DET + ADJ-FP + NSUFF,ملوث,6.0,0.05,8,1.0,0.0,0.0,0.0,0.0,other_7k_frequent
يوراشدون,nonword,,,,,,,,,8,,,,,,
فرحتي,word,0.6,0.21,2.78,فَرْحَتي,NOUN-FS + NSUFF + PRON,فرحة,3.0,0.03,5,0.0,3.0,0.0,0.0,1.0,other_7k_frequent
نحسوف,nonword,,,,,,,,,5,,,,,,
إمكانجاتها,nonword,,,,,,,,,10,,,,,,
المؤجرد,nonword,,,,,,,,,7,,,,,,
الحل,word,27.5,1.46,4.44,الحَلُّ,DET + NOUN-MS,حل,36.0,0.3,4,1.0,20.0,0.0,21.0,1.0,most_5k_frequent
نلجز,nonword,,,,,,,,,4,,,,,,
قصة,word,169.64,2.24,5.23,قِصَّةُ,NOUN-FS + NSUFF,قصة,30.0,0.25,3,0.0,16.0,0.0,7.0,1.0,other_7k_frequent
بمروف,nonword,,,,,,,,,5,,,,,,
تضليل,word,1.43,0.39,3.16,تَضْليلٌ,NOUN-MS,تضليل,2.0,0.02,5,1.0,4.0,0.0,0.0,1.0,other_7k_frequent
سلمية,word,2.02,0.49,3.31,سِلْميَّةُ,ADJ-FS + NSUFF,سلمي,5.0,0.05,5,0.0,4.0,1.0,0.0,1.14,other_7k_frequent
الناخبون,word,0.85,0.27,2.93,النّاخِبونَ,DET + NOUN-MP + NSUFF,ناخب,3.0,0.03,8,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
يصب,word,10.82,1.08,4.04,يَصُبّْ,V,صب,10.0,0.09,3,0.0,22.0,0.0,7.0,1.0,other_7k_frequent
المشرية,nonword,,,,,,,,,7,,,,,,
يتقدمية,nonword,,,,,,,,,7,,,,,,
جاق,nonword,,,,,,,,,3,,,,,,
توضح,word,6.52,0.88,3.82,توَضِّحُ,V,وضح,10.0,0.09,4,0.0,8.0,0.0,3.0,1.0,most_5k_frequent
تلق,word,2.64,0.57,3.43,تَلَقَ,V,لقي,13.0,0.11,3,0.0,28.0,1.0,22.0,1.0,other_7k_frequent
سألت,word,32.67,1.53,4.52,سَأَلتَ,FUT_PART + NOUN-FP,لبس,18.0,0.15,4,0.0,9.0,0.0,4.0,1.0,other_7k_frequent
الكبش,word,0.46,0.17,2.67,الكَبْشُ,DET + NOUN-MS,كبش,2.0,0.02,5,0.0,4.0,0.0,0.0,1.0,other_7k_frequent
مطوام,nonword,,,,,,,,,5,,,,,,
أصدرت,word,5.98,0.85,3.78,أَصْدَرَتْ,V + PRON,أصدر,12.0,0.1,5,0.0,4.0,0.0,1.0,1.0,most_5k_frequent
ستفيد,word,0.64,0.22,2.81,سَتُفيدُ,NOUN-MS,أفاد,19.0,0.16,5,0.0,6.0,0.0,6.0,1.0,other_7k_frequent
يهوبة,nonword,,,,,,,,,5,,,,,,
اللهو,word,2.17,0.51,3.34,اللَّهْوِ,DET + NOUN-MS,لهو,2.0,0.02,5,1.0,5.0,0.0,0.0,1.0,other_7k_frequent
أتصرف,word,20.24,1.33,4.31,أَتَصَرَّفُ,NOUN-MS,تصرف,58.0,0.48,5,0.0,10.0,0.0,3.0,1.0,other_7k_frequent
الموها,nonword,,,,,,,,,6,,,,,,
فرض,word,8.64,0.99,3.94,فَرْضَ,NOUN-MS,فرض,17.0,0.14,3,0.0,27.0,1.0,11.0,1.0,other_7k_frequent
يقلل,word,5.33,0.81,3.73,يُقَلِّلُ,V,قلل,13.0,0.11,4,1.0,18.0,0.0,1.0,1.0,other_7k_frequent
الظاهرة,word,3.18,0.63,3.51,الظّاهِرَةُ,DET + NOUN-FS + NSUFF,ظاهرة,4.0,0.04,7,1.0,5.0,0.0,1.0,1.0,most_5k_frequent
دعض,nonword,,,,,,,,,3,,,,,,
معدن,word,3.72,0.68,3.58,مَعْدِنُ,NOUN-MS,معدن,6.0,0.05,4,0.0,11.0,0.0,3.0,1.0,other_7k_frequent
كتق,nonword,,,,,,,,,3,,,,,,
تتولى,word,9.94,1.04,4.0,تَتَوَلَّى,V,تولى,21.0,0.18,5,1.0,12.0,1.0,3.0,1.06,most_5k_frequent
أهديقه,nonword,,,,,,,,,6,,,,,,
بحابت,nonword,,,,,,,,,5,,,,,,
نعلم,word,95.46,1.99,4.98,نَعْلَمُ,V,علم,110.0,0.9,4,0.0,13.0,1.0,6.0,1.0,other_7k_frequent
الوبات,nonword,,,,,,,,,6,,,,,,
الكثية,nonword,,,,,,,,,6,,,,,,
سفينة,word,49.04,1.7,4.7,سَفينَةٌ,NOUN-FS + NSUFF,سفينة,22.0,0.18,5,0.0,4.0,0.0,4.0,1.0,other_7k_frequent
رعايا,word,0.41,0.15,2.62,رَعايا,NOUN-FP,رعية,3.0,0.03,5,1.0,2.0,1.0,0.0,1.33,other_7k_frequent
