item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
أدوف,nonword,,,,,,,,,4,,,,,,
سرخل,nonword,,,,,,,,,4,,,,,,
وقادث,nonword,,,,,,,,,5,,,,,,
المعرض,word,17.71,1.28,4.25,المَعْرِضُ,DET + NOUN-MS,معرض,14.0,0.12,6,0.0,3.0,0.0,4.0,1.0,most_5k_frequent
اخترتم,word,1.17,0.34,3.07,اخترتمْ,NOUN-MS,اختار,59.0,0.48,6,1.0,2.0,0.0,2.0,1.0,other_7k_frequent
ورتد,nonword,,,,,,,,,4,,,,,,
الري,word,0.89,0.28,2.95,الرَّيِّ,DET + NOUN-MS,ري,7.0,0.06,4,0.0,21.0,1.0,21.0,1.0,most_5k_frequent
الناحال,nonword,,,,,,,,,7,,,,,,
أواني,word,1.24,0.36,3.1,أَواني,NOUN-FP,إناء,5.0,0.05,5,0.0,10.0,0.0,1.0,1.0,most_5k_frequent
المواعيد,word,6.85,0.9,3.84,المَواعيدِ,DET + NOUN-FP,موعد,26.0,0.22,8,1.0,1.0,0.0,1.0,1.0,other_7k_frequent
تضد,nonword,,,,,,,,,3,,,,,,
نقول,word,52.89,1.74,4.73,نَقولُ,V,قال,129.0,1.05,4,0.0,19.0,0.0,5.0,1.0,other_7k_frequent
تعرضوا,word,5.12,0.79,3.71,تَعَرَّضوا,V + PRON,تعرض,35.0,0.29,6,0.0,5.0,0.0,1.0,1.0,other_7k_frequent
ووجيب,nonword,,,,,,,,,5,,,,,,
خياتها,nonword,,,,,,,,,6,,,,,,
بخز,nonword,,,,,,,,,3,,,,,,
مسلحان,word,0.75,0.25,2.88,مُسَلَّحانِ,ADJ-MP + NSUFF,مسلح,10.0,0.09,6,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
نيتهم,word,0.47,0.17,2.68,نيَّتْهُمْ,NOUN-FS + NSUFF + PRON,نية,20.0,0.17,5,0.0,3.0,0.0,0.0,1.0,other_7k_frequent
مقصت,nonword,,,,,,,,,4,,,,,,
نقوم,word,109.19,2.05,5.04,نَقومُ,V,قام,67.0,0.55,4,0.0,11.0,0.0,4.0,1.0,other_7k_frequent
إحساحة,nonword,,,,,,,,,6,,,,,,
بشاح,nonword,,,,,,,,,4,,,,,,
الأشخاب,nonword,,,,,,,,,7,,,,,,
مستفصين,nonword,,,,,,,,,7,,,,,,
الطفلان,word,4.13,0.72,3.62,الطِّفْلانِ,DET + NOUN-FS + NSUFF,طفل,98.0,0.8,7,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
اللعب,word,71.92,1.87,4.86,اللَّعِبُ,DET + NOUN-MS,لعب,66.0,0.54,5,1.0,9.0,1.0,7.0,1.05,most_5k_frequent
ياق,nonword,,,,,,,,,3,,,,,,
كهيما,nonword,,,,,,,,,5,,,,,,
تأسس,word,0.59,0.21,2.78,تَأَسَّسَ,V,تأسس,2.0,0.02,4,1.0,4.0,0.0,2.0,1.0,other_7k_frequent
تبينت,word,1.93,0.47,3.29,تَبَيَّنتُ,V + PRON,تبين,7.0,0.06,5,1.0,1.0,1.0,0.0,1.17,other_7k_frequent
وأهميع,nonword,,,,,,,,,6,,,,,,
منخفضة,word,15.9,1.23,4.21,مُنْخَفِضَةٌ,NOUN-FP + NSUFF,منخفض,7.0,0.06,6,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
رؤيتهم,word,8.25,0.97,3.92,رُؤْيَتُهُمْ,NOUN-FS + NSUFF + PRON,رؤية,35.0,0.29,6,0.0,3.0,0.0,3.0,1.0,other_7k_frequent
المعمودية,word,0.84,0.27,2.93,المَعْموديَّةُ,DET + NOUN-FS + NSUFF,معمودي,3.0,0.03,9,1.0,0.0,0.0,1.0,1.0,other_7k_frequent
الماكرة,word,1.36,0.38,3.14,الماكِرَةُ,DET + ADJ-MP + NSUFF,ماكر,6.0,0.05,7,1.0,6.0,1.0,1.0,1.1,other_7k_frequent
عشوائية,word,7.42,0.93,3.88,عَشْوائيَّةٌ,ADJ-FS + NSUFF,عشوائي,7.0,0.06,7,0.0,1.0,0.0,1.0,1.0,other_7k_frequent
استسيمة,nonword,,,,,,,,,7,,,,,,
ثملا,word,13.82,1.18,4.15,ثَمِلًا,NOUN-MS + CASE,ثمل,11.0,0.09,4,0.0,11.0,1.0,1.0,1.06,other_7k_frequent
بمشائعية,nonword,,,,,,,,,8,,,,,,
خمن,word,12.24,1.13,4.09,خَمَّنْ,NOUN-MS,خمن,9.0,0.08,3,0.0,20.0,0.0,8.0,1.0,other_7k_frequent
عسكري,word,9.05,1.01,3.96,عَسْكَريٌّ,ADJ-MS,عسكري,9.0,0.08,5,0.0,0.0,0.0,3.0,1.0,other_7k_frequent
غزم,nonword,,,,,,,,,3,,,,,,
قرميد,word,0.66,0.23,2.82,قرميدْ,NOUN-MP,قرميد,2.0,0.02,5,0.0,0.0,0.0,0.0,0.0,other_7k_frequent
حبس,word,6.14,0.86,3.79,حَبْسُ,NOUN-MS,حبس,20.0,0.17,3,0.0,13.0,2.0,11.0,1.0,other_7k_frequent
بحزمد,nonword,,,,,,,,,5,,,,,,
العدل,word,20.97,1.35,4.33,العَدْلُ,DET + NOUN-MS,عدل,11.0,0.09,5,1.0,15.0,0.0,5.0,1.0,most_5k_frequent
نصر,word,4.54,0.75,3.66,نَصْرُ,NOUN-MS,نصر,7.0,0.06,3,0.0,32.0,0.0,13.0,1.0,other_7k_frequent
سنواجه,word,3.32,0.64,3.53,سَنواجِهُ,FUT_PART + V,واجه,51.0,0.42,6,0.0,6.0,0.0,1.0,1.0,other_7k_frequent
الكون,word,41.36,1.63,4.62,الكَوْنُ,DET + NOUN-MS,كون,40.0,0.33,5,0.0,12.0,1.0,10.0,1.0,most_5k_frequent
شجروق,nonword,,,,,,,,,5,,,,,,
المتدفق,word,0.42,0.16,2.63,المُتَدَفِّقُ,DET + ADJ-MS,متدفق,2.0,0.02,7,0.0,0.0,0.0,1.0,1.0,other_7k_frequent
رحينها,nonword,,,,,,,,,6,,,,,,
الكلي,word,3.02,0.61,3.49,الكُلّيُّ,DET + NOUN-MS,كلي,12.0,0.1,5,1.0,7.0,1.0,2.0,1.08,most_5k_frequent
أعاية,nonword,,,,,,,,,5,,,,,,
ساملة,nonword,,,,,,,,,5,,,,,,
وتلول,nonword,,,,,,,,,5,,,,,,
تتبع,word,34.0,1.55,4.54,تَتْبَعُ,V,تبع,33.0,0.27,4,1.0,12.0,1.0,14.0,1.0,most_5k_frequent
فني,word,10.16,1.05,4.01,فَنّيٌّ,ADJ-MS,فني,6.0,0.05,3,0.0,26.0,1.0,9.0,1.0,other_7k_frequent
المونيا,nonword,,,,,,,,,7,,,,,,
انبين,nonword,,,,,,,,,5,,,,,,
مطالبين,word,0.5,0.18,2.7,مُطالِبينَ,NOUN-FS + NSUFF,مطالب,2.0,0.02,7,0.0,0.0,0.0,0.0,1.0,other_7k_frequent
الحصري,word,1.07,0.32,3.03,الحَصْريُّ,DET + ADJ-MS,حصري,5.0,0.05,6,0.0,5.0,0.0,1.0,1.0,other_7k_frequent
بتحماء,nonword,,,,,,,,,6,,,,,,
عمط,nonword,,,,,,,,,3,,,,,,
ننسى,word,24.27,1.41,4.39,نَنْسَى,V,نسي,38.0,0.31,4,1.0,6.0,0.0,3.0,1.0,other_7k_frequent
نفظن,nonword,,,,,,,,,4,,,,,,
عوطم,nonword,,,,,,,,,4,,,,,,
الكونون,nonword,,,,,,,,,7,,,,,,
أخت,word,28.71,1.48,4.46,أُخْتٌ,NOUN-MS,أخت,38.0,0.31,3,0.0,19.0,0.0,12.0,1.0,most_5k_frequent
عبوادة,nonword,,,,,,,,,6,,,,,,
عباد,word,1.49,0.4,3.18,عِبادَ,NOUN-MS,عباد,1.0,0.01,4,0.0,9.0,2.0,1.0,1.13,other_7k_frequent
مشاغ,nonword,,,,,,,,,4,,,,,,
هلازته,nonword,,,,,,,,,6,,,,,,
توصلني,word,2.77,0.58,3.45,توصلني,NOUN-MS,توصل,23.0,0.19,6,0.0,4.0,0.0,2.0,1.0,other_7k_frequent
قصائد,word,2.25,0.52,3.36,قَصائِدُ,NOUN-FP,قصيدة,8.0,0.07,5,0.0,1.0,0.0,2.0,1.0,other_7k_frequent
طاعة,word,1.58,0.42,3.2,طاعَةٌ,NOUN-FS + NSUFF,طاعة,6.0,0.05,4,0.0,6.0,0.0,5.0,1.0,other_7k_frequent
العسكالية,nonword,,,,,,,,,9,,,,,,
علك,word,0.58,0.2,2.77,عِلْكْ,NOUN-MS,علك,4.0,0.04,3,0.0,28.0,0.0,10.0,1.0,other_7k_frequent
أظافر,word,5.55,0.82,3.75,أَظافِرُ,NOUN-FP,ظفر,9.0,0.08,5,0.0,1.0,0.0,3.0,1.0,other_7k_frequent
أيف,nonword,,,,,,,,,3,,,,,,
طلبيب,nonword,,,,,,,,,5,,,,,,
أنحه,nonword,,,,,,,,,4,,,,,,
متفتة,nonword,,,,,,,,,5,,,,,,
الطعاء,nonword,,,,,,,,,6,,,,,,
أعادة,word,2.5,0.55,3.4,أعادةْ,V + NSUFF,عدو,37.0,0.31,5,0.0,7.0,0.0,2.0,1.0,other_7k_frequent
ساكن,word,2.06,0.49,3.32,ساكِنٌ,NOUN-MS,سكون,1.0,0.01,4,0.0,7.0,2.0,4.0,1.13,other_7k_frequent
النادرة,word,3.8,0.69,3.58,النّادِرَةُ,DET + NOUN-FS + NSUFF,نادر,7.0,0.06,7,1.0,6.0,0.0,0.0,1.0,most_5k_frequent
المرافق,word,3.53,0.66,3.55,المَرافِقُ,DET + NOUN-FP,مرفق,12.0,0.1,7,1.0,3.0,0.0,1.0,1.0,most_5k_frequent
نهاية,word,228.12,2.37,5.36,نِهايَةُ,NOUN-FS + NSUFF,نهاية,17.0,0.14,5,0.0,3.0,0.0,6.0,1.0,other_7k_frequent
استخلاص,word,1.75,0.44,3.25,اسْتِخْلاصُ,NOUN-MS,استخلاص,1.0,0.01,7,1.0,0.0,0.0,0.0,0.0,most_5k_frequent
الحويرة,nonword,,,,,,,,,7,,,,,,
أزوجهل,nonword,,,,,,,,,6,,,,,,
هارب,word,11.16,1.09,4.05,هارِبٌ,NOUN-MS,هارب,11.0,0.09,4,0.0,15.0,1.0,4.0,1.0,other_7k_frequent
اخليح,nonword,,,,,,,,,5,,,,,,
اسخذ,nonword,,,,,,,,,4,,,,,,
تواة,nonword,,,,,,,,,4,,,,,,
مصبادم,nonword,,,,,,,,,6,,,,,,
الطنة,nonword,,,,,,,,,5,,,,,,
الجسيم,word,0.97,0.3,2.99,الجَسيمُ,DET + ADJ-MS,جسيم,6.0,0.05,6,0.0,4.0,0.0,0.0,1.0,other_7k_frequent
مندوريع,nonword,,,,,,,,,7,,,,,,
