item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
الغازها,nonword,,,,,,,,,7,,,,,,
الزارك,nonword,,,,,,,,,6,,,,,,
سوداء,word,31.88,1.52,4.51,سَوْداءُ,ADJ-MS,أسود,15.0,0.13,5,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
دينقل,nonword,,,,,,,,,5,,,,,,
مقتنفعة,nonword,,,,,,,,,7,,,,,,
حقمة,nonword,,,,,,,,,4,,,,,,
مملانحة,nonword,,,,,,,,,7,,,,,,
متعاطي,word,0.83,0.27,2.92,مُتَعاطي,NOUN-MP + NSUFF,متعاطي,1.0,0.01,6,0.0,5.0,0.0,0.0,1.0,other_7k_frequent
ضفدع,word,3.78,0.68,3.58,ضِّفْدَعُ,NOUN-MS,ضفدع,3.0,0.03,4,0.0,0.0,0.0,2.0,1.0,other_7k_frequent
التفاوض,word,9.64,1.03,3.99,التَّفاوُضُ,DET + NOUN-MS,تفاوض,8.0,0.07,7,1.0,2.0,0.0,2.0,1.0,most_5k_frequent
صيم,nonword,,,,,,,,,3,,,,,,
خبرة,word,19.84,1.32,4.3,خِبْرَةٌ,NOUN-FS + NSUFF,خبرة,13.0,0.11,4,0.0,8.0,0.0,3.0,1.0,other_7k_frequent
استفوي,nonword,,,,,,,,,6,,,,,,
الطيمها,nonword,,,,,,,,,7,,,,,,
ينبع,word,1.7,0.44,3.24,يَنْبُعُ,NOUN-FS,نبع,4.0,0.04,4,0.0,12.0,0.0,2.0,1.0,other_7k_frequent
فالاقة,nonword,,,,,,,,,6,,,,,,
نكوت,nonword,,,,,,,,,4,,,,,,
تاريخها,word,4.48,0.74,3.66,تاريخُها,NOUN-MS + PRON,تاريخ,16.0,0.14,7,1.0,3.0,0.0,0.0,1.0,most_5k_frequent
بارهي,nonword,,,,,,,,,5,,,,,,
