item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
تلادقة,nonword,,,,,,,,,6,,,,,,
مصير,word,13.74,1.17,4.14,مَصيرُ,NOUN-MS,مصير,12.0,0.1,4,0.0,20.0,1.0,6.0,1.0,other_7k_frequent
مشعبه,nonword,,,,,,,,,5,,,,,,
يتضاءل,word,0.48,0.18,2.69,يَتَضاءَلُ,V,تضاءل,2.0,0.02,6,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
وتنابا,nonword,,,,,,,,,6,,,,,,
المستقبلية,word,8.7,0.99,3.94,المُسْتَقْبَليَّةُ,DET + ADJ-MP + NSUFF,مستقبلي,7.0,0.06,10,1.0,0.0,0.0,0.0,1.0,most_5k_frequent
أفكار,word,32.73,1.53,4.52,أَفْكارُ,NOUN-FP,فكر,68.0,0.56,5,0.0,1.0,0.0,7.0,1.0,most_5k_frequent
دار,word,38.92,1.61,4.6,دارَ,NOUN-MS,دار,29.0,0.24,3,0.0,43.0,0.0,26.0,1.0,other_7k_frequent
استحق,word,27.38,1.46,4.44,اسْتَحَقَّ,V,استحق,35.0,0.29,5,0.0,8.0,0.0,2.0,1.0,most_5k_frequent
رحج,nonword,,,,,,,,,3,,,,,,
يجسة,nonword,,,,,,,,,4,,,,,,
داخلي,word,23.51,1.39,4.38,داخِليٌّ,NOUN-MS,داخلي,6.0,0.05,5,0.0,5.0,1.0,4.0,1.08,other_7k_frequent
موسم,word,17.38,1.27,4.25,مَوْسِمٌ,NOUN-MS,موسم,10.0,0.09,4,1.0,4.0,1.0,6.0,1.08,other_7k_frequent
نختبك,nonword,,,,,,,,,5,,,,,,
ترشيح,word,2.46,0.54,3.4,تَرْشيحُ,NOUN-MS,ترشيح,6.0,0.05,5,0.0,0.0,2.0,3.0,1.29,most_5k_frequent
خدم,word,7.21,0.92,3.86,خَدَمَ,NOUN-FS,خدم,20.0,0.17,3,0.0,27.0,0.0,12.0,1.0,other_7k_frequent
اختلك,nonword,,,,,,,,,5,,,,,,
التلفزيونية,word,4.45,0.74,3.65,التِّلِفِزْيونيَّةُ,DET + ADJ-FD + NSUFF,تلفزيوني,6.0,0.05,11,1.0,0.0,0.0,0.0,1.0,most_5k_frequent
تنقلنا,word,0.59,0.21,2.78,تَنْقُلُنا,V + PRON,نقل,66.0,0.54,6,1.0,3.0,0.0,0.0,1.0,other_7k_frequent
ترجى,word,0.63,0.22,2.8,تُرْجَى,V,رجا,17.0,0.14,4,0.0,11.0,1.0,1.0,1.07,most_5k_frequent
ري,word,15.39,1.22,4.19,رَيّ,NOUN-MS,ري,7.0,0.06,2,0.0,34.0,0.0,41.0,1.0,other_7k_frequent
العقلاني,word,1.19,0.35,3.08,العَقْلانيُّ,DET + NOUN-MS,عقلاني,7.0,0.06,8,1.0,0.0,0.0,1.0,1.0,other_7k_frequent
أثاث,word,4.06,0.71,3.61,أَثاثٌ,NOUN-FP,أثاث,4.0,0.04,4,1.0,1.0,0.0,0.0,1.0,most_5k_frequent
جزق,nonword,,,,,,,,,3,,,,,,
ثقمك,nonword,,,,,,,,,4,,,,,,
غضج,nonword,,,,,,,,,3,,,,,,
الراحل,word,5.92,0.85,3.78,الرّاحِلُ,DET + ADJ-MS,راحل,7.0,0.06,6,1.0,4.0,1.0,2.0,1.13,most_5k_frequent
كالمين,nonword,,,,,,,,,6,,,,,,
ولد,word,64.75,1.82,4.82,وَلَدَ,V,ولد,53.0,0.44,3,0.0,33.0,0.0,21.0,1.0,other_7k_frequent
الجائر,word,0.78,0.26,2.9,الجائِرُ,DET + NOUN-MS,جائر,1.0,0.01,6,1.0,4.0,0.0,1.0,1.0,other_7k_frequent
ولايات,word,3.56,0.66,3.56,وِلاياتٌ,NOUN-FP + NSUFF,ولاية,14.0,0.12,6,1.0,0.0,0.0,0.0,0.0,other_7k_frequent
