item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
ستقبل,word,3.43,0.65,3.54,سَتَقْبَلُ,FUT_PART + V,قبل,52.0,0.43,5,0.0,14.0,1.0,10.0,1.0,other_7k_frequent
جلال,word,2.21,0.51,3.35,جَلالُ,NOUN-MS,جلال,2.0,0.02,4,1.0,17.0,1.0,1.0,1.0,other_7k_frequent
مخول,word,1.32,0.37,3.13,مُخَوَّلُ,NOUN-MS,مخول,4.0,0.04,4,0.0,10.0,1.0,4.0,1.06,other_7k_frequent
يرفي,nonword,,,,,,,,,4,,,,,,
تقدل,nonword,,,,,,,,,4,,,,,,
اقتحام,word,10.65,1.07,4.03,اقْتِحامُ,NOUN-MS,اقتحام,7.0,0.06,6,1.0,1.0,0.0,4.0,1.0,most_5k_frequent
أنثورة,nonword,,,,,,,,,6,,,,,,
تعجيل,word,0.5,0.18,2.7,تَعْجيلُ,NOUN-MS,تعجيل,2.0,0.02,5,0.0,4.0,0.0,0.0,1.0,most_5k_frequent
مدسوف,nonword,,,,,,,,,5,,,,,,
تفتظر,nonword,,,,,,,,,5,,,,,,
وجوده,word,11.88,1.11,4.08,وُجودُهُ,NOUN-MS + PRON,وجود,30.0,0.25,5,1.0,5.0,1.0,5.0,1.07,other_7k_frequent
رغير,nonword,,,,,,,,,4,,,,,,
مرتفلاء,nonword,,,,,,,,,7,,,,,,
شعارات,word,1.02,0.31,3.01,شِعاراتٌ,NOUN-FP + NSUFF,شعار,10.0,0.09,6,1.0,3.0,0.0,1.0,1.0,other_7k_frequent
موثت,nonword,,,,,,,,,4,,,,,,
السرطورة,nonword,,,,,,,,,8,,,,,,
محفظة,word,5.91,0.84,3.78,مَحْفَظَةُ,NOUN-FS + NSUFF,محفظة,6.0,0.05,5,0.0,1.0,0.0,4.0,1.0,other_7k_frequent
الصحاكر,nonword,,,,,,,,,7,,,,,,
يشريق,nonword,,,,,,,,,5,,,,,,
لؤخر,nonword,,,,,,,,,4,,,,,,
معلانة,nonword,,,,,,,,,6,,,,,,
فترات,word,4.06,0.71,3.61,فَتَراتٌ,NOUN-FP + NSUFF,فترة,13.0,0.11,5,1.0,7.0,0.0,1.0,1.0,other_7k_frequent
قسج,nonword,,,,,,,,,3,,,,,,
عفريت,word,2.59,0.56,3.42,عفريتْ,NOUN-MS,عفريت,5.0,0.05,5,0.0,0.0,0.0,2.0,1.0,other_7k_frequent
صدش,nonword,,,,,,,,,3,,,,,,
استيلاء,word,0.71,0.24,2.86,اسْتيلاءٌ,NOUN-MS,استيلاء,5.0,0.05,7,1.0,0.0,0.0,0.0,1.0,most_5k_frequent
تطلت,nonword,,,,,,,,,4,,,,,,
نرب,nonword,,,,,,,,,3,,,,,,
زرض,nonword,,,,,,,,,3,,,,,,
تنقذ,word,8.34,0.98,3.93,تُنْقِذُ,NOUN-MS,أنقذ,59.0,0.48,4,0.0,9.0,0.0,6.0,1.0,other_7k_frequent
مهامها,word,0.43,0.16,2.64,مَهامًّها,NOUN-MP + PRON,مهمة,31.0,0.26,6,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
الاحتفال,word,19.86,1.32,4.3,الِاحْتِفالُ,DET + NOUN-MS,احتفال,10.0,0.09,8,1.0,6.0,0.0,2.0,1.0,most_5k_frequent
ضماسي,nonword,,,,,,,,,5,,,,,,
نظم,word,4.4,0.74,3.65,نُظُمَ,V,نظم,14.0,0.12,3,0.0,16.0,0.0,9.0,1.0,other_7k_frequent
لظروا,nonword,,,,,,,,,5,,,,,,
يروج,word,1.2,0.35,3.08,يُرَوِّجُ,V,روج,5.0,0.05,4,0.0,13.0,0.0,0.0,1.0,other_7k_frequent
الجوار,word,22.85,1.38,4.36,الجِوارِ,DET + NOUN-MS,جوار,12.0,0.1,6,1.0,17.0,0.0,3.0,1.0,most_5k_frequent
التزاره,nonword,,,,,,,,,7,,,,,,
انطعي,nonword,,,,,,,,,5,,,,,,
لصيال,nonword,,,,,,,,,5,,,,,,
عقيم,word,1.12,0.33,3.05,عَقيمْ,ADJ-MS,عقيم,3.0,0.03,4,0.0,11.0,0.0,3.0,1.0,other_7k_frequent
جعج,nonword,,,,,,,,,3,,,,,,
صقر,word,2.46,0.54,3.4,صَقْرٌ,NOUN-MS,صقر,4.0,0.04,3,0.0,17.0,1.0,1.0,1.05,other_7k_frequent
شخصارب,nonword,,,,,,,,,6,,,,,,
الاحتيكالات,nonword,,,,,,,,,11,,,,,,
تسوق,word,4.87,0.77,3.69,تَسوقُ,NOUN-MS,ساق,16.0,0.14,4,0.0,16.0,0.0,5.0,1.0,most_5k_frequent
تطبيقات,word,2.0,0.48,3.31,تَطْبيقاتٌ,NOUN-FP + NSUFF,تطبيق,12.0,0.1,7,1.0,0.0,0.0,0.0,1.0,most_5k_frequent
نفحب,nonword,,,,,,,,,4,,,,,,
ذهابها,word,1.4,0.39,3.15,ذَهابَها,NOUN-MS + PRON,ذهاب,18.0,0.15,6,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
أسطر,word,0.79,0.26,2.9,أَسْطُرُ,NOUN-FP,سطر,7.0,0.06,4,0.0,9.0,0.0,1.0,1.0,other_7k_frequent
يعتقد,word,86.87,1.95,4.94,يَعْتَقِدُ,V,اعتقد,46.0,0.38,5,0.0,9.0,0.0,5.0,1.0,other_7k_frequent
تطهير,word,5.29,0.8,3.73,تَطْهيرُ,NOUN-MS,تطهير,6.0,0.05,5,0.0,3.0,0.0,2.0,1.0,most_5k_frequent
بعروك,nonword,,,,,,,,,5,,,,,,
المصداية,nonword,,,,,,,,,8,,,,,,
أتلب,nonword,,,,,,,,,4,,,,,,
عارون,nonword,,,,,,,,,5,,,,,,
تصدير,word,0.83,0.27,2.92,تَصْديرُ,NOUN-MS,تصدير,2.0,0.02,5,0.0,6.0,1.0,0.0,1.1,most_5k_frequent
نتبع,word,6.52,0.88,3.82,نَتَّبِعُ,V,اتبع,30.0,0.25,4,0.0,7.0,2.0,7.0,1.11,other_7k_frequent
الجنود,word,37.65,1.59,4.58,الجُنودِ,DET + NOUN-MP,جندي,24.0,0.2,6,0.0,8.0,0.0,2.0,1.0,most_5k_frequent
مقير,nonword,,,,,,,,,4,,,,,,
الاستكشافية,word,0.64,0.22,2.81,الِاسْتِكْشافيَّةُ,DET + ADJ-FP + NSUFF,استكشافي,2.0,0.02,11,1.0,0.0,0.0,0.0,0.0,other_7k_frequent
يهاجعين,nonword,,,,,,,,,7,,,,,,
يتعرضوا,word,0.94,0.29,2.98,يَتَعَرَّضوا,V + PRON,تعرض,35.0,0.29,7,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
دعالا,nonword,,,,,,,,,5,,,,,,
حاد,word,17.04,1.26,4.24,حادٌّ,ADJ-MS,حاد,8.0,0.07,3,0.0,32.0,1.0,11.0,1.0,other_7k_frequent
الطرين,nonword,,,,,,,,,6,,,,,,
