item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
مدم,nonword,,,,,,,,,3,,,,,,
مرسال,word,0.6,0.21,2.78,مِرْسالٌ,NOUN-MS,مرسال,2.0,0.02,5,0.0,3.0,1.0,0.0,1.2,other_7k_frequent
مخاها,nonword,,,,,,,,,5,,,,,,
يحطر,nonword,,,,,,,,,4,,,,,,
أسطح,word,1.17,0.34,3.07,أَسْطُحُ,NOUN-FP,سطح,9.0,0.08,4,0.0,6.0,0.0,0.0,1.0,other_7k_frequent
شيوعا,word,2.27,0.52,3.36,شُيوعًا,NOUN-MS + CASE,شيوع,1.0,0.01,5,0.0,2.0,0.0,1.0,1.0,other_7k_frequent
ينتهي,word,103.41,2.02,5.02,يَنْتَهيَ,V,انتهى,41.0,0.34,5,1.0,8.0,0.0,3.0,1.0,other_7k_frequent
واجبنا,word,5.5,0.82,3.75,واجِبَنا,NOUN-MS + PRON,واجب,31.0,0.26,6,1.0,2.0,0.0,1.0,1.0,other_7k_frequent
الرقصلة,nonword,,,,,,,,,7,,,,,,
ليل,word,11.08,1.09,4.05,لَيْلٌ,NOUN-MS,ليل,9.0,0.08,3,1.0,46.0,1.0,24.0,1.0,other_7k_frequent
يديق,nonword,,,,,,,,,4,,,,,,
ارتفات,nonword,,,,,,,,,6,,,,,,
منظومة,word,1.07,0.32,3.03,مَنْظومَةَ,NOUN-FS + NSUFF,منظومة,2.0,0.02,6,1.0,0.0,0.0,0.0,1.0,other_7k_frequent
كومبطانا,nonword,,,,,,,,,8,,,,,,
صديهومة,nonword,,,,,,,,,7,,,,,,
مزيدا,word,12.44,1.13,4.1,مَزيدًا,NOUN-MS + CASE,مزيد,9.0,0.08,5,0.0,7.0,0.0,0.0,1.0,other_7k_frequent
استمارات,word,1.32,0.37,3.13,اسْتِماراتِ,NOUN-FP + NSUFF,استمارة,4.0,0.04,8,1.0,1.0,0.0,1.0,1.0,other_7k_frequent
يقودان,word,0.57,0.2,2.76,يَقودانِ,V + PRON,قاد,50.0,0.41,6,0.0,4.0,1.0,0.0,1.17,other_7k_frequent
لصابها,nonword,,,,,,,,,6,,,,,,
راتب,word,8.05,0.96,3.91,راتِبُ,NOUN-MS,راتب,13.0,0.11,4,0.0,6.0,0.0,8.0,1.0,other_7k_frequent
دوري,word,40.41,1.62,4.61,دَوْريُّ,NOUN-MS,دوري,7.0,0.06,4,0.0,32.0,0.0,13.0,1.0,other_7k_frequent
النيابط,nonword,,,,,,,,,7,,,,,,
نخبة,word,2.91,0.6,3.47,نُخْبَةٌ,NOUN-FS + NSUFF,نخبة,14.0,0.12,4,0.0,10.0,0.0,0.0,1.0,other_7k_frequent
ملغر,nonword,,,,,,,,,4,,,,,,
شراء,word,69.79,1.85,4.85,شِراءُ,NOUN-MS,شراء,18.0,0.15,4,0.0,17.0,0.0,8.0,1.0,other_7k_frequent
الثابتة,word,3.47,0.66,3.55,الثّابِتَةُ,DET + ADJ-FP + NSUFF,ثابت,9.0,0.08,7,1.0,0.0,0.0,0.0,1.0,most_5k_frequent
احتياجاتها,word,0.49,0.18,2.7,احْتياجاتِها,NOUN-FP + NSUFF + PRON,احتياج,11.0,0.09,10,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
ممضب,nonword,,,,,,,,,4,,,,,,
الذوبية,nonword,,,,,,,,,7,,,,,,
الملذار,nonword,,,,,,,,,7,,,,,,
امتحانات,word,1.7,0.44,3.24,امْتِحاناتُ,NOUN-FP + NSUFF,امتحان,11.0,0.09,8,1.0,0.0,0.0,2.0,1.0,most_5k_frequent
القراءة,word,23.76,1.4,4.38,القِراءَةُ,DET + NOUN-FS + NSUFF,قراءة,18.0,0.15,7,1.0,4.0,0.0,2.0,1.0,most_5k_frequent
