item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
هوجم,word,1.31,0.37,3.12,هوجِمَ,V,هوجم,3.0,0.03,4,0.0,3.0,1.0,1.0,1.14,other_7k_frequent
بالنوا,nonword,,,,,,,,,6,,,,,,
زاعدت,nonword,,,,,,,,,5,,,,,,
الشاحنات,word,10.55,1.07,4.03,الشّاحِناتِ,DET + NOUN-FP + NSUFF,شاحنة,17.0,0.14,8,1.0,1.0,0.0,3.0,1.0,other_7k_frequent
اختير,word,0.81,0.26,2.91,اخْتيرَ,V,اختار,59.0,0.48,5,0.0,4.0,0.0,2.0,1.0,other_7k_frequent
مجتمع,word,19.73,1.32,4.3,مُجْتَمَعٌ,NOUN-MS,مجتمع,21.0,0.18,5,1.0,6.0,0.0,9.0,1.0,other_7k_frequent
مصيب,word,0.72,0.24,2.86,مُصيبٌ,NOUN-MS,مصيب,2.0,0.02,4,0.0,15.0,0.0,2.0,1.0,other_7k_frequent
الانسجام,word,2.17,0.51,3.34,الِانْسِجامِ,DET + NOUN-MP,انسجام,2.0,0.02,8,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
حناجهام,nonword,,,,,,,,,7,,,,,,
زوعر,nonword,,,,,,,,,4,,,,,,
يركبون,word,1.87,0.46,3.28,يَرْكَبونَ,NOUN-FP + NSUFF,ركب,32.0,0.27,6,0.0,5.0,0.0,1.0,1.0,other_7k_frequent
ظلماع,nonword,,,,,,,,,5,,,,,,
ولادة,word,13.75,1.17,4.14,وِلادَةٌ,NOUN-FS + NSUFF,ولادة,13.0,0.11,5,0.0,9.0,0.0,2.0,1.0,other_7k_frequent
سهرسم,nonword,,,,,,,,,5,,,,,,
تلطيخ,word,0.95,0.3,2.98,تَلْطيخٌ,NOUN-MS,تلطيخ,1.0,0.01,5,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
أفعاله,word,4.43,0.74,3.65,أَفْعالُهُ,NOUN-FP + PRON,فعل,150.0,1.22,6,0.0,3.0,0.0,3.0,1.0,other_7k_frequent
هضر,nonword,,,,,,,,,3,,,,,,
انتباهه,word,2.7,0.57,3.44,انْتِباهَهُ,NOUN-MS + PRON,انتباه,14.0,0.12,7,1.0,3.0,0.0,2.0,1.0,other_7k_frequent
صبرع,nonword,,,,,,,,,4,,,,,,
استنوية,nonword,,,,,,,,,7,,,,,,
خطب,word,62.53,1.81,4.8,خَطَبُ,NOUN-MS,خطب,7.0,0.06,3,0.0,22.0,1.0,8.0,1.0,other_7k_frequent
فيل,word,45.83,1.68,4.67,فيلْ,NOUN-MS,فيل,7.0,0.06,3,0.0,51.0,0.0,16.0,1.0,other_7k_frequent
تلتصب,nonword,,,,,,,,,5,,,,,,
خصح,nonword,,,,,,,,,3,,,,,,
حصرية,word,5.89,0.84,3.78,حَصْريَّةٍ,ADJ-FS + NSUFF,حصري,5.0,0.05,5,0.0,7.0,1.0,0.0,1.1,other_7k_frequent
وتكرسل,nonword,,,,,,,,,6,,,,,,
بدمته,nonword,,,,,,,,,5,,,,,,
تأثيرائز,nonword,,,,,,,,,8,,,,,,
زوبعث,nonword,,,,,,,,,5,,,,,,
جهلة,word,0.53,0.19,2.73,جَهَلَةٌ,NOUN-MP + NSUFF,جاهل,8.0,0.07,4,0.0,8.0,0.0,1.0,1.0,other_7k_frequent
المنتقم,word,1.09,0.33,3.04,المُنْتَقَمِ,DET + ADJ-MS,منتقم,4.0,0.04,7,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
مسؤوليات,word,3.21,0.63,3.51,مَسْؤوليّاتٌ,NOUN-FP + NSUFF,مسؤولية,20.0,0.17,8,0.0,0.0,0.0,2.0,1.0,other_7k_frequent
يخسره,word,0.84,0.27,2.93,يَخْسَرُهُ,V + PRON,خسر,45.0,0.37,5,0.0,4.0,0.0,1.0,1.0,other_7k_frequent
تدرس,word,11.72,1.11,4.07,تَدْرُسُ,V,درس,40.0,0.33,4,0.0,15.0,0.0,6.0,1.0,most_5k_frequent
بحرية,word,22.93,1.38,4.37,بِحُرّيَّةٍ,NOUN-FS + NSUFF,حرية,17.0,0.14,5,0.0,13.0,1.0,0.0,1.06,most_5k_frequent
لظروض,nonword,,,,,,,,,5,,,,,,
