item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
قطبي,word,1.49,0.4,3.18,قُطْبَيْ,ADJ-MS,قطب,6.0,0.05,4,0.0,7.0,0.0,1.0,1.0,other_7k_frequent
رمت,word,1.61,0.42,3.21,رَمَتْ,V + PRON,رمى,31.0,0.26,3,0.0,25.0,1.0,3.0,1.0,other_7k_frequent
مفقودين,word,3.07,0.61,3.49,مَفْقودينَ,NOUN-MP + NSUFF,مفقود,14.0,0.12,7,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
عارف,word,4.2,0.72,3.63,عارِفٌ,NOUN-MS,عارف,3.0,0.03,4,0.0,9.0,1.0,3.0,1.07,other_7k_frequent
نوبئة,nonword,,,,,,,,,5,,,,,,
يضنح,nonword,,,,,,,,,4,,,,,,
دورية,word,11.11,1.09,4.05,دَوْريَّةٌ,NOUN-FS + NSUFF,دورية,8.0,0.07,5,0.0,12.0,0.0,1.0,1.0,other_7k_frequent
سلث,nonword,,,,,,,,,3,,,,,,
ضربات,word,15.73,1.23,4.2,ضَرَباتُ,NOUN-FP + NSUFF,ضربة,14.0,0.12,5,0.0,1.0,0.0,3.0,1.0,other_7k_frequent
ثمروج,nonword,,,,,,,,,5,,,,,,
عشفل,nonword,,,,,,,,,4,,,,,,
وحش,word,33.97,1.55,4.54,وَحْشُ,NOUN-MS,وحش,14.0,0.12,3,0.0,12.0,0.0,8.0,1.0,other_7k_frequent
الاستخلات,nonword,,,,,,,,,9,,,,,,
انتره,nonword,,,,,,,,,5,,,,,,
المدرسون,word,0.61,0.21,2.79,المُدَرِّسونَ,DET + NOUN-MP + NSUFF,مدرس,7.0,0.06,8,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
تعجز,word,3.82,0.69,3.59,تَعْجِزُ,V,عجز,12.0,0.1,4,0.0,8.0,0.0,0.0,1.0,other_7k_frequent
سأذهب,word,229.37,2.37,5.37,سَأَذْهَبُ,FUT_PART + V + PRON,ذكر,80.0,0.66,5,0.0,6.0,0.0,2.0,1.0,other_7k_frequent
عال,word,29.13,1.48,4.47,عالٍ,NOUN-MS,عالي,9.0,0.08,3,0.0,30.0,1.0,18.0,1.0,other_7k_frequent
الإقدها,nonword,,,,,,,,,7,,,,,,
ينفخ,word,1.15,0.34,3.07,يَنْفَخُ,V,نفخ,6.0,0.05,4,0.0,11.0,0.0,0.0,1.0,other_7k_frequent
إحراز,word,2.5,0.55,3.4,إِحْرازُ,NOUN-MS,إحراز,2.0,0.02,5,0.0,4.0,0.0,1.0,1.0,most_5k_frequent
سجزة,nonword,,,,,,,,,4,,,,,,
العازلة,word,0.43,0.16,2.64,العازِلَةُ,DET + ADJ-FS + NSUFF,عازل,4.0,0.04,7,1.0,5.0,0.0,0.0,1.0,other_7k_frequent
ملعقة,word,6.18,0.86,3.8,مِلْعَقَةِ,NOUN-FS + NSUFF,ملعقة,5.0,0.05,5,0.0,2.0,1.0,2.0,1.2,other_7k_frequent
التقلاء,nonword,,,,,,,,,7,,,,,,
خجدى,nonword,,,,,,,,,4,,,,,,
بمير,nonword,,,,,,,,,4,,,,,,
حفلة,word,109.42,2.05,5.04,حَفْلَةِ,NOUN-FS + NSUFF,حفلة,24.0,0.2,4,0.0,14.0,0.0,5.0,1.0,other_7k_frequent
مختلة,word,4.51,0.75,3.66,مُخْتَلَّةً,ADJ-MP + NSUFF,مختل,8.0,0.07,5,0.0,10.0,0.0,3.0,1.0,other_7k_frequent
تفع,nonword,,,,,,,,,3,,,,,,
