item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
انتولين,nonword,,,,,,,,,7,,,,,,
محريطة,nonword,,,,,,,,,6,,,,,,
التباهي,word,4.31,0.73,3.64,التَّباهي,DET + NOUN-MS,تباهي,3.0,0.03,7,1.0,2.0,0.0,1.0,1.0,other_7k_frequent
سرقيد,nonword,,,,,,,,,5,,,,,,
تلبل,nonword,,,,,,,,,4,,,,,,
خل,word,1.19,0.35,3.08,خَلّْ,V,خل,4.0,0.04,2,0.0,33.0,0.0,21.0,1.0,other_7k_frequent
تعارع,nonword,,,,,,,,,5,,,,,,
قرية,word,19.33,1.31,4.29,قَرْيَةٌ,NOUN-FS + NSUFF,قرية,11.0,0.09,4,0.0,17.0,0.0,5.0,1.0,other_7k_frequent
شئرد,nonword,,,,,,,,,4,,,,,,
أذنه,word,3.15,0.62,3.5,أَذَنَهُ,NOUN-MS + PRON,أذن,28.0,0.23,4,0.0,7.0,0.0,2.0,1.0,other_7k_frequent
إجازة,word,45.0,1.67,4.66,إِجازَةُ,NOUN-FS + NSUFF,إجازة,10.0,0.09,5,0.0,3.0,0.0,2.0,1.0,most_5k_frequent
فرش,word,1.12,0.33,3.05,فُرُشْ,NOUN-MS,فرش,3.0,0.03,3,0.0,28.0,0.0,5.0,1.0,other_7k_frequent
النازن,nonword,,,,,,,,,6,,,,,,
علامات,word,31.08,1.51,4.5,عَلاماتُ,NOUN-FP + NSUFF,علامة,17.0,0.14,6,1.0,2.0,0.0,5.0,1.0,other_7k_frequent
الشويض,nonword,,,,,,,,,6,,,,,,
الطربون,nonword,,,,,,,,,7,,,,,,
نكره,word,3.37,0.65,3.53,نَكْرَهُ,NOUN-MS + PRON,كره,48.0,0.4,4,0.0,13.0,0.0,1.0,1.0,other_7k_frequent
غزالف,nonword,,,,,,,,,5,,,,,,
تظهر,word,81.76,1.92,4.92,تَظْهَرُ,V,ظهر,37.0,0.31,4,0.0,11.0,0.0,6.0,1.0,most_5k_frequent
خلدت,word,1.54,0.41,3.19,خَلَدتَ,V + PRON,خلد,9.0,0.08,4,0.0,9.0,0.0,0.0,1.0,other_7k_frequent
جدراعة,nonword,,,,,,,,,6,,,,,,
جلب,word,36.32,1.58,4.57,جَلْبِ,NOUN-MS,جلب,49.0,0.4,3,0.0,20.0,1.0,13.0,1.0,other_7k_frequent
حريتهم,word,1.02,0.31,3.01,حُرّيَّتُهُمْ,NOUN-FS + NSUFF + PRON,حرية,17.0,0.14,6,0.0,3.0,0.0,0.0,1.0,other_7k_frequent
تؤكي,nonword,,,,,,,,,4,,,,,,
نعتز,word,0.63,0.22,2.8,نَعْتَزُّ,V,اعتز,2.0,0.02,4,0.0,6.0,0.0,1.0,1.0,other_7k_frequent
فاز,word,25.45,1.43,4.41,فازَ,V,فاز,33.0,0.27,3,0.0,22.0,0.0,6.0,1.0,other_7k_frequent
تذي,nonword,,,,,,,,,3,,,,,,
مكواة,word,0.58,0.2,2.77,مِكْواةٌ,NOUN-FS + NSUFF,مكوا,1.0,0.01,5,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
طوعي,word,0.52,0.19,2.72,طَوْعيٌّ,ADJ-MS,طوعي,2.0,0.02,4,0.0,10.0,0.0,2.0,1.0,other_7k_frequent
سمعت,word,372.29,2.58,5.58,سَمِعْتُ,V + PRON,سمع,96.0,0.79,4,0.0,13.0,0.0,8.0,1.0,other_7k_frequent
مناوزات,nonword,,,,,,,,,7,,,,,,
مطرودا,word,0.48,0.18,2.69,مَطْرودًا,NOUN-MS + CASE,مطرود,3.0,0.03,6,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
لميظ,nonword,,,,,,,,,4,,,,,,
حياع,nonword,,,,,,,,,4,,,,,,
دفد,nonword,,,,,,,,,3,,,,,,
يحميم,nonword,,,,,,,,,5,,,,,,
تطائي,nonword,,,,,,,,,5,,,,,,
العوابة,nonword,,,,,,,,,7,,,,,,
تحظي,word,5.26,0.8,3.73,تَحْظَي,V + PRON,حظي,31.0,0.26,4,0.0,16.0,0.0,4.0,1.0,other_7k_frequent
متبادلا,word,0.84,0.27,2.93,مُتَبادَلًا,ADJ-MS + CASE,متبادل,5.0,0.05,7,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
صحوض,nonword,,,,,,,,,4,,,,,,
خوز,nonword,,,,,,,,,3,,,,,,
خطوة,word,58.38,1.78,4.77,خُطْوَةٌ,NOUN-FS + NSUFF,خطوة,26.0,0.22,4,0.0,7.0,0.0,6.0,1.0,other_7k_frequent
خدحس,nonword,,,,,,,,,4,,,,,,
الغيين,nonword,,,,,,,,,6,,,,,,
تزال,word,135.06,2.14,5.14,تَزالُ,V,زال,25.0,0.21,4,0.0,14.0,0.0,1.0,1.0,most_5k_frequent
يوضح,word,7.07,0.91,3.85,يوَضِّحُ,V,وضح,10.0,0.09,4,0.0,7.0,0.0,1.0,1.0,other_7k_frequent
حليسته,nonword,,,,,,,,,6,,,,,,
وصهز,nonword,,,,,,,,,4,,,,,,
الناري,word,3.66,0.67,3.57,النّاريُّ,DET + ADJ-MS,ناري,6.0,0.05,6,1.0,12.0,0.0,4.0,1.0,other_7k_frequent
تدات,nonword,,,,,,,,,4,,,,,,
نراب,nonword,,,,,,,,,4,,,,,,
تلجة,nonword,,,,,,,,,4,,,,,,
ملامع,nonword,,,,,,,,,5,,,,,,
قيادفاع,nonword,,,,,,,,,7,,,,,,
المصنفة,word,0.43,0.16,2.64,المُصَنَّفَةُ,DET + ADJ-FS + NSUFF,مصنف,3.0,0.03,7,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
زس,nonword,,,,,,,,,2,,,,,,
محبي,word,7.62,0.94,3.89,مُحِبّي,NOUN-MP + NSUFF,محب,9.0,0.08,4,0.0,16.0,0.0,3.0,1.0,other_7k_frequent
يرسير,nonword,,,,,,,,,5,,,,,,
حفع,nonword,,,,,,,,,3,,,,,,
انتصحية,nonword,,,,,,,,,7,,,,,,
عرفها,word,1.39,0.38,3.15,عَرَفَها,V + PRON,عرف,135.0,1.1,5,0.0,7.0,0.0,5.0,1.0,other_7k_frequent
الغدة,word,2.37,0.53,3.38,الغُدَّةُ,DET + NOUN-FS + NSUFF,غدة,3.0,0.03,5,0.0,8.0,0.0,1.0,1.0,most_5k_frequent
مومر,nonword,,,,,,,,,4,,,,,,
مسرحيات,word,2.62,0.56,3.42,مَسْرَحيّاتٌ,NOUN-FP + NSUFF,مسرحية,10.0,0.09,7,0.0,0.0,0.0,0.0,1.0,other_7k_frequent
القضاء,word,21.99,1.37,4.35,القَضاءُ,DET + NOUN-MS,قضاء,9.0,0.08,6,1.0,5.0,0.0,2.0,1.0,most_5k_frequent
مالها,word,1.98,0.48,3.3,مالُها,NOUN-MS + PRON,مال,44.0,0.36,5,1.0,13.0,0.0,3.0,1.0,other_7k_frequent
ضلال,word,0.68,0.23,2.84,ضَلالْ,NOUN-MS,ضلال,2.0,0.02,4,1.0,10.0,0.0,0.0,1.0,other_7k_frequent
مقابلات,word,5.72,0.83,3.76,مُقابَلاتٍ,NOUN-FS + NSUFF,مقابلة,27.0,0.22,7,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
عليا,word,11.32,1.1,4.06,عَليًّا,ADJ-MS,علي,5.0,0.05,4,0.0,16.0,0.0,9.0,1.0,other_7k_frequent
المستشفيات,word,8.48,0.98,3.93,المُسْتَشْفَياتِ,DET + NOUN-FP + NSUFF,مستشفى,10.0,0.09,10,1.0,0.0,0.0,2.0,1.0,most_5k_frequent
وفنة,nonword,,,,,,,,,4,,,,,,
الجنباء,nonword,,,,,,,,,7,,,,,,
استشاري,word,0.92,0.29,2.97,اسْتِشاريُّ,ADJ-MS,استشاري,4.0,0.04,7,1.0,2.0,0.0,2.0,1.0,most_5k_frequent
نلقطف,nonword,,,,,,,,,5,,,,,,
العجلات,word,6.39,0.87,3.81,العَجَلاتُ,DET + NOUN-FP + NSUFF,عجلة,7.0,0.06,7,1.0,5.0,0.0,0.0,1.0,other_7k_frequent
الضوعة,nonword,,,,,,,,,6,,,,,,
اليارتورية,nonword,,,,,,,,,10,,,,,,
إسقادها,nonword,,,,,,,,,7,,,,,,
إخفائه,word,1.29,0.36,3.12,إِخْفائِهِ,NOUN-MS + PRON,إخفاء,13.0,0.11,6,0.0,2.0,0.0,2.0,1.0,other_7k_frequent
نافورة,word,2.81,0.59,3.45,نافورَةٌ,NOUN-FS + NSUFF,نافورة,2.0,0.02,6,0.0,0.0,0.0,0.0,0.0,other_7k_frequent
تعيس,word,2.16,0.5,3.34,تَعيسُ,NOUN-MS,تعيس,6.0,0.05,4,0.0,12.0,0.0,2.0,1.0,other_7k_frequent
جسر,word,16.57,1.25,4.22,جِسْرُ,NOUN-MS,جسر,7.0,0.06,3,0.0,20.0,1.0,2.0,1.0,other_7k_frequent
يمثله,word,1.86,0.46,3.27,يُمَثِّلُهُ,V + PRON,مثل,66.0,0.54,5,0.0,4.0,0.0,1.0,1.0,other_7k_frequent
انحابة,nonword,,,,,,,,,6,,,,,,
الخارقة,word,14.8,1.2,4.18,الخارِقَةُ,DET + ADJ-FS + NSUFF,خارق,9.0,0.08,7,1.0,7.0,0.0,0.0,1.0,other_7k_frequent
يعيشها,word,0.74,0.25,2.87,يَعيشُها,V + PRON,عاش,62.0,0.51,6,1.0,5.0,0.0,0.0,1.0,other_7k_frequent
جاسي,nonword,,,,,,,,,4,,,,,,
سليمة,word,12.9,1.15,4.12,سَليمَةٌ,NOUN-FS + NSUFF,سليم,8.0,0.07,5,0.0,7.0,1.0,1.0,1.1,other_7k_frequent
البحارة,word,4.01,0.7,3.61,البَحّارَةُ,DET + NOUN-MP + NSUFF,بحار,3.0,0.03,7,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
تصرت,nonword,,,,,,,,,4,,,,,,
احتاحيل,nonword,,,,,,,,,7,,,,,,
لنزء,nonword,,,,,,,,,4,,,,,,
تقنيات,word,4.67,0.76,3.67,تِقْنيّاتُ,NOUN-FP + NSUFF,تقني,12.0,0.1,6,1.0,0.0,0.0,0.0,1.0,most_5k_frequent
معائمة,nonword,,,,,,,,,6,,,,,,
غسيل,word,10.47,1.06,4.02,غَسيلُ,NOUN-MS,غسيل,8.0,0.07,4,0.0,6.0,0.0,4.0,1.0,other_7k_frequent
ستزيد,word,1.64,0.43,3.22,سَتَزيدُ,FUT_PART + V,زال,25.0,0.21,5,0.0,9.0,0.0,0.0,1.0,other_7k_frequent
يقدب,nonword,,,,,,,,,4,,,,,,
البنية,word,9.32,1.02,3.97,البِنْيَةُ,DET + NOUN-FS + NSUFF,بنية,8.0,0.07,6,0.0,8.0,0.0,6.0,1.0,most_5k_frequent
بالقها,nonword,,,,,,,,,6,,,,,,
