item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
إصبع,word,7.85,0.95,3.9,إِصْبَعٌ,NOUN-MS,إصبع,27.0,0.22,4,0.0,1.0,0.0,5.0,1.0,most_5k_frequent
المجومات,nonword,,,,,,,,,8,,,,,,
الفادة,nonword,,,,,,,,,6,,,,,,
المنظيف,nonword,,,,,,,,,7,,,,,,
تشرت,nonword,,,,,,,,,4,,,,,,
قاعة,word,36.32,1.58,4.57,قاعَةُ,NOUN-FS + NSUFF,قاعة,9.0,0.08,4,0.0,12.0,0.0,9.0,1.0,other_7k_frequent
المتهورة,word,1.23,0.35,3.09,المُتَهَوِّرَةِ,DET + NOUN-FP + NSUFF,متهور,5.0,0.05,8,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
ماهر,word,10.31,1.06,4.02,ماهِرُ,NOUN-MS,ماهر,8.0,0.07,4,0.0,15.0,0.0,3.0,1.0,other_7k_frequent
التشبيه,word,1.0,0.31,3.0,التَّشْبيهُ,DET + NOUN-MS,تشبيه,3.0,0.03,7,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
شدد,word,0.52,0.19,2.72,شَدَّدَ,V,شدد,3.0,0.03,3,1.0,17.0,0.0,5.0,1.0,other_7k_frequent
اللغرضين,nonword,,,,,,,,,8,,,,,,
يعد,word,137.96,2.15,5.14,يُعَدُّ,V,عد,32.0,0.27,3,0.0,28.0,2.0,17.0,1.0,other_7k_frequent
أوهاق,nonword,,,,,,,,,5,,,,,,
وتجاليال,nonword,,,,,,,,,8,,,,,,
والتطرة,nonword,,,,,,,,,7,,,,,,
الموادة,nonword,,,,,,,,,7,,,,,,
عبرة,word,2.56,0.56,3.41,عِبْرَةٌ,NOUN-FS + NSUFF,عبرة,2.0,0.02,4,0.0,12.0,1.0,3.0,1.06,other_7k_frequent
بؤكم,nonword,,,,,,,,,4,,,,,,
شفلي,nonword,,,,,,,,,4,,,,,,
جيدا,word,435.28,2.64,5.64,جَيِّدًا,ADJ-MS + CASE,جيد,18.0,0.15,4,0.0,23.0,3.0,6.0,1.0,other_7k_frequent
يتارج,nonword,,,,,,,,,5,,,,,,
طراز,word,13.45,1.16,4.13,طِرازٌ,NOUN-MS,طراز,3.0,0.03,4,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
جانتين,nonword,,,,,,,,,6,,,,,,
نأسف,word,4.01,0.7,3.61,نَأْسَفُ,PRON + V,أسف,15.0,0.13,4,0.0,3.0,0.0,0.0,1.0,other_7k_frequent
يهقة,nonword,,,,,,,,,4,,,,,,
مشرف,word,7.08,0.91,3.86,مُشَرِّفٌ,NOUN-MS,مشرف,10.0,0.09,4,0.0,16.0,1.0,6.0,1.0,other_7k_frequent
وشجأ,nonword,,,,,,,,,4,,,,,,
الجهاد,word,1.34,0.37,3.13,الجِهادُ,DET + NOUN-MS,جهاد,1.0,0.01,6,1.0,7.0,0.0,2.0,1.0,most_5k_frequent
الخدوش,word,2.0,0.48,3.31,الخُدوشِ,DET + NOUN-FP,خدش,7.0,0.06,6,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
أربح,word,2.41,0.54,3.39,أَرْبَحُ,NOUN-FP,أربح,2.0,0.02,4,0.0,22.0,2.0,2.0,1.0,other_7k_frequent
يتبعنف,nonword,,,,,,,,,6,,,,,,
الدوليين,word,0.58,0.2,2.77,الدَّوْليّينَ,DET + ADJ-FS + NSUFF,دولي,6.0,0.05,8,1.0,1.0,0.0,0.0,1.0,most_5k_frequent
المساج,word,0.43,0.16,2.64,المَساجِ,DET + NOUN-MS,مساج,2.0,0.02,6,1.0,4.0,0.0,0.0,1.0,other_7k_frequent
منازلكم,word,3.62,0.67,3.56,مَنازِلُكُمْ,NOUN-FP + PRON,منزل,43.0,0.35,7,1.0,1.0,0.0,1.0,1.0,other_7k_frequent
العائلية,word,9.25,1.02,3.97,العائِليَّةُ,DET + ADJ-FS + NSUFF,عائلي,5.0,0.05,8,1.0,0.0,0.0,0.0,1.0,most_5k_frequent
الأحرى,word,1.1,0.33,3.05,الأَحْرَى,DET + NOUN-MS,أحرى,2.0,0.02,6,0.0,3.0,0.0,1.0,1.0,other_7k_frequent
الرومتع,nonword,,,,,,,,,7,,,,,,
وتبرة,nonword,,,,,,,,,5,,,,,,
عنظر,nonword,,,,,,,,,4,,,,,,
احتفكين,nonword,,,,,,,,,7,,,,,,
زدم,nonword,,,,,,,,,3,,,,,,
حرح,nonword,,,,,,,,,3,,,,,,
داخلها,word,8.43,0.98,3.93,داخِلَها,NOUN-MS + PRON,داخل,21.0,0.18,6,1.0,3.0,1.0,1.0,1.13,other_7k_frequent
علائط,nonword,,,,,,,,,5,,,,,,
قطع,word,84.02,1.93,4.93,قَطْعَ,NOUN-MS,قطع,48.0,0.4,3,0.0,14.0,0.0,18.0,1.0,other_7k_frequent
أمرها,word,14.58,1.2,4.17,أَمْرُها,NOUN-MS + PRON,أمر,92.0,0.75,5,0.0,9.0,0.0,4.0,1.0,other_7k_frequent
كليم,word,2.84,0.59,3.46,كَليمُ,NOUN-MS,كليم,1.0,0.01,4,0.0,18.0,0.0,0.0,1.0,other_7k_frequent
يخدم,word,5.62,0.83,3.75,يَخْدِمُ,V,خدم,20.0,0.17,4,0.0,13.0,1.0,2.0,1.06,other_7k_frequent
هزح,nonword,,,,,,,,,3,,,,,,
مشجع,word,3.42,0.65,3.54,مُشَجِّعٌ,NOUN-MS,مشجع,11.0,0.09,4,0.0,10.0,0.0,3.0,1.0,other_7k_frequent
واقيا,word,2.15,0.5,3.34,واقيًّا,ADJ-MS + CASE,واقي,7.0,0.06,5,1.0,8.0,0.0,2.0,1.0,other_7k_frequent
ركام,word,0.71,0.24,2.86,رُكامٌ,NOUN-MS,ركام,2.0,0.02,4,0.0,5.0,0.0,0.0,1.0,other_7k_frequent
الفئات,word,1.43,0.39,3.16,الفِئاتِ,DET + NOUN-FP + NSUFF,فئة,5.0,0.05,6,1.0,2.0,1.0,0.0,1.33,most_5k_frequent
عملائنا,word,4.82,0.77,3.69,عُمَلائِنا,NOUN-FS + PRON,عميل,38.0,0.31,7,1.0,4.0,0.0,1.0,1.0,other_7k_frequent
تعسار,nonword,,,,,,,,,5,,,,,,
ذكر,word,60.41,1.79,4.79,ذَكَرَ,V,ذكر,80.0,0.66,3,0.0,9.0,0.0,14.0,1.0,other_7k_frequent
سمادر,nonword,,,,,,,,,5,,,,,,
سريري,word,11.74,1.11,4.07,سَّريرُي,NOUN-MS + PRON,سرير,15.0,0.13,5,1.0,6.0,0.0,3.0,1.0,other_7k_frequent
تتفها,nonword,,,,,,,,,5,,,,,,
تخصنف,nonword,,,,,,,,,5,,,,,,
لتعة,nonword,,,,,,,,,4,,,,,,
مزلجة,word,0.84,0.27,2.93,مُزَلَّجَةٌ,NOUN-FS + NSUFF,مزلج,2.0,0.02,5,0.0,3.0,0.0,1.0,1.0,other_7k_frequent
تصي,nonword,,,,,,,,,3,,,,,,
التجارة,word,17.13,1.26,4.24,التِّجارَةُ,DET + NOUN-FS + NSUFF,تجارة,12.0,0.1,7,1.0,5.0,0.0,3.0,1.0,most_5k_frequent
ألصقت,word,0.75,0.25,2.88,أُلْصِقَتْ,V + PRON,ألصق,4.0,0.04,5,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
الثروة,word,6.34,0.87,3.81,الثَّرْوَةُ,DET + NOUN-FS + NSUFF,ثروة,12.0,0.1,6,0.0,2.0,1.0,1.0,1.25,most_5k_frequent
مخصصة,word,5.29,0.8,3.73,مُخَصَّصَةٌ,ADJ-FP + NSUFF,مخصص,5.0,0.05,5,1.0,3.0,0.0,1.0,1.0,other_7k_frequent
ناجي,word,3.14,0.62,3.5,ناجي,NOUN-MS,ناجي,9.0,0.08,4,0.0,18.0,1.0,2.0,1.0,other_7k_frequent
نتج,word,1.87,0.46,3.28,نَتَجَ,V,نتج,5.0,0.05,3,0.0,7.0,2.0,10.0,1.1,other_7k_frequent
سقصر,nonword,,,,,,,,,4,,,,,,
تثبت,word,19.2,1.31,4.29,تُثْبِتُ,V,أثبت,26.0,0.22,4,1.0,9.0,0.0,6.0,1.0,most_5k_frequent
معشوارة,nonword,,,,,,,,,7,,,,,,
استنفدت,word,1.53,0.41,3.19,اسْتَنْفَدَتْ,V + PRON,استنفد,1.0,0.01,7,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
قاموا,word,45.45,1.67,4.66,قاموا,V + PRON,قام,67.0,0.55,5,1.0,8.0,0.0,3.0,1.0,other_7k_frequent
زاصح,nonword,,,,,,,,,4,,,,,,
لشوم,nonword,,,,,,,,,4,,,,,,
بارود,word,1.65,0.43,3.22,بارودْ,NOUN-MS,بارود,2.0,0.02,5,0.0,5.0,1.0,0.0,1.11,most_5k_frequent
فهرها,nonword,,,,,,,,,5,,,,,,
علامتنا,word,0.51,0.18,2.71,علامتنا,NOUN-MS,علامة,17.0,0.14,7,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
شكسر,nonword,,,,,,,,,4,,,,,,
احتراعل,nonword,,,,,,,,,7,,,,,,
يتحرر,word,0.92,0.29,2.97,يَتَحَرَّرُ,V,تحرر,9.0,0.08,5,1.0,11.0,0.0,0.0,1.0,other_7k_frequent
تراطيخ,nonword,,,,,,,,,6,,,,,,
نسات,nonword,,,,,,,,,4,,,,,,
قديء,nonword,,,,,,,,,4,,,,,,
يصهز,nonword,,,,,,,,,4,,,,,,
زوقل,nonword,,,,,,,,,4,,,,,,
أعربت,word,0.64,0.22,2.81,أَعْرَبَتْ,V + PRON,أعرب,3.0,0.03,5,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
جنويذة,nonword,,,,,,,,,6,,,,,,
كحيحين,nonword,,,,,,,,,6,,,,,,
اتصمته,nonword,,,,,,,,,6,,,,,,
يركى,nonword,,,,,,,,,4,,,,,,
طفيف,word,4.49,0.74,3.66,طَفيفٌ,ADJ-MS,طفيف,5.0,0.05,4,1.0,4.0,0.0,3.0,1.0,other_7k_frequent
خارثي,nonword,,,,,,,,,5,,,,,,
عصرق,nonword,,,,,,,,,4,,,,,,
نعبيت,nonword,,,,,,,,,5,,,,,,
حفلات,word,22.23,1.37,4.35,حَفَلاتُ,NOUN-FP + NSUFF,حفلة,24.0,0.2,5,0.0,2.0,0.0,6.0,1.0,other_7k_frequent
دأخ,nonword,,,,,,,,,3,,,,,,
سهلة,word,31.24,1.51,4.5,سَهْلَةٌ,NOUN-FS + NSUFF,سهل,18.0,0.15,4,0.0,8.0,0.0,2.0,1.0,other_7k_frequent
المحققة,word,26.28,1.44,4.42,المُحَقَّقَةُ,DET + NOUN-MP + NSUFF,محقق,21.0,0.18,7,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
