item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
ذعل,nonword,,,,,,,,,3,,,,,,
يتسالج,nonword,,,,,,,,,6,,,,,,
متوفرة,word,6.57,0.88,3.82,مُتَوَفِّرَةٌ,ADJ-FP + NSUFF,متوفر,5.0,0.05,6,0.0,4.0,0.0,0.0,1.0,other_7k_frequent
بركاد,nonword,,,,,,,,,5,,,,,,
شعانعة,nonword,,,,,,,,,6,,,,,,
رفيها,nonword,,,,,,,,,5,,,,,,
السذاجة,word,1.53,0.41,3.19,السَّذاجَةِ,DET + NOUN-FS + NSUFF,سذاجة,3.0,0.03,7,1.0,0.0,1.0,0.0,2.0,other_7k_frequent
خصوبة,word,0.78,0.26,2.9,خُصوبَةِ,NOUN-FS + NSUFF,خصوبة,2.0,0.02,5,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
شمس,word,8.71,0.99,3.95,شَمْسُ,NOUN-FS,شمس,8.0,0.07,3,0.0,15.0,0.0,2.0,1.0,other_7k_frequent
حمامع,nonword,,,,,,,,,5,,,,,,
ويفع,nonword,,,,,,,,,4,,,,,,
ميزانوعي,nonword,,,,,,,,,8,,,,,,
الناجمة,word,1.75,0.44,3.25,النّاجِمَةُ,DET + ADJ-FS + NSUFF,ناجم,4.0,0.04,7,1.0,4.0,0.0,0.0,1.0,most_5k_frequent
فتبر,nonword,,,,,,,,,4,,,,,,
الرعوضة,nonword,,,,,,,,,7,,,,,,
يباع,word,2.98,0.6,3.48,يُباعُ,V,بيع,25.0,0.21,4,0.0,8.0,0.0,2.0,1.0,other_7k_frequent
صافيض,nonword,,,,,,,,,5,,,,,,
متورط,word,13.74,1.17,4.14,مُتَوَرِّطٌ,ADJ-MS,متورط,9.0,0.08,5,0.0,6.0,0.0,2.0,1.0,other_7k_frequent
الضخ,word,1.08,0.32,3.04,الضَّخِّ,DET + NOUN-MS,ضخ,6.0,0.05,4,0.0,4.0,0.0,1.0,1.0,other_7k_frequent
تهاني,word,23.43,1.39,4.37,تَهاني,NOUN-MS,تهنئة,8.0,0.07,5,0.0,6.0,0.0,2.0,1.0,most_5k_frequent
تشغة,nonword,,,,,,,,,4,,,,,,
ينضج,word,1.82,0.46,3.27,يَنْضَجُ,NOUN-FP,نضج,8.0,0.07,4,0.0,8.0,0.0,0.0,1.0,other_7k_frequent
عزج,nonword,,,,,,,,,3,,,,,,
كتاتيه,nonword,,,,,,,,,6,,,,,,
نشبن,nonword,,,,,,,,,4,,,,,,
المقتها,nonword,,,,,,,,,7,,,,,,
المطلقة,word,4.96,0.78,3.7,المُطْلَقَةُ,DET + ADJ-MP + NSUFF,مطلق,10.0,0.09,7,1.0,5.0,0.0,0.0,1.0,most_5k_frequent
يغتسب,nonword,,,,,,,,,5,,,,,,
نزل,word,20.13,1.33,4.31,نَزَلَ,V,نزل,23.0,0.19,3,0.0,22.0,0.0,13.0,1.0,other_7k_frequent
المخطوفة,word,0.41,0.15,2.62,المَخْطوفَةُ,DET + ADJ-FP + NSUFF,مخطوف,3.0,0.03,8,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
مطلعة,word,0.98,0.3,3.0,مُطَّلِعَةٌ,NOUN-MP + NSUFF,مطلع,3.0,0.03,5,0.0,7.0,0.0,1.0,1.0,other_7k_frequent
معاناتهم,word,0.48,0.18,2.69,مُعاناتِهِمْ,NOUN-FS + NSUFF + PRON,معاناة,13.0,0.11,8,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
يستنفية,nonword,,,,,,,,,7,,,,,,
عالقون,word,7.13,0.92,3.86,عالِقونَ,ADJ-MP + NSUFF,عالق,8.0,0.07,6,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
أجلهم,word,5.37,0.81,3.73,أَجْلِهِمْ,NOUN-MS + PRON,أجل,35.0,0.29,5,0.0,9.0,0.0,4.0,1.0,other_7k_frequent
والسية,nonword,,,,,,,,,6,,,,,,
الراهبة,word,3.21,0.63,3.51,الرّاهِبَةُ,DET + NOUN-FS + NSUFF,راهب,7.0,0.06,7,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
حامض,word,2.22,0.51,3.35,حامِضِ,NOUN-MS,حامض,4.0,0.04,4,0.0,5.0,0.0,1.0,1.0,other_7k_frequent
وشريب,nonword,,,,,,,,,5,,,,,,
تملكم,nonword,,,,,,,,,5,,,,,,
الإعامان,nonword,,,,,,,,,8,,,,,,
غريبا,word,63.76,1.82,4.81,غَريبًا,NOUN-MS + CASE,غريب,22.0,0.18,5,0.0,8.0,0.0,3.0,1.0,other_7k_frequent
الأسلسة,nonword,,,,,,,,,7,,,,,,
جليقه,nonword,,,,,,,,,5,,,,,,
مارها,nonword,,,,,,,,,5,,,,,,
تكديس,word,0.45,0.17,2.66,تَكْديسِ,NOUN-MS,تكديس,1.0,0.01,5,0.0,1.0,0.0,0.0,1.0,most_5k_frequent
شارعين,word,1.3,0.37,3.12,شارِعَيْنِ,NOUN-FS + NSUFF,شارع,19.0,0.16,6,0.0,3.0,0.0,0.0,1.0,other_7k_frequent
البياتهم,nonword,,,,,,,,,8,,,,,,
سينهي,word,2.41,0.54,3.39,سَيُنْهي,FUT_PART + V,أنهى,35.0,0.29,5,1.0,10.0,0.0,1.0,1.0,other_7k_frequent
سعاعبه,nonword,,,,,,,,,6,,,,,,
بلدود,nonword,,,,,,,,,5,,,,,,
المقابلة,word,27.65,1.46,4.45,المُقابَلَةُ,DET + NOUN-FS + NSUFF,مقابلة,27.0,0.22,8,1.0,2.0,0.0,1.0,1.0,most_5k_frequent
كغيني,nonword,,,,,,,,,5,,,,,,
بأتن,nonword,,,,,,,,,4,,,,,,
شتلث,nonword,,,,,,,,,4,,,,,,
واتية,nonword,,,,,,,,,5,,,,,,
الساخن,word,15.56,1.22,4.2,السّاخِنُ,DET + ADJ-MS,ساخن,6.0,0.05,6,1.0,2.0,1.0,1.0,1.2,most_5k_frequent
عداء,word,3.57,0.66,3.56,عَداءٌ,NOUN-MS,عداء,4.0,0.04,4,0.0,18.0,1.0,2.0,1.0,other_7k_frequent
غالب,word,1.23,0.35,3.09,غالِبٌ,NOUN-MS,غالب,6.0,0.05,4,0.0,10.0,0.0,2.0,1.0,other_7k_frequent
أودعه,word,0.7,0.24,2.85,أَوْدَعَهُ,V + PRON,أودع,9.0,0.08,5,0.0,3.0,0.0,1.0,1.0,other_7k_frequent
حمع,nonword,,,,,,,,,3,,,,,,
الانتخابي,word,1.17,0.34,3.07,الِانْتِخابيُّ,DET + ADJ-MS,انتخابي,4.0,0.04,9,1.0,0.0,0.0,1.0,1.0,most_5k_frequent
فجأة,word,97.88,2.0,5.0,فَجْأَةً,NOUN-FS + NSUFF,فجأة,2.0,0.02,4,0.0,3.0,0.0,1.0,1.0,other_7k_frequent
مجالات,word,2.07,0.49,3.32,مَجالاتُ,NOUN-FP + NSUFF,مجال,9.0,0.08,6,1.0,1.0,0.0,1.0,1.0,other_7k_frequent
أكملها,word,0.61,0.21,2.79,أَكْمَلَها,V + PRON,أكمل,27.0,0.22,6,0.0,4.0,1.0,1.0,1.1,other_7k_frequent
المرأة,word,169.62,2.24,5.23,المَرْأَةُ,DET + NOUN-FS + NSUFF,مرأة,8.0,0.07,6,0.0,5.0,1.0,4.0,1.08,most_5k_frequent
خطواحاث,nonword,,,,,,,,,7,,,,,,
الممولته,nonword,,,,,,,,,8,,,,,,
فتجل,nonword,,,,,,,,,4,,,,,,
المتروف,nonword,,,,,,,,,7,,,,,,
يسمالها,nonword,,,,,,,,,7,,,,,,
صغيرا,word,48.45,1.7,4.69,صَغيرًا,ADJ-MS + CASE,صغير,33.0,0.27,5,0.0,7.0,0.0,3.0,1.0,other_7k_frequent
الشراكة,word,4.38,0.74,3.65,الشَّراكَةُ,DET + NOUN-FS + NSUFF,شراكة,3.0,0.03,7,1.0,2.0,0.0,0.0,1.0,most_5k_frequent
الاستغلين,nonword,,,,,,,,,9,,,,,,
ممارياتها,nonword,,,,,,,,,9,,,,,,
أسم,word,12.09,1.12,4.09,أَسْمٌ,V,أسم,9.0,0.08,3,0.0,26.0,1.0,16.0,1.0,other_7k_frequent
مساعات,nonword,,,,,,,,,6,,,,,,
الطاعب,nonword,,,,,,,,,6,,,,,,
الحسنات,word,0.68,0.23,2.84,الحَسَناتُ,DET + NOUN-FP + NSUFF,حسنة,2.0,0.02,7,1.0,3.0,0.0,0.0,1.0,other_7k_frequent
عبيب,nonword,,,,,,,,,4,,,,,,
المواطنين,word,9.8,1.04,4.0,المواطِنينَ,DET + NOUN-MP + NSUFF,مواطن,14.0,0.12,9,1.0,2.0,0.0,0.0,1.0,most_5k_frequent
أعزن,nonword,,,,,,,,,4,,,,,,
توزيع,word,10.76,1.08,4.04,تَوْزيعُ,NOUN-MS,توزيع,8.0,0.07,5,0.0,3.0,0.0,4.0,1.0,most_5k_frequent
كمينا,word,2.65,0.57,3.43,كَمينًا,NOUN-MS + PRON,كمين,4.0,0.04,5,0.0,6.0,0.0,0.0,1.0,other_7k_frequent
الجمهوري,word,5.92,0.85,3.78,الجُمْهوريُّ,DET + NOUN-MS,جمهوري,6.0,0.05,8,0.0,0.0,0.0,1.0,1.0,most_5k_frequent
لعتى,nonword,,,,,,,,,4,,,,,,
شمادت,nonword,,,,,,,,,5,,,,,,
حلقة,word,32.67,1.53,4.52,حَلْقَةٌ,NOUN-FS + NSUFF,حلقة,10.0,0.09,4,0.0,12.0,0.0,3.0,1.0,other_7k_frequent
أسرائلة,nonword,,,,,,,,,7,,,,,,
تعركية,nonword,,,,,,,,,6,,,,,,
حدوث,word,39.5,1.61,4.6,حُدوثُ,NOUN-MS,حدوث,8.0,0.07,4,0.0,3.0,0.0,3.0,1.0,other_7k_frequent
المالك,word,17.25,1.27,4.24,المالِكُ,DET + NOUN-MS,مالك,20.0,0.17,6,1.0,7.0,1.0,4.0,1.06,most_5k_frequent
أصرت,word,3.73,0.68,3.58,أَصَرَّتْ,V + PRON,أصر,9.0,0.08,4,0.0,17.0,0.0,3.0,1.0,other_7k_frequent
تتبادل,word,0.88,0.28,2.95,تَتَبادَلُ,V,تبادل,25.0,0.21,6,1.0,8.0,0.0,0.0,1.0,other_7k_frequent
