item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
بلولت,nonword,,,,,,,,,5,,,,,,
بضبور,nonword,,,,,,,,,5,,,,,,
أملاك,word,1.73,0.44,3.24,أَمْلاكُ,NOUN-FP,ملك,69.0,0.57,5,0.0,4.0,0.0,1.0,1.0,other_7k_frequent
عظم,word,6.79,0.9,3.84,عَظْمُ,NOUN-MS,عظمة,22.0,0.18,3,0.0,6.0,0.0,9.0,1.0,other_7k_frequent
الكمية,word,11.21,1.09,4.05,الكَمّيَّةُ,DET + NOUN-FS + NSUFF,كمية,8.0,0.07,6,0.0,9.0,0.0,0.0,1.0,most_5k_frequent
المتدربة,word,2.08,0.49,3.32,المُتَدَرِّبَةِ,DET + NOUN-MP + NSUFF,متدرب,8.0,0.07,8,0.0,0.0,0.0,0.0,1.0,other_7k_frequent
متخصصة,word,3.88,0.69,3.59,مُتَخَصِّصَةٌ,ADJ-MP + NSUFF,متخصص,8.0,0.07,6,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
المشكوك,word,1.15,0.34,3.07,المَشْكوكِ,DET + ADJ-MS,مشكوك,2.0,0.02,7,1.0,0.0,0.0,0.0,1.0,other_7k_frequent
عربي,word,1.9,0.47,3.28,عَرَبيٌّ,ADJ-MS,عربي,7.0,0.06,4,0.0,23.0,1.0,3.0,1.0,other_7k_frequent
العائلتين,word,0.9,0.28,2.96,العائِلَتَيْنِ,DET + NOUN-MS,عائلة,52.0,0.43,9,1.0,0.0,0.0,0.0,0.0,other_7k_frequent
توفيت,word,21.2,1.35,4.33,توُفّيَتْ,V + PRON,توفى,7.0,0.06,5,1.0,7.0,1.0,1.0,1.08,other_7k_frequent
تميب,nonword,,,,,,,,,4,,,,,,
فيحه,nonword,,,,,,,,,4,,,,,,
الهيمني,nonword,,,,,,,,,7,,,,,,
تحرشيق,nonword,,,,,,,,,6,,,,,,
الدليل,word,34.12,1.55,4.54,الدَّليلُ,DET + NOUN-MS,دليل,22.0,0.18,6,1.0,8.0,0.0,3.0,1.0,most_5k_frequent
العالمي,word,13.87,1.18,4.15,العالَميُّ,DET + ADJ-MS,عالمي,6.0,0.05,7,1.0,1.0,0.0,2.0,1.0,most_5k_frequent
قلبر,nonword,,,,,,,,,4,,,,,,
هلاك,word,1.29,0.36,3.12,هَلاكِ,NOUN-MS,هلاك,3.0,0.03,4,0.0,6.0,1.0,0.0,1.09,other_7k_frequent
هرميق,nonword,,,,,,,,,5,,,,,,
استطلاء,nonword,,,,,,,,,7,,,,,,
هرمون,word,3.31,0.64,3.52,هُرْمونَ,NOUN-MS + PRON,هورمون,5.0,0.05,5,0.0,1.0,0.0,1.0,1.0,other_7k_frequent
خوخ,word,1.5,0.4,3.18,خَوْخٌ,NOUN-FP,خوخ,2.0,0.02,3,1.0,9.0,0.0,0.0,1.0,other_7k_frequent
الكرة,word,72.34,1.87,4.86,الكُرَةُ,DET + NOUN-FS + NSUFF,كرة,15.0,0.13,5,0.0,13.0,0.0,9.0,1.0,most_5k_frequent
ضعفا,word,2.79,0.58,3.45,ضَعْفًا,NOUN-MS + CASE,ضعف,17.0,0.14,4,0.0,8.0,1.0,4.0,1.06,other_7k_frequent
يسيطر,word,10.15,1.05,4.01,يُسَيْطِرُ,V,سيطر,16.0,0.14,5,1.0,5.0,0.0,2.0,1.0,other_7k_frequent
التعديرات,nonword,,,,,,,,,9,,,,,,
الزنى,word,0.42,0.16,2.63,الزِّنَى,DET + NOUN-MS,زنى,1.0,0.01,5,0.0,4.0,0.0,0.0,1.0,other_7k_frequent
نثوا,nonword,,,,,,,,,4,,,,,,
عدح,nonword,,,,,,,,,3,,,,,,
يسقطون,word,2.5,0.55,3.4,يَسْقُطونَ,V + PRON,سقط,23.0,0.19,6,0.0,1.0,0.0,1.0,1.0,other_7k_frequent
وجهاق,nonword,,,,,,,,,5,,,,,,
إبدانته,nonword,,,,,,,,,7,,,,,,
المرجازمة,nonword,,,,,,,,,9,,,,,,
جملاصد,nonword,,,,,,,,,6,,,,,,
تتماذج,nonword,,,,,,,,,6,,,,,,
التحافرين,nonword,,,,,,,,,9,,,,,,
يصنعون,word,7.46,0.93,3.88,يَصْنَعونَ,V + PRON,صنع,55.0,0.45,6,1.0,3.0,0.0,2.0,1.0,other_7k_frequent
تضيفية,nonword,,,,,,,,,6,,,,,,
مناطنية,nonword,,,,,,,,,7,,,,,,
حدد,word,9.07,1.01,3.96,حَدَّدَ,V,حدد,22.0,0.18,3,1.0,27.0,0.0,12.0,1.0,other_7k_frequent
