item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
ينصي,nonword,,,,,,,,,4,,,,,,
التمدد,word,2.06,0.49,3.32,التَّمَدُّدِ,DET + NOUN-MS,تمدد,6.0,0.05,6,1.0,4.0,0.0,1.0,1.0,other_7k_frequent
المقررة,word,0.6,0.21,2.78,المُقَرَّرَةُ,DET + NOUN-MP + NSUFF,مقرر,4.0,0.04,7,1.0,5.0,0.0,0.0,1.0,most_5k_frequent
غاليا,word,2.94,0.6,3.47,غاليًا,NOUN-MS + CASE,غالي,6.0,0.05,5,1.0,10.0,0.0,1.0,1.0,other_7k_frequent
يكوناع,nonword,,,,,,,,,6,,,,,,
عرضها,word,4.44,0.74,3.65,عَرْضَها,V + PRON,عرض,67.0,0.55,5,0.0,9.0,0.0,8.0,1.0,other_7k_frequent
نداء,word,17.42,1.27,4.25,نِداءٌ,NOUN-MS,نداء,7.0,0.06,4,0.0,10.0,0.0,2.0,1.0,other_7k_frequent
مرغوب,word,5.87,0.84,3.77,مَرْغوبٌ,ADJ-MS,مرغوب,5.0,0.05,5,0.0,1.0,0.0,2.0,1.0,other_7k_frequent
الشكوك,word,7.91,0.95,3.9,الشُّكوكُ,DET + NOUN-FP,شك,22.0,0.18,6,1.0,3.0,0.0,1.0,1.0,other_7k_frequent
ثيابها,word,1.54,0.41,3.19,ثيابُها,NOUN-FP + PRON,ثوب,20.0,0.17,6,1.0,3.0,0.0,0.0,1.0,other_7k_frequent
التعمرة,nonword,,,,,,,,,7,,,,,,
سكاكر,word,1.34,0.37,3.13,سكاكرْ,NOUN-MS,سكاكر,2.0,0.02,5,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
العباص,nonword,,,,,,,,,6,,,,,,
تصدع,word,1.04,0.31,3.02,تَصَدُّعٌ,V,تصدع,1.0,0.01,4,0.0,10.0,1.0,1.0,1.07,other_7k_frequent
عبشي,nonword,,,,,,,,,4,,,,,,
تعوض,word,1.75,0.44,3.25,تُعَوِّضُ,V,عوض,10.0,0.09,4,0.0,11.0,0.0,2.0,1.0,other_7k_frequent
البطولي,word,0.84,0.27,2.93,البُطوليُّ,DET + ADJ-FP,بطولي,5.0,0.05,7,1.0,1.0,0.0,1.0,1.0,other_7k_frequent
صيشي,nonword,,,,,,,,,4,,,,,,
