item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
ممسحة,word,1.91,0.47,3.29,مِمْسَحَةٌ,NOUN-FS + NSUFF,ممسح,2.0,0.02,5,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
الألاعيب,word,2.94,0.6,3.47,الأَلاعيبِ,DET + NOUN-FP,ألعوبة,4.0,0.04,8,1.0,0.0,0.0,0.0,0.0,other_7k_frequent
الكلني,nonword,,,,,,,,,6,,,,,,
مثيل,word,8.79,1.0,3.95,مَثيلٌ,NOUN-MS,مثيل,2.0,0.02,4,0.0,7.0,1.0,3.0,1.08,other_7k_frequent
تنهد,word,3.47,0.66,3.55,تَنَهَّدَ,NOUN-MS,تنهد,5.0,0.05,4,0.0,9.0,0.0,2.0,1.0,other_7k_frequent
نصب,word,11.25,1.09,4.06,نَصْبُ,V,نصب,8.0,0.07,3,0.0,26.0,0.0,12.0,1.0,other_7k_frequent
قضر,nonword,,,,,,,,,3,,,,,,
إفطالي,nonword,,,,,,,,,6,,,,,,
موقم,nonword,,,,,,,,,4,,,,,,
تأتح,nonword,,,,,,,,,4,,,,,,
عباحهم,nonword,,,,,,,,,6,,,,,,
فومع,nonword,,,,,,,,,4,,,,,,
مسافة,word,33.35,1.54,4.53,مَسافَةٌ,NOUN-FS + NSUFF,مسافة,8.0,0.07,5,0.0,6.0,0.0,3.0,1.0,other_7k_frequent
أظرون,nonword,,,,,,,,,5,,,,,,
سمسح,nonword,,,,,,,,,4,,,,,,
يتملة,nonword,,,,,,,,,5,,,,,,
تمارسه,word,0.61,0.21,2.79,تُمارِسُهُ,V + PRON,مارس,41.0,0.34,6,0.0,3.0,0.0,1.0,1.0,other_7k_frequent
اعمرة,nonword,,,,,,,,,5,,,,,,
توقيعا,word,0.9,0.28,2.96,تَوْقيعًا,NOUN-MS + CASE,توقيع,13.0,0.11,6,0.0,4.0,0.0,2.0,1.0,other_7k_frequent
الجوازات,word,0.58,0.2,2.77,الجَوازاتِ,DET + NOUN-FP + NSUFF,جواز,7.0,0.06,8,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
الاحتضاض,nonword,,,,,,,,,8,,,,,,
يحكم,word,9.86,1.04,4.0,يَحْكُمُ,V,حكم,45.0,0.37,4,0.0,18.0,0.0,7.0,1.0,other_7k_frequent
تسراقبة,nonword,,,,,,,,,7,,,,,,
يعتدبا,nonword,,,,,,,,,6,,,,,,
