item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
البدلة,word,9.99,1.05,4.0,البَدْلَةُ,DET + NOUN-FS + NSUFF,بدلة,8.0,0.07,6,1.0,3.0,1.0,2.0,1.14,other_7k_frequent
لكلامل,nonword,,,,,,,,,6,,,,,,
المصايا,nonword,,,,,,,,,7,,,,,,
البطالة,word,2.24,0.52,3.36,البِطالَةُ,DET + NOUN-FS + NSUFF,بطالة,2.0,0.02,7,1.0,5.0,1.0,0.0,1.13,most_5k_frequent
تعبيا,nonword,,,,,,,,,5,,,,,,
نجوق,nonword,,,,,,,,,4,,,,,,
راس,word,3.79,0.69,3.58,راسِ,NOUN-MS,راسي,7.0,0.06,3,0.0,36.0,0.0,14.0,1.0,other_7k_frequent
تعلاشى,nonword,,,,,,,,,6,,,,,,
مسارياته,nonword,,,,,,,,,8,,,,,,
درع,word,6.11,0.86,3.79,دِرْعٌ,NOUN-MS,درع,9.0,0.08,3,0.0,15.0,1.0,6.0,1.0,other_7k_frequent
الفروع,word,1.8,0.45,3.26,الفُروعُ,DET + NOUN-FP,فرع,6.0,0.05,6,0.0,7.0,0.0,0.0,1.0,most_5k_frequent
تشير,word,29.36,1.49,4.47,تُشيرُ,V,أشار,16.0,0.14,4,0.0,30.0,0.0,7.0,1.0,most_5k_frequent
غبية,word,52.88,1.74,4.73,غَبيَّةٌ,ADJ-FS + NSUFF,غبي,20.0,0.17,4,0.0,7.0,1.0,2.0,1.09,other_7k_frequent
الحركات,word,8.29,0.97,3.92,الحَرَكاتُ,DET + NOUN-FP + NSUFF,حركة,23.0,0.19,7,1.0,3.0,0.0,4.0,1.0,most_5k_frequent
ترس,word,1.06,0.32,3.03,تُرْسُ,NOUN-MS,ترس,5.0,0.05,3,0.0,27.0,1.0,12.0,1.0,other_7k_frequent
الهندية,word,7.53,0.94,3.88,الهِنْديَّةُ,DET + ADJ-FS + NSUFF,هندي,10.0,0.09,7,0.0,4.0,0.0,2.0,1.0,most_5k_frequent
تدت,nonword,,,,,,,,,3,,,,,,
سنذ,nonword,,,,,,,,,3,,,,,,
أيانة,nonword,,,,,,,,,5,,,,,,
رحيش,nonword,,,,,,,,,4,,,,,,
ستم,nonword,,,,,,,,,3,,,,,,
أقابهم,nonword,,,,,,,,,6,,,,,,
السري,word,24.9,1.42,4.4,السِّرّيُّ,DET + NOUN-MS,سري,14.0,0.12,5,0.0,14.0,1.0,9.0,1.0,most_5k_frequent
خيول,word,4.6,0.75,3.67,خُيولُ,NOUN-FP,خيل,13.0,0.11,4,0.0,12.0,0.0,1.0,1.0,other_7k_frequent
العباتي,nonword,,,,,,,,,7,,,,,,
كوردها,nonword,,,,,,,,,6,,,,,,
تمويه,word,2.75,0.58,3.44,تَمْويهَ,NOUN-MS,تمويه,3.0,0.03,5,0.0,5.0,0.0,1.0,1.0,most_5k_frequent
مراهقون,word,0.76,0.25,2.89,مُراهِقونَ,NOUN-MP + NSUFF,مراهق,12.0,0.1,7,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
الإقراض,word,0.66,0.23,2.82,الإِقْراضِ,DET + NOUN-MS,إقراض,3.0,0.03,7,1.0,1.0,0.0,1.0,1.0,other_7k_frequent
بدمعن,nonword,,,,,,,,,5,,,,,,
