item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
أدوات,word,15.48,1.22,4.19,أَدَواتُ,NOUN-FP + NSUFF,أداة,16.0,0.14,5,0.0,4.0,0.0,6.0,1.0,most_5k_frequent
دربيب,nonword,,,,,,,,,5,,,,,,
التحرر,word,3.49,0.66,3.55,التَّحَرُّرُ,DET + NOUN-MS,تحرر,9.0,0.08,6,1.0,6.0,0.0,2.0,1.0,most_5k_frequent
غروب,word,10.79,1.08,4.04,غُروبْ,NOUN-MS,غروب,2.0,0.02,4,0.0,13.0,0.0,0.0,1.0,other_7k_frequent
تناديه,word,1.45,0.39,3.17,تُناديهِ,V + PRON,نادى,31.0,0.26,6,0.0,6.0,0.0,2.0,1.0,other_7k_frequent
أهجب,nonword,,,,,,,,,4,,,,,,
تكثي,nonword,,,,,,,,,4,,,,,,
أصحاب,word,27.29,1.46,4.44,أَصْحابُ,NOUN-MP,صاحب,25.0,0.21,5,0.0,1.0,0.0,5.0,1.0,most_5k_frequent
بدعة,word,0.57,0.2,2.76,بِدْعَةٌ,NOUN-FS + NSUFF,بدعة,1.0,0.01,4,0.0,10.0,1.0,5.0,1.06,most_5k_frequent
بالقام,nonword,,,,,,,,,6,,,,,,
بتراشة,nonword,,,,,,,,,6,,,,,,
صبغ,word,1.19,0.35,3.08,صَبْغُ,NOUN-MS,صبغ,3.0,0.03,3,0.0,6.0,0.0,4.0,1.0,other_7k_frequent
كاهنا,word,2.7,0.57,3.44,كاهِنًا,NOUN-MS + CASE,كاهن,8.0,0.07,5,1.0,4.0,1.0,1.0,1.13,other_7k_frequent
بمعب,nonword,,,,,,,,,4,,,,,,
دستور,word,1.85,0.46,3.27,دُسْتورٌ,NOUN-MS,دستور,3.0,0.03,5,0.0,1.0,0.0,1.0,1.0,other_7k_frequent
الرانع,nonword,,,,,,,,,6,,,,,,
وكيزه,nonword,,,,,,,,,5,,,,,,
الشريف,word,12.07,1.12,4.09,الشَّريفُ,DET + NOUN-MS,شريف,6.0,0.05,6,0.0,7.0,0.0,0.0,1.0,most_5k_frequent
تتنوعة,nonword,,,,,,,,,6,,,,,,
جزء,word,167.2,2.23,5.23,جُزْءٌ,NOUN-MS,جزء,18.0,0.15,3,0.0,3.0,0.0,7.0,1.0,other_7k_frequent
التلاميذ,word,3.72,0.68,3.58,التَّلاميذُ,DET + NOUN-MP,تلميذ,13.0,0.11,8,1.0,0.0,0.0,0.0,1.0,most_5k_frequent
مظلة,word,5.39,0.81,3.74,مِظَلَّةٌ,NOUN-FS + NSUFF,مظلة,7.0,0.06,4,0.0,7.0,0.0,1.0,1.0,other_7k_frequent
كابوا,nonword,,,,,,,,,5,,,,,,
كلطب,nonword,,,,,,,,,4,,,,,,
أصركن,nonword,,,,,,,,,5,,,,,,
يفسر,word,20.34,1.33,4.31,يُفَسِّرُ,V,فسر,12.0,0.1,4,0.0,13.0,2.0,1.0,1.11,other_7k_frequent
قرابة,word,13.71,1.17,4.14,قُرابَةُ,NOUN-FS + NSUFF,قرابة,3.0,0.03,5,0.0,5.0,1.0,1.0,1.14,other_7k_frequent
الفاشدة,nonword,,,,,,,,,7,,,,,,
ليئة,nonword,,,,,,,,,4,,,,,,
دص,nonword,,,,,,,,,2,,,,,,
البدء,word,48.66,1.7,4.69,البَدْءُ,DET + NOUN-MS,بدء,10.0,0.09,5,0.0,8.0,0.0,2.0,1.0,most_5k_frequent
عيرح,nonword,,,,,,,,,4,,,,,,
نبضه,word,3.26,0.63,3.52,نَبْضِهِ,NOUN-MS + PRON,نبض,11.0,0.09,4,0.0,3.0,0.0,1.0,1.0,other_7k_frequent
السلاح,word,64.5,1.82,4.81,السِّلاحُ,DET + NOUN-MS,سلاح,34.0,0.28,6,1.0,11.0,0.0,3.0,1.0,most_5k_frequent
فترتي,word,0.81,0.26,2.91,فَتْرَتُي,NOUN-FS + NSUFF + PRON,فترة,13.0,0.11,5,1.0,8.0,0.0,0.0,1.0,other_7k_frequent
تلخر,nonword,,,,,,,,,4,,,,,,
شغفك,word,2.2,0.51,3.35,شَغَفُكَ,V + PRON,شغف,9.0,0.08,4,0.0,5.0,0.0,0.0,1.0,other_7k_frequent
بودور,nonword,,,,,,,,,5,,,,,,
مؤمن,word,8.76,0.99,3.95,مُؤْمِنٌ,NOUN-MS,مؤمن,9.0,0.08,4,1.0,11.0,0.0,2.0,1.0,other_7k_frequent
تقهام,nonword,,,,,,,,,5,,,,,,
ازدهرت,word,1.05,0.32,3.03,ازْدَهَرَتْ,V + PRON,ازدهر,4.0,0.04,6,0.0,0.0,0.0,0.0,1.0,other_7k_frequent
النشاط,word,9.87,1.04,4.0,النَّشاطُ,DET + NOUN-MS,نشاط,20.0,0.17,6,1.0,1.0,1.0,2.0,1.17,most_5k_frequent
عودته,word,8.07,0.96,3.91,عَوْدَتِهِ,NOUN-FS + NSUFF + PRON,عودة,25.0,0.21,5,0.0,4.0,1.0,4.0,1.11,other_7k_frequent
يشعل,word,2.39,0.54,3.38,يُشْعِلُ,V,أشعل,12.0,0.1,4,0.0,11.0,0.0,2.0,1.0,other_7k_frequent
ضيقمك,nonword,,,,,,,,,5,,,,,,
القابلة,word,4.09,0.71,3.62,القابِلَةُ,DET + ADJ-FS + NSUFF,قابل,80.0,0.66,7,1.0,6.0,0.0,1.0,1.0,other_7k_frequent
تطغى,word,0.82,0.27,2.92,تَطْغَى,NOUN-MS,طغى,4.0,0.04,4,0.0,2.0,1.0,0.0,1.25,other_7k_frequent
أجعله,word,7.23,0.92,3.86,أَجْعَلُهُ,NOUN-FP + PRON,جعل,187.0,1.53,5,0.0,12.0,0.0,5.0,1.0,other_7k_frequent
وشعى,nonword,,,,,,,,,4,,,,,,
تغيما,nonword,,,,,,,,,5,,,,,,
موطش,nonword,,,,,,,,,4,,,,,,
لذيذة,word,23.29,1.39,4.37,لَذيذَةٌ,ADJ-FS + NSUFF,لذيذ,7.0,0.06,5,1.0,1.0,0.0,1.0,1.0,other_7k_frequent
شاركوا,word,1.7,0.44,3.24,شارَكوا,V + PRON,شارك,44.0,0.36,6,1.0,1.0,0.0,2.0,1.0,other_7k_frequent
وخدار,nonword,,,,,,,,,5,,,,,,
شدم,nonword,,,,,,,,,3,,,,,,
نفتتان,nonword,,,,,,,,,6,,,,,,
قسطور,nonword,,,,,,,,,5,,,,,,
أسباب,word,17.52,1.27,4.25,أَسْبابُ,NOUN-FP,سبب,51.0,0.42,5,1.0,2.0,0.0,6.0,1.0,most_5k_frequent
موسيقار,word,0.45,0.17,2.66,موسيقارُ,NOUN-MS,موسيقار,2.0,0.02,7,0.0,3.0,0.0,0.0,1.0,other_7k_frequent
أقوالها,word,0.5,0.18,2.7,أَقْوالُها,NOUN-FP + PRON,قول,36.0,0.3,7,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
خناتل,nonword,,,,,,,,,5,,,,,,
قيبه,nonword,,,,,,,,,4,,,,,,
منتصف,word,95.92,1.99,4.99,مُنْتَصَفُ,NOUN-MS,منتصف,8.0,0.07,5,0.0,2.0,0.0,4.0,1.0,other_7k_frequent
الحمامات,word,6.07,0.85,3.79,الحَمّاماتُ,DET + NOUN-FP + NSUFF,حمام,17.0,0.14,8,1.0,4.0,0.0,0.0,1.0,other_7k_frequent
عابرا,word,0.97,0.3,2.99,عابِرًا,ADJ-MS + CASE,عابر,5.0,0.05,5,1.0,3.0,0.0,0.0,1.0,other_7k_frequent
يعرفهم,word,1.33,0.37,3.13,يَعْرِفُهُمْ,V + PRON,عرف,135.0,1.1,6,0.0,5.0,0.0,0.0,1.0,other_7k_frequent
البورصاب,nonword,,,,,,,,,8,,,,,,
عزح,nonword,,,,,,,,,3,,,,,,
جيولوجية,word,0.41,0.15,2.62,جيولوجيَّةٌ,ADJ-FD + NSUFF,جيولوجي,2.0,0.02,8,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
أخوارة,nonword,,,,,,,,,6,,,,,,
