item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
رطب,word,3.44,0.65,3.54,رَطْبٌ,NOUN-MS,رطب,7.0,0.06,3,0.0,17.0,1.0,4.0,1.0,other_7k_frequent
ساخل,nonword,,,,,,,,,4,,,,,,
صولم,nonword,,,,,,,,,4,,,,,,
جميرون,nonword,,,,,,,,,6,,,,,,
سجمل,nonword,,,,,,,,,4,,,,,,
نسمعها,word,1.34,0.37,3.13,نَسْمَعُها,V + PRON,سمع,96.0,0.79,6,0.0,6.0,0.0,1.0,1.0,other_7k_frequent
مرتين,word,62.15,1.81,4.8,مَرَّتَيْنِ,NOUN-FS + NSUFF + NSUFF,مرة,19.0,0.16,5,0.0,5.0,1.0,5.0,1.08,other_7k_frequent
تأنحث,nonword,,,,,,,,,5,,,,,,
دما,word,5.8,0.84,3.77,دَمًا,NOUN-MS + CASE,دم,38.0,0.31,3,0.0,28.0,1.0,11.0,1.0,other_7k_frequent
مقال,word,7.79,0.95,3.9,مَقالٌ,NOUN-MS,مقال,15.0,0.13,4,0.0,18.0,0.0,9.0,1.0,other_7k_frequent
تعجع,nonword,,,,,,,,,4,,,,,,
رافعة,word,4.02,0.71,3.61,رافِعَةٌ,ADJ-FS + NSUFF,رافع,7.0,0.06,5,0.0,6.0,0.0,1.0,1.0,other_7k_frequent
بعدانه,nonword,,,,,,,,,6,,,,,,
عقلم,nonword,,,,,,,,,4,,,,,,
التكبية,nonword,,,,,,,,,7,,,,,,
تقرأه,word,2.56,0.56,3.41,تَقْرَأَهُ,V + PRON,قرأ,35.0,0.29,5,0.0,5.0,0.0,2.0,1.0,other_7k_frequent
الحفلات,word,19.68,1.32,4.3,الحَفَلاتُ,DET + NOUN-FP + NSUFF,حفلة,24.0,0.2,7,1.0,4.0,0.0,3.0,1.0,most_5k_frequent
بمظاها,nonword,,,,,,,,,6,,,,,,
ناهد,word,0.85,0.27,2.93,ناهِدُ,NOUN-MS,ناهد,1.0,0.01,4,0.0,4.0,0.0,1.0,1.0,other_7k_frequent
جفض,nonword,,,,,,,,,3,,,,,,
لبحي,nonword,,,,,,,,,4,,,,,,
مخلل,word,2.83,0.59,3.46,مُخَلَّلٌ,NOUN-MS,مخلل,3.0,0.03,4,1.0,10.0,0.0,0.0,1.0,other_7k_frequent
توقع,word,22.62,1.38,4.36,تَوَقُّعَ,V,توقع,50.0,0.41,4,0.0,11.0,1.0,14.0,1.0,most_5k_frequent
الشبح,word,15.08,1.21,4.18,الشَّبَحُ,DET + NOUN-MS,شبح,14.0,0.12,5,0.0,10.0,0.0,1.0,1.0,other_7k_frequent
يتمسة,nonword,,,,,,,,,5,,,,,,
مسلسلات,word,46.73,1.68,4.67,مُسَلْسَلاتُ,NOUN-FP + NSUFF,مسلسل,14.0,0.12,7,1.0,0.0,0.0,0.0,1.0,other_7k_frequent
جنجثل,nonword,,,,,,,,,5,,,,,,
أخبرنا,word,37.28,1.59,4.58,أَخْبَرَنا,V + PRON,أخبر,168.0,1.37,6,0.0,7.0,0.0,8.0,1.0,most_5k_frequent
فيمع,nonword,,,,,,,,,4,,,,,,
الثائنين,nonword,,,,,,,,,8,,,,,,
ذهت,nonword,,,,,,,,,3,,,,,,
نهار,word,4.49,0.74,3.66,نَهارُ,NOUN-MS,نهار,8.0,0.07,4,0.0,8.0,1.0,9.0,1.0,other_7k_frequent
خنزير,word,26.64,1.45,4.43,خِنْزيرٌ,NOUN-MS,خنزير,12.0,0.1,5,0.0,0.0,0.0,5.0,1.0,other_7k_frequent
بصفاذ,nonword,,,,,,,,,5,,,,,,
فساد,word,3.25,0.63,3.52,فَسادٌ,NOUN-MS,فساد,6.0,0.05,4,0.0,2.0,1.0,3.0,1.11,other_7k_frequent
وسكل,nonword,,,,,,,,,4,,,,,,
الثقيلة,word,7.07,0.91,3.85,الثَّقيلَةُ,DET + ADJ-FS + NSUFF,ثقيل,5.0,0.05,7,1.0,0.0,0.0,0.0,1.0,most_5k_frequent
يصائد,nonword,,,,,,,,,5,,,,,,
آيات,word,0.54,0.19,2.74,آياتُ,ABBREV + NSUFF,آية,4.0,0.04,4,0.0,6.0,0.0,2.0,1.0,most_5k_frequent
