item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
ثنائية,word,4.32,0.73,3.64,ثُنائيَّةُ,ADJ-FS + NSUFF,ثنائي,8.0,0.07,6,0.0,3.0,0.0,0.0,1.0,most_5k_frequent
كلب,word,73.93,1.88,4.87,كَلْبٌ,NOUN-MS,كلب,30.0,0.25,3,0.0,32.0,0.0,12.0,1.0,other_7k_frequent
مدينتي,word,4.65,0.76,3.67,مَدينَتَيْ,NOUN-MS,مدينة,22.0,0.18,6,1.0,4.0,0.0,1.0,1.0,other_7k_frequent
ضربتها,word,3.06,0.61,3.49,ضَرَبْتْها,NOUN-FS + NSUFF + PRON,ضرب,70.0,0.57,6,0.0,4.0,0.0,0.0,1.0,other_7k_frequent
بفعبر,nonword,,,,,,,,,5,,,,,,
تتوسكر,nonword,,,,,,,,,6,,,,,,
عمالج,nonword,,,,,,,,,5,,,,,,
برنامديل,nonword,,,,,,,,,8,,,,,,
قدب,nonword,,,,,,,,,3,,,,,,
نصيقا,nonword,,,,,,,,,5,,,,,,
وريد,word,1.05,0.32,3.03,وَريدُ,NOUN-MS,وريد,6.0,0.05,4,0.0,19.0,2.0,8.0,1.0,other_7k_frequent
نضالقه,nonword,,,,,,,,,6,,,,,,
تكاثر,word,0.69,0.23,2.84,تَكاثَرَ,NOUN-MS,تكاثر,6.0,0.05,5,0.0,1.0,0.0,2.0,1.0,other_7k_frequent
غضبال,nonword,,,,,,,,,5,,,,,,
محكمة,word,24.86,1.42,4.4,مَحْكَمَةٌ,NOUN-FS + NSUFF,محكمة,9.0,0.08,5,1.0,5.0,0.0,4.0,1.0,other_7k_frequent
لشرائد,nonword,,,,,,,,,6,,,,,,
قضافة,nonword,,,,,,,,,5,,,,,,
مقح,nonword,,,,,,,,,3,,,,,,
الترار,nonword,,,,,,,,,6,,,,,,
وجهنا,word,1.92,0.47,3.29,وَجَّهْنا,V + PRON,وجه,52.0,0.43,5,0.0,4.0,1.0,5.0,1.08,other_7k_frequent
مسلمة,word,1.49,0.4,3.18,مُسْلِمَةٌ,NOUN-FS + NSUFF,مسلم,10.0,0.09,5,1.0,8.0,0.0,1.0,1.0,other_7k_frequent
طريقتي,word,9.05,1.01,3.96,طَريقَتي,NOUN-FS + NSUFF + PRON,طريقة,28.0,0.23,6,1.0,3.0,0.0,2.0,1.0,other_7k_frequent
صحذ,nonword,,,,,,,,,3,,,,,,
العظم,word,5.72,0.83,3.76,العَظْمُ,DET + NOUN-MS,عظمة,22.0,0.18,5,0.0,7.0,0.0,6.0,1.0,other_7k_frequent
أتمنى,word,251.55,2.41,5.41,أَتَمَنَّى,V,تمنى,23.0,0.19,5,0.0,4.0,0.0,3.0,1.0,most_5k_frequent
صغار,word,16.07,1.24,4.21,صِغارٌ,NOUN-MP,صغير,33.0,0.27,4,0.0,6.0,0.0,2.0,1.0,other_7k_frequent
نقلت,word,8.2,0.97,3.92,نَقَلتْ,V + PRON,نقل,66.0,0.54,4,0.0,16.0,1.0,3.0,1.0,other_7k_frequent
يعقليح,nonword,,,,,,,,,6,,,,,,
متفرجا,word,0.61,0.21,2.79,مُتَفَرِّجًا,NOUN-MS + CASE,متفرج,4.0,0.04,6,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
غسى,nonword,,,,,,,,,3,,,,,,
عاعش,nonword,,,,,,,,,4,,,,,,
ربة,word,5.12,0.79,3.71,رَبَّةُ,NOUN-FS + NSUFF,ربة,4.0,0.04,3,0.0,19.0,0.0,13.0,1.0,other_7k_frequent
