item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
خليل,word,7.57,0.94,3.88,خَليلُ,NOUN-MS,خليل,12.0,0.1,4,1.0,11.0,0.0,4.0,1.0,other_7k_frequent
بطنه,word,4.68,0.76,3.68,بَطَنُهُ,NOUN-MS + PRON,بطن,7.0,0.06,4,0.0,7.0,0.0,2.0,1.0,other_7k_frequent
كائة,nonword,,,,,,,,,4,,,,,,
شرعترة,nonword,,,,,,,,,6,,,,,,
دوار,word,4.35,0.73,3.64,دَوّارٌ,NOUN-MS,دوار,7.0,0.06,4,0.0,16.0,2.0,6.0,1.0,other_7k_frequent
إحداث,word,6.39,0.87,3.81,إِحْداثُ,NOUN-MS,إحداث,4.0,0.04,5,0.0,2.0,0.0,3.0,1.0,most_5k_frequent
مرورد,nonword,,,,,,,,,5,,,,,,
استمنطق,nonword,,,,,,,,,7,,,,,,
الفكري,word,1.04,0.31,3.02,الفِكْريُّ,DET + ADJ-MS,فكري,6.0,0.05,6,0.0,5.0,0.0,1.0,1.0,most_5k_frequent
تهرول,word,0.44,0.16,2.65,تُهَروِلُ,V,هرول,3.0,0.03,5,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
بصفحال,nonword,,,,,,,,,6,,,,,,
تحمل,word,133.69,2.13,5.13,تَحْمِلُ,V,حمل,72.0,0.59,4,0.0,23.0,1.0,16.0,1.0,most_5k_frequent
تخليم,nonword,,,,,,,,,5,,,,,,
القمر,word,59.09,1.78,4.78,القَمَرُ,DET + NOUN-MS,قمر,11.0,0.09,5,0.0,22.0,2.0,5.0,1.0,most_5k_frequent
المخارى,nonword,,,,,,,,,7,,,,,,
تحررت,word,2.35,0.53,3.38,تَحَرَّرتْ,V + PRON,تحرر,9.0,0.08,5,1.0,6.0,0.0,0.0,1.0,other_7k_frequent
المفاتيح,word,35.45,1.57,4.55,المَفاتيحُ,DET + NOUN-FP,مفتاح,19.0,0.16,8,1.0,0.0,0.0,2.0,1.0,most_5k_frequent
يقلها,word,0.64,0.22,2.81,يَقِلّْها,V + PRON,قل,9.0,0.08,5,0.0,6.0,0.0,4.0,1.0,other_7k_frequent
درجة,word,78.79,1.91,4.9,دَرَجَةُ,NOUN-FS + NSUFF,درجة,18.0,0.15,4,0.0,2.0,0.0,5.0,1.0,other_7k_frequent
وضغ,nonword,,,,,,,,,3,,,,,,
مملاحين,nonword,,,,,,,,,7,,,,,,
فيث,nonword,,,,,,,,,3,,,,,,
سيجعل,word,14.54,1.2,4.17,سَيَجْعَلُ,FUT_PART + V,جعل,187.0,1.53,5,0.0,7.0,0.0,2.0,1.0,other_7k_frequent
سريع,word,45.48,1.67,4.66,سَريعٌ,ADJ-MS,سريع,13.0,0.11,4,0.0,6.0,0.0,5.0,1.0,other_7k_frequent
سلبال,nonword,,,,,,,,,5,,,,,,
بجاج,nonword,,,,,,,,,4,,,,,,
ويسلة,nonword,,,,,,,,,5,,,,,,
تفترج,nonword,,,,,,,,,5,,,,,,
ثرثار,word,2.88,0.59,3.46,ثَّرْثارُ,NOUN-MS,ثرثار,5.0,0.05,5,1.0,0.0,0.0,2.0,1.0,most_5k_frequent
منفذ,word,3.98,0.7,3.6,مَنْفَذُ,NOUN-MS,منفذ,6.0,0.05,4,0.0,10.0,0.0,3.0,1.0,other_7k_frequent
المجرمين,word,18.85,1.3,4.28,المُجْرِمينَ,DET + NOUN-MP + NSUFF,مجرم,19.0,0.16,8,1.0,2.0,0.0,2.0,1.0,most_5k_frequent
اقتضن,nonword,,,,,,,,,5,,,,,,
رفاهية,word,2.58,0.56,3.42,رَفاهيَةِ,NOUN-FS + NSUFF,رفاهي,3.0,0.03,6,0.0,0.0,0.0,1.0,1.0,other_7k_frequent
أصوال,nonword,,,,,,,,,5,,,,,,
ندلأ,nonword,,,,,,,,,4,,,,,,
المخلاطة,nonword,,,,,,,,,8,,,,,,
أجسى,nonword,,,,,,,,,4,,,,,,
حفرغة,nonword,,,,,,,,,5,,,,,,
تصهج,nonword,,,,,,,,,4,,,,,,
