item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
انفوذه,nonword,,,,,,,,,6,,,,,,
الأهوال,word,0.83,0.27,2.92,الأَهْوالُ,DET + NOUN-FP,هول,8.0,0.07,7,1.0,4.0,0.0,0.0,1.0,other_7k_frequent
المزمنة,word,0.62,0.21,2.8,المُزْمِنَةُ,DET + ADJ-MP + NSUFF,مزمن,4.0,0.04,7,1.0,5.0,0.0,1.0,1.0,most_5k_frequent
أفرعين,nonword,,,,,,,,,6,,,,,,
سلاح,word,62.25,1.81,4.8,سِلاحُ,NOUN-MS,سلاح,34.0,0.28,4,0.0,11.0,0.0,9.0,1.0,other_7k_frequent
تشحن,word,1.09,0.33,3.04,تَشْحِنَ,V,تشحن,1.0,0.01,4,0.0,8.0,0.0,0.0,1.0,most_5k_frequent
أكلم,word,4.44,0.74,3.65,أُكَلِّمُ,NOUN-FP,كلم,24.0,0.2,4,0.0,16.0,2.0,6.0,1.0,other_7k_frequent
علما,word,5.8,0.84,3.77,عِلْمًا,NOUN-MS + CASE,علم,110.0,0.9,4,0.0,21.0,2.0,8.0,1.0,other_7k_frequent
المجهت,nonword,,,,,,,,,6,,,,,,
متجموه,nonword,,,,,,,,,6,,,,,,
المتسولين,word,0.96,0.3,2.99,المُتَسَوِّلينَ,DET + NOUN-MP + NSUFF,متسول,3.0,0.03,9,1.0,4.0,0.0,0.0,1.0,other_7k_frequent
يحمله,word,3.44,0.65,3.54,يَحْمِلُهُ,V + PRON,حمل,72.0,0.59,5,0.0,11.0,0.0,2.0,1.0,other_7k_frequent
إصبعه,word,2.04,0.49,3.31,إِصْبَعُهُ,NOUN-MS + PRON,إصبع,27.0,0.22,5,0.0,4.0,0.0,2.0,1.0,other_7k_frequent
متابع,word,3.77,0.68,3.58,مُتابِعُ,NOUN-MS,متابع,5.0,0.05,5,0.0,6.0,1.0,3.0,1.08,other_7k_frequent
الأبحون,nonword,,,,,,,,,7,,,,,,
غراثي,nonword,,,,,,,,,5,,,,,,
مذكرة,word,32.05,1.52,4.51,مُذَكِّرَةُ,NOUN-FS + NSUFF,مذكرة,12.0,0.1,5,0.0,5.0,0.0,3.0,1.0,other_7k_frequent
نقاشات,word,0.71,0.24,2.86,نِقاشاتُ,NOUN-FP + NSUFF,نقاش,8.0,0.07,6,1.0,0.0,0.0,0.0,1.0,other_7k_frequent
منشغلا,word,5.37,0.81,3.73,مُنْشَغِلًا,ADJ-MS + CASE,منشغل,6.0,0.05,6,0.0,1.0,0.0,1.0,1.0,other_7k_frequent
صادر,word,2.96,0.6,3.48,صادِرٌ,NOUN-MS,صادر,9.0,0.08,4,0.0,9.0,0.0,4.0,1.0,other_7k_frequent
فعامي,nonword,,,,,,,,,5,,,,,,
معلوم,word,2.18,0.51,3.34,مَعْلومٌ,NOUN-MS,معلوم,4.0,0.04,5,1.0,4.0,0.0,3.0,1.0,other_7k_frequent
الراشد,word,0.5,0.18,2.7,الرّاشِدُ,DET + NOUN-MS,راشد,10.0,0.09,6,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
بعشرف,nonword,,,,,,,,,5,,,,,,
نية,word,10.95,1.08,4.04,نيَّةٌ,NOUN-FS + NSUFF,نية,20.0,0.17,3,0.0,20.0,0.0,9.0,1.0,other_7k_frequent
القربان,word,1.44,0.39,3.16,القُرْبانُ,DET + NOUN-MS,قربان,4.0,0.04,7,1.0,4.0,0.0,0.0,1.0,other_7k_frequent
بكلح,nonword,,,,,,,,,4,,,,,,
يتحضع,nonword,,,,,,,,,5,,,,,,
عزود,nonword,,,,,,,,,4,,,,,,
يبطم,nonword,,,,,,,,,4,,,,,,
وزيامة,nonword,,,,,,,,,6,,,,,,
صدفه,word,0.64,0.22,2.81,صَّدَفَهُ,NOUN-MS + PRON,صدف,4.0,0.04,4,0.0,6.0,0.0,0.0,1.0,other_7k_frequent
العريف,word,7.91,0.95,3.9,العَريفُ,DET + NOUN-MS,عريف,2.0,0.02,6,0.0,9.0,0.0,1.0,1.0,other_7k_frequent
أصبيك,nonword,,,,,,,,,5,,,,,,
بلعد,nonword,,,,,,,,,4,,,,,,
حجاب,word,0.81,0.26,2.91,حِجابُ,NOUN-MS,حجاب,2.0,0.02,4,0.0,3.0,1.0,0.0,1.17,other_7k_frequent
يصلي,word,2.64,0.57,3.43,يُصَلّي,V,صلى,22.0,0.18,4,1.0,17.0,0.0,1.0,1.0,other_7k_frequent
تبحث,word,91.47,1.97,4.97,تَبْحَثُ,V,بحث,64.0,0.53,4,0.0,8.0,0.0,5.0,1.0,most_5k_frequent
رهبة,word,1.23,0.35,3.09,رَهْبَةٌ,NOUN-FS + NSUFF,رهبة,3.0,0.03,4,0.0,6.0,0.0,2.0,1.0,other_7k_frequent
المجمع,word,9.56,1.03,3.99,المَجْمَعُ,DET + NOUN-MS,مجمع,7.0,0.06,6,1.0,5.0,0.0,3.0,1.0,most_5k_frequent
كون,word,26.56,1.45,4.43,كَوْنُ,NOUN-MS,كون,40.0,0.33,3,0.0,41.0,1.0,29.0,1.0,other_7k_frequent
ولناهد,nonword,,,,,,,,,6,,,,,,
الحسن,word,3.24,0.63,3.52,الحَسَنُ,DET + NOUN-MS,حسن,16.0,0.14,5,0.0,10.0,0.0,5.0,1.0,most_5k_frequent
المستأجرة,word,1.74,0.44,3.25,المُسْتَأْجَرَةَ,DET + NOUN-MP + NSUFF,مستأجر,7.0,0.06,9,0.0,0.0,0.0,0.0,1.0,other_7k_frequent
حركوت,nonword,,,,,,,,,5,,,,,,
دملي,nonword,,,,,,,,,4,,,,,,
مغلقة,word,23.13,1.39,4.37,مُغْلَقَةٌ,ADJ-FS + NSUFF,مغلق,8.0,0.07,5,0.0,7.0,0.0,1.0,1.0,other_7k_frequent
عموسهن,nonword,,,,,,,,,6,,,,,,
وثاليد,nonword,,,,,,,,,6,,,,,,
الحربي,word,2.46,0.54,3.4,الحَرْبيُّ,DET + ADJ-MS,حربي,5.0,0.05,6,0.0,8.0,0.0,1.0,1.0,most_5k_frequent
طلالام,nonword,,,,,,,,,6,,,,,,
استحمام,word,4.12,0.71,3.62,اسْتِحْمامٌ,NOUN-MS,استحمام,5.0,0.05,7,1.0,0.0,0.0,0.0,0.0,most_5k_frequent
دفعت,word,38.64,1.6,4.59,دَفَعَتْ,V + PRON,دفع,89.0,0.73,4,0.0,8.0,0.0,7.0,1.0,other_7k_frequent
التأديبي,word,0.54,0.19,2.74,التَّأْديبيّ,DET + ADJ-MS,تأديبي,3.0,0.03,8,1.0,0.0,0.0,1.0,1.0,other_7k_frequent
عجزرة,nonword,,,,,,,,,5,,,,,,
عنيد,word,8.56,0.99,3.94,عَنيدْ,ADJ-MS,عنيد,8.0,0.07,4,0.0,8.0,2.0,3.0,1.12,other_7k_frequent
تقارير,word,17.38,1.27,4.25,تَقاريرُ,NOUN-FP,تقرير,19.0,0.16,6,1.0,0.0,0.0,4.0,1.0,most_5k_frequent
غصل,nonword,,,,,,,,,3,,,,,,
تتلبان,nonword,,,,,,,,,6,,,,,,
أبصابته,nonword,,,,,,,,,7,,,,,,
أسلوبا,word,1.57,0.41,3.2,أُسْلوبًا,NOUN-MS + CASE,أسلوب,23.0,0.19,6,0.0,3.0,0.0,2.0,1.0,other_7k_frequent
رصوي,nonword,,,,,,,,,4,,,,,,
سيداتي,word,47.14,1.69,4.68,سَيِّداتُي,NOUN-FP + NSUFF + PRON,سيد,46.0,0.38,6,1.0,1.0,1.0,0.0,1.17,other_7k_frequent
احتجابط,nonword,,,,,,,,,7,,,,,,
طيسد,nonword,,,,,,,,,4,,,,,,
الومواب,nonword,,,,,,,,,7,,,,,,
يصعددي,nonword,,,,,,,,,6,,,,,,
المقبادية,nonword,,,,,,,,,9,,,,,,
فطة,nonword,,,,,,,,,3,,,,,,
اسلع,nonword,,,,,,,,,4,,,,,,
ملعرق,nonword,,,,,,,,,5,,,,,,
يقتلون,word,11.9,1.12,4.08,يَقْتُلونَ,V + PRON,قتل,172.0,1.4,6,0.0,9.0,0.0,7.0,1.0,other_7k_frequent
ضراق,nonword,,,,,,,,,4,,,,,,
البخاخ,word,0.46,0.17,2.67,البَخّاخُ,DET + NOUN-MS,بخاخ,2.0,0.02,6,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
برجعل,nonword,,,,,,,,,5,,,,,,
سماعك,word,19.67,1.32,4.3,سَماعُكَ,NOUN-MS + PRON,سماع,20.0,0.17,5,0.0,3.0,0.0,2.0,1.0,other_7k_frequent
قاضي,word,6.45,0.88,3.81,قاضي,NOUN-MS,قاضي,15.0,0.13,4,0.0,5.0,1.0,5.0,1.08,other_7k_frequent
شكلنا,word,1.31,0.37,3.12,شَكْلُنا,NOUN-MS + PRON,شكل,38.0,0.31,5,0.0,9.0,0.0,0.0,1.0,other_7k_frequent
اعتقال,word,15.01,1.21,4.18,اعْتِقالُ,NOUN-MS,اعتقال,20.0,0.17,6,1.0,4.0,0.0,6.0,1.0,most_5k_frequent
ضباته,nonword,,,,,,,,,5,,,,,,
طلبت,word,160.39,2.21,5.21,طَلَبتْ,V + PRON,طلب,96.0,0.79,4,0.0,13.0,0.0,11.0,1.0,other_7k_frequent
وعماع,nonword,,,,,,,,,5,,,,,,
الفنادق,word,7.26,0.92,3.87,الفَنادِقُ,DET + NOUN-FP,فندق,14.0,0.12,7,1.0,2.0,0.0,0.0,1.0,most_5k_frequent
سيفي,word,13.52,1.17,4.14,سَيْفي,FUT_PART + V,سيف,19.0,0.16,4,1.0,34.0,0.0,7.0,1.0,other_7k_frequent
تشدر,nonword,,,,,,,,,4,,,,,,
المقارضية,nonword,,,,,,,,,9,,,,,,
متحماء,nonword,,,,,,,,,6,,,,,,
المقراتف,nonword,,,,,,,,,8,,,,,,
بعنك,nonword,,,,,,,,,4,,,,,,
يبدو,word,1032.62,3.02,6.02,يَبْدو,V,بدا,26.0,0.22,4,0.0,12.0,0.0,6.0,1.0,other_7k_frequent
جنوبي,word,1.88,0.46,3.28,جَنوبيٌّ,ADJ-MS,جنوبي,6.0,0.05,5,0.0,6.0,0.0,1.0,1.0,other_7k_frequent
شريطة,word,1.02,0.31,3.01,شَريطَةَ,NOUN-FS + NSUFF,شريطة,1.0,0.01,5,0.0,9.0,1.0,1.0,1.08,other_7k_frequent
أضعب,nonword,,,,,,,,,4,,,,,,
وغسد,nonword,,,,,,,,,4,,,,,,
الأشكيد,nonword,,,,,,,,,7,,,,,,
لومل,nonword,,,,,,,,,4,,,,,,
معكرونة,word,4.81,0.77,3.69,مَعْكَرونَةٌ,NOUN-FS + NSUFF,معكرون,2.0,0.02,7,0.0,0.0,0.0,0.0,0.0,other_7k_frequent
كرضر,nonword,,,,,,,,,4,,,,,,
بكوق,nonword,,,,,,,,,4,,,,,,
استركيز,nonword,,,,,,,,,7,,,,,,
