item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
كعفح,nonword,,,,,,,,,4,,,,,,
عمض,nonword,,,,,,,,,3,,,,,,
حفيدة,word,2.27,0.52,3.36,حَفيدَةُ,NOUN-FS + NSUFF,حفيد,22.0,0.18,5,0.0,6.0,0.0,0.0,1.0,other_7k_frequent
سميته,word,1.08,0.32,3.04,سَمَّيْتَهُ,V + PRON + PRON,سمى,40.0,0.33,5,0.0,6.0,0.0,3.0,1.0,other_7k_frequent
أربيد,nonword,,,,,,,,,5,,,,,,
ليرغة,nonword,,,,,,,,,5,,,,,,
شتاءت,nonword,,,,,,,,,5,,,,,,
البخيل,word,1.27,0.36,3.11,البَخيلُ,DET + NOUN-MS,بخيل,3.0,0.03,6,1.0,4.0,0.0,0.0,1.0,other_7k_frequent
يقاع,nonword,,,,,,,,,4,,,,,,
ممثلة,word,15.66,1.23,4.2,مُمَثَّلَةٌ,NOUN-FP + NSUFF,ممثل,20.0,0.17,5,1.0,6.0,0.0,3.0,1.0,other_7k_frequent
أسفرت,word,0.78,0.26,2.9,أَسْفَرَتْ,V + PRON,أسفر,4.0,0.04,5,0.0,0.0,1.0,0.0,1.33,most_5k_frequent
مشية,word,1.48,0.4,3.18,مِشْيَةٌ,NOUN-FS + NSUFF,مشية,4.0,0.04,4,0.0,11.0,0.0,5.0,1.0,other_7k_frequent
أصوات,word,20.6,1.34,4.32,أَصْواتُ,NOUN-FP,صوت,52.0,0.43,5,0.0,3.0,0.0,3.0,1.0,most_5k_frequent
الموت,word,210.52,2.33,5.33,المَوْتُ,DET + NOUN-MS,موت,28.0,0.23,5,0.0,12.0,1.0,5.0,1.05,most_5k_frequent
وبرمه,nonword,,,,,,,,,5,,,,,,
الذهام,nonword,,,,,,,,,6,,,,,,
أساؤوا,word,0.48,0.18,2.69,أَساؤوا,V + PRON,أساء,12.0,0.1,6,1.0,0.0,0.0,0.0,0.0,other_7k_frequent
تمتفق,nonword,,,,,,,,,5,,,,,,
ضرب,word,50.61,1.72,4.71,ضَرْبُ,NOUN-MS,ضرب,70.0,0.57,3,0.0,15.0,0.0,16.0,1.0,other_7k_frequent
أرشيف,word,1.95,0.47,3.3,أَرْشيفٍ,NOUN-MS,أرشيف,2.0,0.02,5,0.0,0.0,0.0,0.0,0.0,most_5k_frequent
وحدها,word,33.62,1.54,4.53,وَحْدَها,NOUN-MS + PRON,وحد,20.0,0.17,5,0.0,7.0,0.0,3.0,1.0,other_7k_frequent
تغري,word,0.46,0.17,2.67,تُغْري,NOUN-MS,أغرى,2.0,0.02,4,0.0,20.0,1.0,3.0,1.0,other_7k_frequent
الطاعد,nonword,,,,,,,,,6,,,,,,
ألبة,nonword,,,,,,,,,4,,,,,,
براقل,nonword,,,,,,,,,5,,,,,,
تهيمه,nonword,,,,,,,,,5,,,,,,
صلمي,nonword,,,,,,,,,4,,,,,,
تخلي,word,3.18,0.63,3.51,تَخَلّي,NOUN-MS,تخلي,7.0,0.06,4,0.0,28.0,1.0,13.0,1.0,most_5k_frequent
حذع,nonword,,,,,,,,,3,,,,,,
عناشت,nonword,,,,,,,,,5,,,,,,
المحترف,word,2.52,0.55,3.41,المُحْتَرِفُ,DET + NOUN-MS,محترف,12.0,0.1,7,0.0,3.0,0.0,1.0,1.0,other_7k_frequent
النص,word,17.84,1.28,4.26,النَّصُّ,DET + NOUN-MS,نص,17.0,0.14,4,0.0,9.0,0.0,9.0,1.0,most_5k_frequent
تخلاة,nonword,,,,,,,,,5,,,,,,
شجرد,nonword,,,,,,,,,4,,,,,,
البلدية,word,12.2,1.13,4.09,البَلَديَّةِ,DET + NOUN-FS + NSUFF,بلدية,2.0,0.02,7,1.0,2.0,0.0,0.0,1.0,most_5k_frequent
