item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
الرسم,word,17.85,1.28,4.26,الرَّسْمُ,DET + NOUN-MS,رسم,47.0,0.39,5,0.0,16.0,0.0,6.0,1.0,most_5k_frequent
طاقته,word,2.78,0.58,3.45,طاقَتُهُ,NOUN-FS + NSUFF + PRON,طاقة,18.0,0.15,5,0.0,3.0,0.0,3.0,1.0,other_7k_frequent
الشمسك,nonword,,,,,,,,,6,,,,,,
ذبذبات,word,0.43,0.16,2.64,ذَبْذَباتٌ,NOUN-FP + NSUFF,ذبذبة,2.0,0.02,6,1.0,0.0,0.0,0.0,0.0,other_7k_frequent
العملاق,word,11.18,1.09,4.05,العِمْلاقُ,DET + NOUN-MS,عملاق,7.0,0.06,7,1.0,2.0,0.0,1.0,1.0,most_5k_frequent
مساحة,word,28.13,1.47,4.45,مِساحَةٌ,NOUN-FS + NSUFF,مساحة,11.0,0.09,5,0.0,10.0,1.0,4.0,1.06,other_7k_frequent
تسلية,word,3.23,0.63,3.51,تَسْليَةٌ,NOUN-FS + NSUFF,تسلية,4.0,0.04,5,0.0,8.0,0.0,1.0,1.0,other_7k_frequent
أخواجة,nonword,,,,,,,,,6,,,,,,
مصباح,word,8.82,1.0,3.95,مِصْباحٌ,NOUN-MS,مصباح,8.0,0.07,5,0.0,3.0,0.0,4.0,1.0,other_7k_frequent
الهلال,word,1.25,0.36,3.1,الهِلالُ,DET + NOUN-MS,هلال,2.0,0.02,6,1.0,11.0,0.0,0.0,1.0,most_5k_frequent
صياغة,word,6.04,0.85,3.79,صياغَةُ,NOUN-FS + NSUFF,صياغة,6.0,0.05,5,0.0,2.0,0.0,2.0,1.0,other_7k_frequent
مفاجلة,nonword,,,,,,,,,6,,,,,,
درافات,nonword,,,,,,,,,6,,,,,,
تأرا,nonword,,,,,,,,,4,,,,,,
أيقظت,word,1.06,0.32,3.03,أَيْقَظتْ,V + PRON,أيقظ,14.0,0.12,5,0.0,2.0,0.0,1.0,1.0,other_7k_frequent
نخسرها,word,0.69,0.23,2.84,نَخْسَرَها,V + PRON,خسر,45.0,0.37,6,0.0,3.0,0.0,0.0,1.0,other_7k_frequent
مرامام,nonword,,,,,,,,,6,,,,,,
تأهيل,word,4.58,0.75,3.67,تَأْهيلُ,NOUN-MS,تأهيل,5.0,0.05,5,0.0,2.0,0.0,3.0,1.0,most_5k_frequent
ذقص,nonword,,,,,,,,,3,,,,,,
زهراز,nonword,,,,,,,,,5,,,,,,
قولدا,nonword,,,,,,,,,5,,,,,,
يتبرية,nonword,,,,,,,,,6,,,,,,
أخلحب,nonword,,,,,,,,,5,,,,,,
صفضم,nonword,,,,,,,,,4,,,,,,
نحيط,word,0.46,0.17,2.67,نُحيطُ,NOUN-MS,أحاط,6.0,0.05,4,0.0,9.0,0.0,0.0,1.0,other_7k_frequent
السمعية,word,0.72,0.24,2.86,السَّمْعيَّةَ,DET + ADJ-FS + NSUFF,سمعي,4.0,0.04,7,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
الإعلاف,nonword,,,,,,,,,7,,,,,,
يومه,word,3.03,0.61,3.49,يَوْمُهُ,NOUN-MS + PRON,يوم,46.0,0.38,4,0.0,10.0,0.0,3.0,1.0,other_7k_frequent
وعكأ,nonword,,,,,,,,,4,,,,,,
الإيضال,nonword,,,,,,,,,7,,,,,,
الزيت,word,8.02,0.96,3.91,الزَّيْتُ,DET + NOUN-MS,زيت,8.0,0.07,5,0.0,4.0,0.0,2.0,1.0,most_5k_frequent
استكمال,word,1.91,0.47,3.29,اسْتِكْمالُ,NOUN-MS,استكمال,2.0,0.02,7,1.0,1.0,0.0,1.0,1.0,most_5k_frequent
وحتني,nonword,,,,,,,,,5,,,,,,
ديكتاتورية,word,0.51,0.18,2.71,ديكْتاتوريَّةٌ,NOUN-FS + NSUFF,ديكتاتوري,2.0,0.02,10,1.0,0.0,0.0,0.0,0.0,other_7k_frequent
تسرصل,nonword,,,,,,,,,5,,,,,,
تأشعلاح,nonword,,,,,,,,,7,,,,,,
بسهودة,nonword,,,,,,,,,6,,,,,,
ينقويش,nonword,,,,,,,,,6,,,,,,
اللدغة,word,0.97,0.3,2.99,اللَّدْغَةُ,DET + NOUN-FS + NSUFF,لدغة,2.0,0.02,6,1.0,0.0,0.0,0.0,1.0,other_7k_frequent
آثارها,word,0.88,0.28,2.95,آثارُها,NOUN-FP + PRON,أثر,27.0,0.22,6,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
صقات,nonword,,,,,,,,,4,,,,,,
الكرسي,word,24.52,1.41,4.39,الكُرْسيّ,DET + NOUN-MS,كرسي,13.0,0.11,6,0.0,5.0,0.0,2.0,1.0,most_5k_frequent
متاباته,nonword,,,,,,,,,7,,,,,,
متقنا,word,0.57,0.2,2.76,مُتْقَنًا,NOUN-MS + CASE,متقن,4.0,0.04,5,0.0,4.0,0.0,1.0,1.0,other_7k_frequent
انفجارا,word,1.18,0.34,3.08,انْفِجارًا,NOUN-MS + CASE,انفجار,8.0,0.07,7,1.0,0.0,0.0,1.0,1.0,other_7k_frequent
نضجا,word,1.63,0.42,3.22,نُضْجًا,NOUN-MS + CASE,نضج,8.0,0.07,4,0.0,3.0,0.0,1.0,1.0,other_7k_frequent
أفرد,word,0.79,0.26,2.9,أَفْرَدَ,V,أفرد,1.0,0.01,4,0.0,20.0,0.0,2.0,1.0,other_7k_frequent
يخلاع,nonword,,,,,,,,,5,,,,,,
خسر,word,15.85,1.23,4.21,خَسِرَ,V,خسر,45.0,0.37,3,0.0,19.0,1.0,9.0,1.0,other_7k_frequent
سبيكم,nonword,,,,,,,,,5,,,,,,
الاساس,word,2.09,0.49,3.33,الِاساسُ,DET + NOUN-MS,اساس,4.0,0.04,6,1.0,3.0,0.0,2.0,1.0,most_5k_frequent
يغادرون,word,5.46,0.82,3.74,يُغادِرونَ,V + PRON,غادر,39.0,0.32,7,0.0,4.0,0.0,1.0,1.0,other_7k_frequent
إجمام,nonword,,,,,,,,,5,,,,,,
جملاته,nonword,,,,,,,,,6,,,,,,
لمثر,nonword,,,,,,,,,4,,,,,,
تعجبني,word,33.63,1.54,4.53,تُعْجِبُني,NOUN-MS,عجب,13.0,0.11,6,0.0,6.0,1.0,2.0,1.09,other_7k_frequent
مسن,word,6.6,0.89,3.82,مُسِنَّ,NOUN-MS,مسن,9.0,0.08,3,0.0,23.0,0.0,7.0,1.0,other_7k_frequent
سمعي,word,1.47,0.4,3.17,سَمْعيّ,NOUN-MS,سمعي,4.0,0.04,4,0.0,8.0,0.0,7.0,1.0,other_7k_frequent
المحابل,nonword,,,,,,,,,7,,,,,,
سهراث,nonword,,,,,,,,,5,,,,,,
كثير,word,104.88,2.03,5.03,كَثيرٌ,NOUN-MS,كثير,20.0,0.17,4,0.0,9.0,0.0,7.0,1.0,other_7k_frequent
سمكأ,nonword,,,,,,,,,4,,,,,,
انتصار,word,4.89,0.78,3.69,انْتِصارُ,NOUN-MS,انتصار,9.0,0.08,6,1.0,5.0,0.0,4.0,1.0,most_5k_frequent
هاجمه,word,1.74,0.44,3.25,هاجَمَهُ,V + PRON,هاجم,28.0,0.23,5,1.0,2.0,0.0,3.0,1.0,other_7k_frequent
وعجائد,nonword,,,,,,,,,6,,,,,,
بدمس,nonword,,,,,,,,,4,,,,,,
حظا,word,69.03,1.85,4.84,حَظًّا,NOUN-MS + CASE,حظ,23.0,0.19,3,0.0,16.0,0.0,4.0,1.0,other_7k_frequent
محتوجب,nonword,,,,,,,,,6,,,,,,
قولي,word,52.33,1.73,4.72,قَوْلي,NOUN-MS + NSUFF,قول,36.0,0.3,4,0.0,31.0,0.0,7.0,1.0,other_7k_frequent
صناديق,word,12.44,1.13,4.1,صَناديقُ,NOUN-MP,صندوق,16.0,0.14,6,0.0,0.0,0.0,1.0,1.0,other_7k_frequent
يستهيره,nonword,,,,,,,,,7,,,,,,
شدمي,nonword,,,,,,,,,4,,,,,,
يلتقطون,word,1.39,0.38,3.15,يَلْتَقِطونَ,NOUN-MS,التقط,32.0,0.27,7,0.0,0.0,0.0,0.0,1.0,other_7k_frequent
سعق,nonword,,,,,,,,,3,,,,,,
أنتقطه,nonword,,,,,,,,,6,,,,,,
أعقلب,nonword,,,,,,,,,5,,,,,,
المخيم,word,20.54,1.34,4.32,المُخَيَّمُ,DET + NOUN-MS,مخيم,11.0,0.09,6,1.0,4.0,0.0,1.0,1.0,most_5k_frequent
احتريدة,nonword,,,,,,,,,7,,,,,,
