item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
ابتسلم,nonword,,,,,,,,,6,,,,,,
المجاهدين,word,0.76,0.25,2.89,المُجاهِدينَ,DET + NOUN-MP + NSUFF,مجاهد,1.0,0.01,9,1.0,1.0,0.0,0.0,1.0,most_5k_frequent
تجارق,nonword,,,,,,,,,5,,,,,,
المنطاد,word,2.01,0.48,3.31,المُنْطادُ,DET + NOUN-MS,منطاد,3.0,0.03,7,1.0,0.0,0.0,0.0,0.0,other_7k_frequent
قتلب,nonword,,,,,,,,,4,,,,,,
تدى,nonword,,,,,,,,,3,,,,,,
مقتصحيل,nonword,,,,,,,,,7,,,,,,
عوقا,nonword,,,,,,,,,4,,,,,,
سوم,word,0.84,0.27,2.93,سومْ,NOUN-MS,سوم,3.0,0.03,3,0.0,38.0,2.0,7.0,1.0,other_7k_frequent
العملية,word,80.05,1.91,4.91,العَمَليَّةُ,DET + NOUN-FS + NSUFF,عملية,26.0,0.22,7,1.0,6.0,2.0,3.0,1.13,most_5k_frequent
متفق,word,3.09,0.62,3.49,مُتَّفَقٌ,ADJ-MS,متفق,6.0,0.05,4,0.0,10.0,0.0,2.0,1.0,other_7k_frequent
يزحي,nonword,,,,,,,,,4,,,,,,
تقشر,word,0.68,0.23,2.84,تَقَشَّرَ,NOUN-MS,تقشر,1.0,0.01,4,0.0,8.0,0.0,2.0,1.0,other_7k_frequent
ضخر,nonword,,,,,,,,,3,,,,,,
تدح,nonword,,,,,,,,,3,,,,,,
سخيا,word,1.25,0.36,3.1,سَخيًّا,NOUN-MS + CASE,سخي,5.0,0.05,4,0.0,7.0,0.0,1.0,1.0,other_7k_frequent
طبقنا,word,0.51,0.18,2.71,طَبَّقْنا,NOUN-MS + PRON,طبق,20.0,0.17,5,0.0,2.0,0.0,1.0,1.0,other_7k_frequent
بعاس,nonword,,,,,,,,,4,,,,,,
تحطة,nonword,,,,,,,,,4,,,,,,
المساسيين,nonword,,,,,,,,,9,,,,,,
المسلمون,word,1.76,0.45,3.25,المُسْلِمونَ,DET + NOUN-MP + NSUFF,مسلم,10.0,0.09,8,1.0,3.0,0.0,0.0,1.0,most_5k_frequent
المفضلة,word,57.1,1.77,4.76,المُفَضَّلَةُ,DET + ADJ-MP + NSUFF,مفضل,8.0,0.07,7,1.0,2.0,0.0,0.0,1.0,most_5k_frequent
وكاص,nonword,,,,,,,,,4,,,,,,
طلاء,word,10.36,1.06,4.02,طِلاءَ,NOUN-MS,طلي,8.0,0.07,4,0.0,8.0,0.0,4.0,1.0,other_7k_frequent
مشكلاداف,nonword,,,,,,,,,8,,,,,,
المصارعة,word,7.1,0.91,3.86,المُصارَعَةُ,DET + NOUN-FS + NSUFF,مصارعة,3.0,0.03,8,1.0,1.0,0.0,0.0,1.0,most_5k_frequent
سعي,word,1.23,0.35,3.09,سَعْيٌ,NOUN-MS,سعي,10.0,0.09,3,0.0,23.0,0.0,12.0,1.0,other_7k_frequent
أشعة,word,18.95,1.3,4.28,أَشِعَّةٌ,NOUN-FP + NSUFF,شعاع,10.0,0.09,4,0.0,6.0,0.0,4.0,1.0,most_5k_frequent
يجسح,nonword,,,,,,,,,4,,,,,,
اشمئنية,nonword,,,,,,,,,7,,,,,,
سئم,word,2.32,0.53,3.37,سَئِمَ,V,سئم,7.0,0.06,3,0.0,7.0,0.0,1.0,1.0,other_7k_frequent
التساهمين,nonword,,,,,,,,,9,,,,,,
الزعاقشة,nonword,,,,,,,,,8,,,,,,
المنقولة,word,1.09,0.33,3.04,المَنْقولَةُ,DET + ADJ-FP + NSUFF,منقول,3.0,0.03,8,1.0,1.0,0.0,0.0,1.0,most_5k_frequent
الشوكية,word,0.57,0.2,2.76,الشّوَكيَّةُ,DET + NOUN-FS + NSUFF,شوكي,4.0,0.04,7,0.0,2.0,0.0,0.0,1.0,other_7k_frequent
