item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
وكاك,nonword,,,,,,,,,4,,,,,,
أرجح,word,1.44,0.39,3.16,أَرْجَحُ,NOUN-MS,أرجح,4.0,0.04,4,0.0,11.0,1.0,2.0,1.07,other_7k_frequent
طريقاعم,nonword,,,,,,,,,7,,,,,,
أكسفاهة,nonword,,,,,,,,,7,,,,,,
تجعل,word,67.29,1.84,4.83,تَجْعَلُ,V,جعل,187.0,1.53,4,0.0,13.0,1.0,6.0,1.0,most_5k_frequent
البتران,nonword,,,,,,,,,7,,,,,,
لفتت,word,0.96,0.3,2.99,لَفَتَتْ,V + PRON,لفت,11.0,0.09,4,1.0,6.0,0.0,0.0,1.0,other_7k_frequent
إحضار,word,32.85,1.53,4.52,إِحْضارُ,NOUN-MS,إحضار,18.0,0.15,5,0.0,2.0,0.0,6.0,1.0,most_5k_frequent
رعبا,word,3.21,0.63,3.51,رُعْبًا,NOUN-MS + CASE,رعب,8.0,0.07,4,0.0,6.0,1.0,1.0,1.1,other_7k_frequent
تفهمي,word,14.13,1.18,4.16,تَفَهُّمُي,V + PRON,فهم,64.0,0.53,5,0.0,7.0,0.0,5.0,1.0,other_7k_frequent
ضحايا,word,17.75,1.28,4.25,ضَحايا,NOUN-MP,ضحية,28.0,0.23,5,1.0,0.0,0.0,3.0,1.0,other_7k_frequent
كبيرتين,word,1.31,0.37,3.12,كَبيرَتَيْنِ,NOUN-MS,كبير,22.0,0.18,7,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
شميك,nonword,,,,,,,,,4,,,,,,
لعى,nonword,,,,,,,,,3,,,,,,
ظرقي,nonword,,,,,,,,,4,,,,,,
مصائك,nonword,,,,,,,,,5,,,,,,
احتكافنا,nonword,,,,,,,,,8,,,,,,
سبح,word,0.88,0.28,2.95,سَبَّحْ,NOUN-MS,سبتمبر,1.0,0.01,3,0.0,16.0,1.0,8.0,1.0,other_7k_frequent
المقدرة,word,2.03,0.49,3.31,المُقَدَّرَةُ,DET + NOUN-FS + NSUFF,مقدر,9.0,0.08,7,0.0,5.0,0.0,0.0,1.0,other_7k_frequent
شامحات,nonword,,,,,,,,,6,,,,,,
تسمى,word,20.83,1.34,4.32,تُسَمَّى,V,سمى,40.0,0.33,4,0.0,12.0,0.0,2.0,1.0,most_5k_frequent
نزيه,word,2.24,0.52,3.36,نَزيهُ,NOUN-MS,نزيه,3.0,0.03,4,0.0,7.0,0.0,2.0,1.0,other_7k_frequent
منتجاتها,word,0.41,0.15,2.62,مُنْتَجاتِها,NOUN-FP + NSUFF + PRON,منتج,24.0,0.2,8,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
نفقط,nonword,,,,,,,,,4,,,,,,
منقول,word,0.62,0.21,2.8,مَنْقولٌ,ADJ-MS,منقول,3.0,0.03,5,0.0,7.0,0.0,1.0,1.0,other_7k_frequent
سفعم,nonword,,,,,,,,,4,,,,,,
اعتبرات,nonword,,,,,,,,,7,,,,,,
يفلحمل,nonword,,,,,,,,,6,,,,,,
لمحتاتها,nonword,,,,,,,,,8,,,,,,
المرشيح,nonword,,,,,,,,,7,,,,,,
حياتهما,word,2.95,0.6,3.47,حَياتُهُما,NOUN-FP + NSUFF + PRON,حياة,45.0,0.37,7,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
ضامع,nonword,,,,,,,,,4,,,,,,
الشبهات,word,2.64,0.57,3.43,الشُّبُهاتُ,DET + NOUN-FP + NSUFF,شبهة,4.0,0.04,7,1.0,3.0,0.0,0.0,1.0,most_5k_frequent
الراشدين,word,1.58,0.42,3.2,الرّاشِدينَ,DET + NOUN-MS,راشد,10.0,0.09,8,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
كتف,word,2.5,0.55,3.4,كَتِفِ,NOUN-MS,كتف,14.0,0.12,3,0.0,13.0,1.0,7.0,1.0,other_7k_frequent
تركتشف,nonword,,,,,,,,,6,,,,,,
التوظيف,word,3.71,0.68,3.57,التَّوْظيفِ,DET + NOUN-MS,توظيف,12.0,0.1,7,0.0,3.0,0.0,0.0,1.0,most_5k_frequent
عفيون,nonword,,,,,,,,,5,,,,,,
الواجهة,word,4.61,0.75,3.67,الواجِهَةُ,DET + NOUN-FS + NSUFF,واجهة,6.0,0.05,7,1.0,1.0,0.0,1.0,1.0,most_5k_frequent
يتضمن,word,10.81,1.08,4.04,يَتَضَمَّنُ,V,تضمن,6.0,0.05,5,0.0,3.0,0.0,2.0,1.0,other_7k_frequent
حماسه,word,0.49,0.18,2.7,حَماسُهُ,NOUN-MS + PRON,حماس,9.0,0.08,5,0.0,7.0,0.0,0.0,1.0,other_7k_frequent
وحكيل,nonword,,,,,,,,,5,,,,,,
التشديل,nonword,,,,,,,,,7,,,,,,
اجتيار,nonword,,,,,,,,,6,,,,,,
المريخي,word,0.66,0.23,2.82,المَريَخيُ,DET + NOUN-MS,مريخي,3.0,0.03,7,1.0,0.0,0.0,0.0,1.0,other_7k_frequent
بصراث,nonword,,,,,,,,,5,,,,,,
المفتوحة,word,8.01,0.96,3.91,المَفْتوحَةُ,DET + ADJ-FP + NSUFF,مفتوح,6.0,0.05,8,0.0,0.0,0.0,0.0,1.0,most_5k_frequent
إنكار,word,7.49,0.93,3.88,إِنْكارُ,NOUN-MS,إنكار,4.0,0.04,5,0.0,2.0,0.0,1.0,1.0,most_5k_frequent
متاحا,word,5.94,0.85,3.78,مُتاحًا,ADJ-MS + CASE,متاح,7.0,0.06,5,1.0,4.0,0.0,2.0,1.0,other_7k_frequent
الصالة,word,12.18,1.12,4.09,الصّالَةِ,DET + NOUN-FS + NSUFF,صالة,8.0,0.07,6,1.0,6.0,1.0,2.0,1.08,other_7k_frequent
غربي,word,1.83,0.46,3.27,غَرْبيٌّ,ADJ-MS,غربي,6.0,0.05,4,0.0,22.0,1.0,3.0,1.0,other_7k_frequent
قاري,word,0.8,0.26,2.91,قارّيٌّ,NOUN-FS + NSUFF,قار,1.0,0.01,4,0.0,31.0,0.0,6.0,1.0,other_7k_frequent
متابعيت,nonword,,,,,,,,,7,,,,,,
غدب,nonword,,,,,,,,,3,,,,,,
بنغلامها,nonword,,,,,,,,,8,,,,,,
شفل,nonword,,,,,,,,,3,,,,,,
صخص,nonword,,,,,,,,,3,,,,,,
الحق,word,187.92,2.28,5.28,الحَقُّ,DET + NOUN-MS,حق,40.0,0.33,4,0.0,22.0,2.0,12.0,1.0,most_5k_frequent
الختانات,nonword,,,,,,,,,8,,,,,,
سوابق,word,5.35,0.81,3.73,سَوابِقُ,NOUN-FP,سابقة,2.0,0.02,5,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
المهرجان,word,8.78,1.0,3.95,المَهْرَجانُ,DET + NOUN-MD,مهرجان,8.0,0.07,8,1.0,3.0,0.0,0.0,1.0,most_5k_frequent
أتساءل,word,101.18,2.01,5.01,أَتَساءَلُ,V,تساءل,15.0,0.13,6,0.0,6.0,0.0,1.0,1.0,other_7k_frequent
يمد,word,1.72,0.44,3.24,يَمُدُّ,V,مد,12.0,0.1,3,0.0,25.0,2.0,6.0,1.0,other_7k_frequent
محترفا,word,4.22,0.72,3.63,مُحْتَرِفًا,NOUN-MS + CASE,محترف,12.0,0.1,6,0.0,3.0,0.0,1.0,1.0,other_7k_frequent
ارتفعت,word,6.66,0.89,3.83,ارْتَفَعَتْ,V + PRON,ارتفع,10.0,0.09,6,1.0,0.0,0.0,1.0,1.0,most_5k_frequent
اعتقلت,word,4.97,0.78,3.7,اعْتَقَلتْ,V + PRON,اعتقل,20.0,0.17,6,1.0,5.0,0.0,1.0,1.0,most_5k_frequent
