item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
غرف,word,20.9,1.35,4.33,غُرَفِ,NOUN-FP,غرفة,35.0,0.29,3,0.0,23.0,1.0,8.0,1.0,other_7k_frequent
وتصموت,nonword,,,,,,,,,6,,,,,,
تبلجيات,nonword,,,,,,,,,7,,,,,,
هدفها,word,2.72,0.58,3.44,هَدَفُها,NOUN-MS + PRON,هدف,31.0,0.26,5,1.0,4.0,0.0,0.0,1.0,other_7k_frequent
دقط,nonword,,,,,,,,,3,,,,,,
فهمت,word,228.43,2.37,5.36,فَهِمتْ,V + PRON,فهم,64.0,0.53,4,0.0,5.0,0.0,7.0,1.0,other_7k_frequent
طيلة,word,34.38,1.55,4.54,طيلَةَ,NOUN-FS + NSUFF,طيلة,2.0,0.02,4,0.0,6.0,0.0,2.0,1.0,other_7k_frequent
يغين,nonword,,,,,,,,,4,,,,,,
الخدمها,nonword,,,,,,,,,7,,,,,,
أمة,word,42.39,1.64,4.63,أُمَّةٌ,NOUN-FS + NSUFF,أمة,12.0,0.1,3,0.0,19.0,0.0,4.0,1.0,most_5k_frequent
الحساسة,word,4.23,0.72,3.63,الحَسّاسَةِ,DET + ADJ-FS + NSUFF,حساس,11.0,0.09,7,1.0,2.0,0.0,1.0,1.0,most_5k_frequent
خفح,nonword,,,,,,,,,3,,,,,,
ثورنيد,nonword,,,,,,,,,6,,,,,,
هوق,nonword,,,,,,,,,3,,,,,,
تختاري,word,3.83,0.69,3.59,تختاري,V,تختاري,1.0,0.01,6,1.0,3.0,0.0,2.0,1.0,other_7k_frequent
همومك,word,0.85,0.27,2.93,هُمومُكَ,NOUN-FP + PRON,هم,20.0,0.17,5,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
اختياغة,nonword,,,,,,,,,7,,,,,,
الوسم,word,1.18,0.34,3.08,الوَسْمُ,DET + NOUN-MS,وسم,5.0,0.05,5,0.0,12.0,0.0,3.0,1.0,other_7k_frequent
نفقن,nonword,,,,,,,,,4,,,,,,
وسانين,nonword,,,,,,,,,6,,,,,,
أصابعها,word,1.47,0.4,3.17,أَصابِعِها,NOUN-FP + PRON,إصبع,27.0,0.22,7,1.0,4.0,0.0,0.0,1.0,other_7k_frequent
بهبدي,nonword,,,,,,,,,5,,,,,,
مئوية,word,6.16,0.86,3.79,مِئَويَّةُ,ADJ-FP + NSUFF,مئوي,2.0,0.02,5,0.0,5.0,0.0,0.0,1.0,other_7k_frequent
يهمهم,word,2.49,0.55,3.4,يَهُمَّهُمْ,V + PRON,هم,20.0,0.17,5,1.0,5.0,0.0,0.0,1.0,other_7k_frequent
المساهمين,word,2.13,0.5,3.33,المُساهِمينَ,DET + NOUN-MP + NSUFF,مساهم,3.0,0.03,9,1.0,0.0,0.0,0.0,0.0,most_5k_frequent
يحسمت,nonword,,,,,,,,,5,,,,,,
مدوات,nonword,,,,,,,,,5,,,,,,
مطلق,word,18.06,1.29,4.26,مُطْلَقِ,ADJ-MS,مطلق,10.0,0.09,4,0.0,15.0,0.0,5.0,1.0,other_7k_frequent
ردقي,nonword,,,,,,,,,4,,,,,,
مرفقة,word,0.9,0.28,2.96,مُرْفَقَةٌ,NOUN-MP + NSUFF,مرفق,12.0,0.1,5,0.0,7.0,0.0,1.0,1.0,other_7k_frequent
مكاتب,word,5.16,0.79,3.72,مَكاتِبُ,NOUN-FP,مكتب,25.0,0.21,5,0.0,6.0,0.0,0.0,1.0,other_7k_frequent
يهاكد,nonword,,,,,,,,,5,,,,,,
انحراف,word,1.79,0.45,3.26,انْحِرافٌ,NOUN-MP,انحراف,3.0,0.03,6,1.0,1.0,0.0,0.0,1.0,most_5k_frequent
