item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
محسوب,word,0.84,0.27,2.93,مَحْسوبٌ,NOUN-MS,محسوب,2.0,0.02,5,0.0,4.0,0.0,1.0,1.0,other_7k_frequent
طلبؤس,nonword,,,,,,,,,5,,,,,,
مولود,word,3.13,0.62,3.5,مَوْلودٌ,NOUN-MS,مولود,8.0,0.07,5,1.0,2.0,0.0,3.0,1.0,other_7k_frequent
البلشفوا,nonword,,,,,,,,,8,,,,,,
التغليف,word,1.1,0.33,3.05,التَّغْليفِ,DET + NOUN-MS,تغليف,3.0,0.03,7,1.0,2.0,0.0,1.0,1.0,other_7k_frequent
أنتحت,nonword,,,,,,,,,5,,,,,,
السكر,word,26.29,1.44,4.42,السُّكَّرُ,DET + NOUN-MS,سكر,7.0,0.06,5,0.0,20.0,1.0,6.0,1.0,most_5k_frequent
اللامعة,word,3.37,0.65,3.53,اللّامِعَةِ,DET + NOUN-FS + NSUFF,لامع,7.0,0.06,7,1.0,2.0,0.0,0.0,1.0,other_7k_frequent
قلوبهم,word,4.01,0.7,3.61,قُلوبُهُمْ,NOUN-MS + PRON,قلب,40.0,0.33,6,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
بعربد,nonword,,,,,,,,,5,,,,,,
إنزلية,nonword,,,,,,,,,6,,,,,,
النهضة,word,2.45,0.54,3.39,النَّهْضَةُ,DET + NOUN-FS + NSUFF,نهضة,2.0,0.02,6,0.0,0.0,0.0,0.0,0.0,most_5k_frequent
رزق,word,1.3,0.37,3.12,رِزْقُ,NOUN-MS,رزق,13.0,0.11,3,0.0,4.0,0.0,9.0,1.0,other_7k_frequent
معمس,nonword,,,,,,,,,4,,,,,,
الوحل,word,6.35,0.87,3.81,الوَحْلِ,DET + NOUN-MS,وحل,1.0,0.01,5,1.0,10.0,1.0,1.0,1.08,other_7k_frequent
الشقابه,nonword,,,,,,,,,7,,,,,,
تراكزهم,nonword,,,,,,,,,7,,,,,,
اختبأ,word,1.86,0.46,3.27,اخْتَبَأَ,V,اختبأ,12.0,0.1,5,0.0,4.0,0.0,1.0,1.0,other_7k_frequent
سبباط,nonword,,,,,,,,,5,,,,,,
غيشي,nonword,,,,,,,,,4,,,,,,
يحميهي,nonword,,,,,,,,,6,,,,,,
الأسبوعي,word,1.23,0.35,3.09,الأُسْبوعيِّ,DET + NOUN-MS,أسبوعي,5.0,0.05,8,0.0,0.0,0.0,2.0,1.0,other_7k_frequent
منزله,word,36.61,1.58,4.57,مَنْزِلِهِ,NOUN-MS + PRON,منزل,43.0,0.35,5,0.0,7.0,0.0,4.0,1.0,other_7k_frequent
عنسك,nonword,,,,,,,,,4,,,,,,
الشهيق,word,0.55,0.2,2.75,الشَّهيقِ,DET + NOUN-MS,شهيق,3.0,0.03,6,0.0,4.0,0.0,0.0,1.0,other_7k_frequent
هذع,nonword,,,,,,,,,3,,,,,,
