item,item_type,frq,log_frq,zipf,diac,pos,lemma,all_lem_cnt,all_lem_frq,length,rep_letter,n,n_tl,n_a,lev_n,list_type
رياضي,word,11.01,1.08,4.05,رياضيٌّ,NOUN-FP,رياضي,12.0,0.1,5,1.0,1.0,0.0,2.0,1.0,other_7k_frequent
الرياضات,word,2.07,0.49,3.32,الرّياضاتِ,DET + NOUN-FP + NSUFF,رياضة,8.0,0.07,8,1.0,0.0,0.0,1.0,1.0,most_5k_frequent
منبن,nonword,,,,,,,,,4,,,,,,
قذب,nonword,,,,,,,,,3,,,,,,
عاسب,nonword,,,,,,,,,4,,,,,,
يعاها,nonword,,,,,,,,,5,,,,,,
العجوز,word,65.3,1.83,4.82,العَجوزُ,DET + NOUN-MS,عجوز,9.0,0.08,6,0.0,1.0,0.0,2.0,1.0,most_5k_frequent
الامتداد,word,0.55,0.2,2.75,الِامْتِدادِ,DET + NOUN-MP,امتداد,2.0,0.02,8,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
يلتول,nonword,,,,,,,,,5,,,,,,
منسي,word,0.98,0.3,3.0,مَنْسي,ADJ-MS,منسي,4.0,0.04,4,0.0,15.0,0.0,4.0,1.0,other_7k_frequent
سش,nonword,,,,,,,,,2,,,,,,
بحذافتوري,nonword,,,,,,,,,9,,,,,,
استقشين,nonword,,,,,,,,,7,,,,,,
عقرد,nonword,,,,,,,,,4,,,,,,
إلزال,nonword,,,,,,,,,5,,,,,,
تأخير,word,7.34,0.93,3.87,تَأْخيرٌ,NOUN-MS,تأخير,5.0,0.05,5,0.0,5.0,1.0,2.0,1.1,most_5k_frequent
نسمة,word,3.5,0.66,3.55,نَسَمَةٌ,NOUN-FS + NSUFF,نسمة,1.0,0.01,4,0.0,14.0,0.0,0.0,1.0,other_7k_frequent
الكرتها,nonword,,,,,,,,,7,,,,,,
الانقسانات,nonword,,,,,,,,,10,,,,,,
السفلية,word,3.73,0.68,3.58,السُّفْليَّةُ,DET + ADJ-FS + NSUFF,سفلي,4.0,0.04,7,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
الابلهم,nonword,,,,,,,,,7,,,,,,
زوجده,nonword,,,,,,,,,5,,,,,,
قهش,nonword,,,,,,,,,3,,,,,,
السماء,word,189.32,2.28,5.28,السَّماءُ,DET + NOUN-MS,سماء,7.0,0.06,6,1.0,11.0,1.0,4.0,1.06,most_5k_frequent
بقي,word,39.91,1.62,4.61,بَقيَ,V,بقي,44.0,0.36,3,0.0,26.0,1.0,11.0,1.0,most_5k_frequent
وضجف,nonword,,,,,,,,,4,,,,,,
معتبعين,nonword,,,,,,,,,7,,,,,,
المقاطية,nonword,,,,,,,,,8,,,,,,
ضغوط,word,3.22,0.63,3.51,ضُغوطٌ,NOUN-FP,ضغوط,3.0,0.03,4,0.0,1.0,0.0,2.0,1.0,other_7k_frequent
أقتل,word,32.5,1.53,4.52,أَقْتُلُ,V,قتل,172.0,1.4,4,0.0,14.0,1.0,6.0,1.0,other_7k_frequent
تقسك,nonword,,,,,,,,,4,,,,,,
مشدود,word,2.48,0.55,3.4,مَشْدودٌ,ADJ-MS,مشدود,3.0,0.03,5,1.0,3.0,0.0,2.0,1.0,other_7k_frequent
ضم,word,2.24,0.52,3.36,ضَمَّ,V,ضم,9.0,0.08,2,0.0,28.0,0.0,13.0,1.0,other_7k_frequent
مكاسب,word,1.62,0.42,3.21,مَكاسِبُ,NOUN-FP,مكسب,5.0,0.05,5,0.0,5.0,0.0,0.0,1.0,other_7k_frequent
جهج,nonword,,,,,,,,,3,,,,,,
يسوض,nonword,,,,,,,,,4,,,,,,
دبلوماسيا,word,0.78,0.26,2.9,دِبْلوماسيًّا,ADJ-MS + CASE,دبلوماسي,2.0,0.02,9,1.0,1.0,0.0,0.0,1.0,other_7k_frequent
ذرف,word,0.45,0.17,2.66,ذَرْفَ,V,ذرف,3.0,0.03,3,0.0,14.0,0.0,3.0,1.0,other_7k_frequent
رذاذ,word,5.0,0.78,3.7,رَذاذْ,NOUN-MS,رذاذ,2.0,0.02,4,1.0,0.0,0.0,0.0,0.0,other_7k_frequent
عرضك,word,12.09,1.12,4.09,عِرْضَكَ,NOUN-MS + PRON,عرض,67.0,0.55,4,0.0,14.0,0.0,8.0,1.0,other_7k_frequent
يقظة,word,2.7,0.57,3.44,يَقَظَةُ,NOUN-FS + NSUFF,يقظة,2.0,0.02,4,0.0,1.0,0.0,0.0,1.0,other_7k_frequent
طرد,word,23.85,1.4,4.38,طَرْدُ,NOUN-MS,طرد,54.0,0.44,3,0.0,20.0,0.0,15.0,1.0,other_7k_frequent
مسيرة,word,9.94,1.04,4.0,مَسيرَةٌ,NOUN-FS + NSUFF,مسيرة,10.0,0.09,5,0.0,9.0,1.0,2.0,1.07,other_7k_frequent
حبدد,nonword,,,,,,,,,4,,,,,,
عم,word,99.37,2.01,5.0,عَمُّ,NOUN-MS,عم,24.0,0.2,2,0.0,29.0,1.0,23.0,1.0,other_7k_frequent
طحن,word,1.06,0.32,3.03,طَحْنُ,NOUN-MS,طحن,2.0,0.02,3,0.0,9.0,0.0,1.0,1.0,other_7k_frequent
متكراء,nonword,,,,,,,,,6,,,,,,
قاجز,nonword,,,,,,,,,4,,,,,,
طج,nonword,,,,,,,,,2,,,,,,
تغطيه,word,1.2,0.35,3.08,تَغَطَّيه,NOUN-MS + PRON,غطى,20.0,0.17,5,0.0,5.0,0.0,2.0,1.0,other_7k_frequent
الراجزئة,nonword,,,,,,,,,8,,,,,,
الراقية,word,4.1,0.71,3.62,الرّاقيَةُ,DET + ADJ-FS + NSUFF,راقي,6.0,0.05,7,1.0,6.0,0.0,1.0,1.0,most_5k_frequent
